Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Бар БЕСС,11.2,✓ OK,30,31,29,,,,,,31,29,2
УЗЕ Бар БЕСС,12.1,✓ OK,31,30,29,,,,,,31,29,2
УЗЕ Бар БЕСС,12.2,✓ OK,29,31,30,,,,,,31,29,2
УЗЕ Бар БЕСС,13.1,✓ OK,31,32,30,,,,,,32,30,2
УЗЕ Бар БЕСС,13.2,✓ OK,29,29,29,,,,,,29,29,0


УЗЕ Драбівська БЕСС,PCS-1.1,✓ OK,"85,3","87,7","86,1","85,1","85,8",,,,"87,7","85,1","2,6"
УЗЕ Драбівська БЕСС,PCS-1.2,✓ OK,"84,7",87,"82,9","84,5","84,4",,,,87,"82,9","4,1"
УЗЕ Драбівська БЕСС,PCS-2.1,✓ OK,"84,7","83,1","84,1","85,4","84,4",,,,"85,4","83,1","2,3"
УЗЕ Драбівська БЕСС,PCS-2.2,✓ OK,"85,8",84,"85,9","83,5","84,1",,,,"85,9","83,5","2,4"
УЗЕ Драбівська БЕСС,PCS-3.1,✓ OK,"88,8","85,9","82,4","84,4","82,3",,,,"88,8","82,3","6,5"
УЗЕ Драбівська БЕСС,PCS-3.2,✓ OK,"85,5","82,8","84,4","84,8","84,8",,,,"85,5","82,8","2,7"


УЗЕ Знаменська БЕСС,PCS-1.1,✓ OK,"86,3","85,2",86,"86,1","84,9",,,,"86,3","84,9","1,4"
УЗЕ Знаменська БЕСС,PCS-1.2,✓ OK,"85,1","84,4",86,"85,7","85,6",,,,86,"84,4","1,6"
УЗЕ Знаменська БЕСС,PCS-2.1,✓ OK,"85,5","84,9",86,"85,1","85,3",,,,86,"84,9","1,1"
УЗЕ Знаменська БЕСС,PCS-2.2,✓ OK,"84,1","84,2",84,84,"84,3",,,,"84,3",84,"0,3"
УЗЕ Знаменська БЕСС,PCS-3.1,✓ OK,"86,2","85,5","85,3","86,7","85,2",,,,"86,7","85,2","1,5"
УЗЕ Знаменська БЕСС,PCS-3.2,✓ OK,"84,7","84,4","84,2","83,8","84,7",,,,"84,7","83,8","0,9"


УЗЕ Зорянська БЕСС,1. УЗЕ-2,✓ OK,100,66,66,,,,,,66,66,0
УЗЕ Зорянська БЕСС,1. УЗЕ-5,✓ OK,37,38,37,35,36,34,,,38,34,4
УЗЕ Зорянська БЕСС,1. УЗЕ-7,✓ OK,100,69,67,,,,,,69,67,2
УЗЕ Зорянська БЕСС,1. УЗЕ-9,✓ OK,100,66,67,,,,,,67,66,1
УЗЕ Зорянська БЕСС,1. УЗЕ-10,✓ OK,99,66,66,,,,,,66,66,0
УЗЕ Зорянська БЕСС,2. УЗЕ-1,✓ OK,100,41,42,,,,,,42,41,1
УЗЕ Зорянська БЕСС,2. УЗЕ-3,✓ OK,100,64,64,,,,,,64,64,0
УЗЕ Зорянська БЕСС,2. УЗЕ-4,✓ OK,100,65,64,,,,,,65,64,1
УЗЕ Зорянська БЕСС,2. УЗЕ-6,✓ OK,100,67,69,,,,,,69,67,2
УЗЕ Зорянська БЕСС,2. УЗЕ-8,✓ OK,100,38,64,,,,,,64,38,26


УЗЕ Новомиргородська БЕСС,PCS-1.1,✓ OK,91,90,90,89,90,89,,,91,89,2
УЗЕ Новомиргородська БЕСС,PCS-2.1,✓ OK,"75,3","71,7","73,6","74,6","74,6",,,,"75,3","71,7","3,6"
УЗЕ Новомиргородська БЕСС,PCS-2.2,✓ OK,"73,6","76,4","73,4","72,3","73,4",,,,"76,4","72,3","4,1"
УЗЕ Новомиргородська БЕСС,PCS-3.1,✓ OK,"73,7","75,5","73,8","72,5","73,7",,,,"75,5","72,5",3
УЗЕ Новомиргородська БЕСС,PCS-3.2,✓ OK,"73,8","74,2","73,9","74,6","73,1",,,,"74,6","73,1","1,5"


УЗЕ Олександрійська БЕСС,PCS-1.1,✓ OK,"80,3",80,"80,1","79,9","81,1",,,,"81,1","79,9","1,2"
УЗЕ Олександрійська БЕСС,PCS-1.2,✓ OK,"80,5",80,"79,4","81,4","78,6",,,,"81,4","78,6","2,8"
УЗЕ Олександрійська БЕСС,PCS-2.1,✓ OK,"80,9",80,78,"79,9","80,5",,,,"80,9",78,"2,9"
УЗЕ Олександрійська БЕСС,PCS-2.2,✓ OK,"78,7","80,5","81,9","81,7","79,7",,,,"81,9","78,7","3,2"
УЗЕ Олександрійська БЕСС,PCS-3.1,✓ OK,"80,7","80,1","79,5","79,7","79,3",,,,"80,7","79,3","1,4"
УЗЕ Олександрійська БЕСС,PCS-3.2,✓ OK,"80,8","78,4","81,3",79,80,,,,"81,3","78,4","2,9"
УЗЕ Олександрійська БЕСС,PCS-4.1,✓ OK,91,92,90,93,92,90,,,93,90,3


УЗЕ Салгани БЕСС,PCS-1.1,✓ OK,87,87,88,,,,,,88,87,1
УЗЕ Салгани БЕСС,PCS-1.2,✓ OK,86,88,87,,,,,,88,86,2
УЗЕ Салгани БЕСС,PCS-2.1,✓ OK,"75,4","76,9","75,6","79,1","74,1",,,,"79,1","74,1",5
УЗЕ Салгани БЕСС,PCS-2.2,✓ OK,"72,2","73,3","73,6","80,9",81,,,,81,"72,2","8,8"
УЗЕ Салгани БЕСС,PCS-3.1,✓ OK,87,87,87,,,,,,87,87,0
УЗЕ Салгани БЕСС,PCS-3.2,✓ OK,87,83,87,,,,,,87,83,4


УЗЕ Смолінська БЕСС,PCS-1.1,✓ OK,"79,3","80,3","78,2","79,9","79,3",,,,"80,3","78,2","2,1"
УЗЕ Смолінська БЕСС,PCS-1.2,✓ OK,"79,1","80,6","82,3","77,3","78,1",,,,"82,3","77,3",5
УЗЕ Смолінська БЕСС,PCS-2.1,✓ OK,"79,9","81,9",77,78,"79,3",,,,"81,9",77,"4,9"
УЗЕ Смолінська БЕСС,PCS-2.2,✓ OK,79,"77,5","78,8","80,1","81,8",,,,"81,8","77,5","4,3"
УЗЕ Смолінська БЕСС,PCS-3.1,✓ OK,"81,1","81,8",71,"81,7","80,4",,,,"81,8",71,"10,8"
УЗЕ Смолінська БЕСС,PCS-3.2,✓ OK,"79,4","78,1","79,7","80,3","79,2",,,,"80,3","78,1","2,2"
УЗЕ Смолінська БЕСС,PCS-4.1,✓ OK,80,"77,2","79,9","78,7","80,6",,,,"80,6","77,2","3,4"
УЗЕ Смолінська БЕСС,PCS-4.2,✓ OK,"78,9","81,2","80,4","76,5","79,9",,,,"81,2","76,5","4,7"
УЗЕ Смолінська БЕСС,PCS-5.1,✓ OK,91,87,88,90,92,92,,,92,87,5
