Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Новомиргородська БЕСС,PCS-1.1,✓ OK,85,85,84,83,85,83,,,85,83,2
УЗЕ Новомиргородська БЕСС,PCS-2.1,✓ OK,"70,6","64,8","67,8","69,3","69,3",,,,"70,6","64,8","5,8"
УЗЕ Новомиргородська БЕСС,PCS-2.2,✓ OK,"67,9","71,9","67,6","65,8","67,9",,,,"71,9","65,8","6,1"
УЗЕ Новомиргородська БЕСС,PCS-3.1,✓ OK,"68,7","71,4","68,9","66,4","68,9",,,,"71,4","66,4",5
УЗЕ Новомиргородська БЕСС,PCS-3.2,✓ OK,"68,4","68,6","68,9","69,5","67,6",,,,"69,5","67,6","1,9"


УЗЕ Олександрійська БЕСС,PCS-1.1,✓ OK,"66,9","65,8","66,3","66,1","67,4",,,,"67,4","65,8","1,6"
УЗЕ Олександрійська БЕСС,PCS-1.2,✓ OK,"67,2","66,3","65,7","68,5","64,6",,,,"68,5","64,6","3,9"
УЗЕ Олександрійська БЕСС,PCS-2.1,✓ OK,"67,9","66,6","64,3","65,7","67,1",,,,"67,9","64,3","3,6"
УЗЕ Олександрійська БЕСС,PCS-2.2,✓ OK,"63,6","66,6","67,5","68,1","65,7",,,,"68,1","63,6","4,5"
УЗЕ Олександрійська БЕСС,PCS-3.1,✓ OK,"67,9","66,9","65,5","65,7","65,3",,,,"67,9","65,3","2,6"
УЗЕ Олександрійська БЕСС,PCS-3.2,✓ OK,68,"64,5","68,6","65,5","65,7",,,,"68,6","64,5","4,1"
УЗЕ Олександрійська БЕСС,PCS-4.1,✓ OK,80,81,79,83,82,80,,,83,79,4


УЗЕ Салгани БЕСС,PCS-1.1,✓ OK,79,79,80,,,,,,80,79,1
УЗЕ Салгани БЕСС,PCS-1.2,✓ OK,79,81,80,,,,,,81,79,2
УЗЕ Салгани БЕСС,PCS-2.1,✓ OK,"64,7","66,7","65,3",70,"63,5",,,,70,"63,5","6,5"
УЗЕ Салгани БЕСС,PCS-2.2,✓ OK,"61,2","62,2","62,2",71,"71,3",,,,"71,3","61,2","10,1"
УЗЕ Салгани БЕСС,PCS-3.1,✓ OK,79,79,79,,,,,,79,79,0
УЗЕ Салгани БЕСС,PCS-3.2,✓ OK,81,78,80,,,,,,81,78,3


УЗЕ Смолінська БЕСС,PCS-1.1,✓ OK,"71,1","72,5","69,9","72,4","71,5",,,,"72,5","69,9","2,6"
УЗЕ Смолінська БЕСС,PCS-1.2,✓ OK,"71,7","73,1","75,3","68,8","70,2",,,,"75,3","68,8","6,5"
УЗЕ Смолінська БЕСС,PCS-2.1,✓ OK,"72,9",75,69,"70,4","72,1",,,,75,69,6
УЗЕ Смолінська БЕСС,PCS-2.2,✓ OK,"71,7","69,4","71,1","72,4","75,2",,,,"75,2","69,4","5,8"
УЗЕ Смолінська БЕСС,PCS-3.1,✓ OK,74,75,61,"74,7","72,9",,,,75,61,14
УЗЕ Смолінська БЕСС,PCS-3.2,✓ OK,72,"69,9","72,2","73,3","71,6",,,,"73,3","69,9","3,4"
УЗЕ Смолінська БЕСС,PCS-4.1,✓ OK,"72,8","68,7","72,2","70,9","73,5",,,,"73,5","68,7","4,8"
УЗЕ Смолінська БЕСС,PCS-4.2,✓ OK,"71,1",74,73,"68,2","72,4",,,,74,"68,2","5,8"
УЗЕ Смолінська БЕСС,PCS-5.1,✓ OK,85,80,81,84,86,85,,,86,80,6
