Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Зорянська БЕСС,2. УЗЕ-8,❌ ERROR,N/A


УЗЕ Новомиргородська БЕСС,PCS-1.1,✓ OK,93,93,93,93,93,93,,,93,93,0
УЗЕ Новомиргородська БЕСС,PCS-2.1,✓ OK,"82,7",82,"82,3","82,3","82,7",,,,"82,7",82,"0,7"
УЗЕ Новомиргородська БЕСС,PCS-2.2,✓ OK,"81,6",82,"81,6","81,2","81,5",,,,82,"81,2","0,8"
УЗЕ Новомиргородська БЕСС,PCS-3.1,✓ OK,"81,5","81,9","81,6","81,5","81,6",,,,"81,9","81,5","0,4"
УЗЕ Новомиргородська БЕСС,PCS-3.2,✓ OK,"80,8","81,2","80,8","81,5","80,8",,,,"81,5","80,8","0,7"


УЗЕ Олександрійська БЕСС,PCS-1.1,✓ OK,"84,5","84,1","84,4","84,1","84,5",,,,"84,5","84,1","0,4"
УЗЕ Олександрійська БЕСС,PCS-1.2,✓ OK,"84,5","84,1","84,1","84,9","83,7",,,,"84,9","83,7","1,2"
УЗЕ Олександрійська БЕСС,PCS-2.1,✓ OK,84,84,"82,8",84,84,,,,84,"82,8","1,2"
УЗЕ Олександрійська БЕСС,PCS-2.2,✓ OK,"83,3","84,5","84,9","84,9","83,7",,,,"84,9","83,3","1,6"
УЗЕ Олександрійська БЕСС,PCS-3.1,✓ OK,"85,3","84,9","84,5","84,5","84,5",,,,"85,3","84,5","0,8"
УЗЕ Олександрійська БЕСС,PCS-3.2,✓ OK,"85,3","84,5","85,7","84,9","84,9",,,,"85,7","84,5","1,2"
УЗЕ Олександрійська БЕСС,PCS-4.1,✓ OK,94,95,93,95,94,94,,,95,93,2


УЗЕ Салгани БЕСС,PCS-1.1,✓ OK,90,89,90,,,,,,90,89,1
УЗЕ Салгани БЕСС,PCS-1.2,✓ OK,89,90,90,,,,,,90,89,1
УЗЕ Салгани БЕСС,PCS-2.1,✓ OK,"82,4","83,2","82,6","84,1","81,7",,,,"84,1","81,7","2,4"
УЗЕ Салгани БЕСС,PCS-2.2,✓ OK,"80,2","81,1",81,"86,3","86,2",,,,"86,3","80,2","6,1"
УЗЕ Салгани БЕСС,PCS-3.1,✓ OK,89,90,89,,,,,,90,89,1
УЗЕ Салгани БЕСС,PCS-3.2,✓ OK,90,89,90,,,,,,90,89,1


УЗЕ Смолінська БЕСС,PCS-1.1,✓ OK,"83,8","84,1","83,3",84,"83,9",,,,"84,1","83,3","0,8"
УЗЕ Смолінська БЕСС,PCS-1.2,✓ OK,"84,1","84,8","85,4","83,3","83,3",,,,"85,4","83,3","2,1"
УЗЕ Смолінська БЕСС,PCS-2.1,✓ OK,"84,5","85,3","83,3","83,6","84,3",,,,"85,3","83,3",2
УЗЕ Смолінська БЕСС,PCS-2.2,✓ OK,"85,6","84,9","85,6",86,"85,9",,,,86,"84,9","1,1"
УЗЕ Смолінська БЕСС,PCS-3.1,✓ OK,"84,4","84,8","79,7","84,9",84,,,,"84,9","79,7","5,2"
УЗЕ Смолінська БЕСС,PCS-3.2,✓ OK,"84,6","84,1",85,"85,1","84,1",,,,"85,1","84,1",1
УЗЕ Смолінська БЕСС,PCS-4.1,✓ OK,"84,1","82,8","84,1","83,6","84,4",,,,"84,4","82,8","1,6"
УЗЕ Смолінська БЕСС,PCS-4.2,✓ OK,"84,6","85,8","85,4","83,5","85,2",,,,"85,8","83,5","2,3"
УЗЕ Смолінська БЕСС,PCS-5.1,✓ OK,93,92,93,94,95,94,,,95,92,3
