Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Бар БЕСС,10.2,✓ OK,32,30,32,,,,,,32,30,2
УЗЕ Бар БЕСС,11.1,✓ OK,30,32,34,,,,,,34,30,4
УЗЕ Бар БЕСС,11.2,✓ OK,31,31,29,,,,,,31,29,2
УЗЕ Бар БЕСС,12.1,✓ OK,29,31,31,,,,,,31,29,2
УЗЕ Бар БЕСС,12.2,✓ OK,30,31,30,,,,,,31,30,1
УЗЕ Бар БЕСС,13.1,✓ OK,30,30,30,,,,,,30,30,0
УЗЕ Бар БЕСС,13.2,✓ OK,30,30,30,,,,,,30,30,0


УЗЕ Драбівська БЕСС,PCS-1.1,✓ OK,"69,8","71,3","70,2","69,8","69,8",,,,"71,3","69,8","1,5"
УЗЕ Драбівська БЕСС,PCS-1.2,✓ OK,"69,4","70,6","67,8","69,4","69,2",,,,"70,6","67,8","2,8"
УЗЕ Драбівська БЕСС,PCS-2.1,✓ OK,"69,1","68,1","68,9","69,6","68,9",,,,"69,6","68,1","1,5"
УЗЕ Драбівська БЕСС,PCS-2.2,✓ OK,"70,4","69,3","70,5","68,6","69,2",,,,"70,5","68,6","1,9"
УЗЕ Драбівська БЕСС,PCS-3.1,✓ OK,"74,5","70,2","68,1","69,1","67,9",,,,"74,5","67,9","6,6"
УЗЕ Драбівська БЕСС,PCS-3.2,✓ OK,"69,4","67,7","68,6",69,"68,9",,,,"69,4","67,7","1,7"


УЗЕ Знаменська БЕСС,PCS-1.1,✓ OK,"77,9","78,3","77,9","77,9","77,5",,,,"78,3","77,5","0,8"
УЗЕ Знаменська БЕСС,PCS-1.2,✓ OK,77,"76,6",77,"76,6","76,6",,,,77,"76,6","0,4"
УЗЕ Знаменська БЕСС,PCS-2.1,✓ OK,"76,8","76,4","76,8","76,8","76,8",,,,"76,8","76,4","0,4"
УЗЕ Знаменська БЕСС,PCS-2.2,✓ OK,"76,5","76,3","76,4","76,2","76,2",,,,"76,5","76,2","0,3"
УЗЕ Знаменська БЕСС,PCS-3.1,✓ OK,"77,1","77,1","77,1","76,7","77,3",,,,"77,3","76,7","0,6"
УЗЕ Знаменська БЕСС,PCS-3.2,✓ OK,"76,6","76,2","76,2","76,2","76,3",,,,"76,6","76,2","0,4"


УЗЕ Зорянська БЕСС,1. УЗЕ-2,✓ OK,99,32,30,,,,,,32,30,2
УЗЕ Зорянська БЕСС,1. УЗЕ-5,✓ OK,27,28,27,25,27,25,,,28,25,3
УЗЕ Зорянська БЕСС,1. УЗЕ-7,✓ OK,100,45,42,,,,,,45,42,3
УЗЕ Зорянська БЕСС,1. УЗЕ-9,✓ OK,99,78,80,,,,,,80,78,2
УЗЕ Зорянська БЕСС,1. УЗЕ-10,✓ OK,95,22,23,,,,,,23,22,1
УЗЕ Зорянська БЕСС,2. УЗЕ-1,✓ OK,100,52,54,,,,,,54,52,2
УЗЕ Зорянська БЕСС,2. УЗЕ-3,✓ OK,100,52,54,,,,,,54,52,2
УЗЕ Зорянська БЕСС,2. УЗЕ-4,✓ OK,100,52,53,,,,,,53,52,1
УЗЕ Зорянська БЕСС,2. УЗЕ-6,✓ OK,100,52,59,,,,,,59,52,7
УЗЕ Зорянська БЕСС,2. УЗЕ-8,✓ OK,99,38,52,,,,,,52,38,14


УЗЕ Новомиргородська БЕСС,PCS-1.1,✓ OK,91,91,90,90,91,90,,,91,90,1
УЗЕ Новомиргородська БЕСС,PCS-2.1,✓ OK,"74,9","72,9","73,7","74,1","74,5",,,,"74,9","72,9",2
УЗЕ Новомиргородська БЕСС,PCS-2.2,✓ OK,"73,3","74,9","73,7","72,9","73,3",,,,"74,9","72,9",2
УЗЕ Новомиргородська БЕСС,PCS-3.1,✓ OK,"75,4","76,3","75,6","74,9","75,2",,,,"76,3","74,9","1,4"
УЗЕ Новомиргородська БЕСС,PCS-3.2,✓ OK,"75,2","75,3","75,3","75,7","74,6",,,,"75,7","74,6","1,1"


УЗЕ Олександрійська БЕСС,PCS-1.1,✓ OK,"77,4","76,9","77,2","76,9","77,6",,,,"77,6","76,9","0,7"
УЗЕ Олександрійська БЕСС,PCS-1.2,✓ OK,"77,3",77,"76,5",78,"76,1",,,,78,"76,1","1,9"
УЗЕ Олександрійська БЕСС,PCS-2.1,✓ OK,"77,1","76,3","75,3",76,"76,8",,,,"77,1","75,3","1,8"
УЗЕ Олександрійська БЕСС,PCS-2.2,✓ OK,"76,5",78,"78,8","78,8","77,3",,,,"78,8","76,5","2,3"
УЗЕ Олександрійська БЕСС,PCS-3.1,✓ OK,"78,3","77,6","77,3","77,3","76,8",,,,"78,3","76,8","1,5"
УЗЕ Олександрійська БЕСС,PCS-3.2,✓ OK,"78,7","77,2","78,9","77,4","77,7",,,,"78,9","77,2","1,7"
УЗЕ Олександрійська БЕСС,PCS-4.1,✓ OK,91,91,91,92,91,92,,,92,91,1


УЗЕ Салгани БЕСС,PCS-1.1,✓ OK,84,84,84,,,,,,84,84,0
УЗЕ Салгани БЕСС,PCS-1.2,✓ OK,83,84,84,,,,,,84,83,1
УЗЕ Салгани БЕСС,PCS-2.1,✓ OK,73,"74,1","72,7","75,5","71,6",,,,"75,5","71,6","3,9"
УЗЕ Салгани БЕСС,PCS-2.2,✓ OK,"70,4","71,3","71,6","77,3","77,2",,,,"77,3","70,4","6,9"
УЗЕ Салгани БЕСС,PCS-3.1,✓ OK,83,84,83,,,,,,84,83,1
УЗЕ Салгани БЕСС,PCS-3.2,✓ OK,84,83,84,,,,,,84,83,1


УЗЕ Смолінська БЕСС,PCS-1.1,✓ OK,"76,1","76,7","75,3","76,3","76,1",,,,"76,7","75,3","1,4"
УЗЕ Смолінська БЕСС,PCS-1.2,✓ OK,"75,9",77,"77,9","74,8","75,2",,,,"77,9","74,8","3,1"
УЗЕ Смолінська БЕСС,PCS-2.1,✓ OK,"76,5","77,7","74,6","75,4","76,1",,,,"77,7","74,6","3,1"
УЗЕ Смолінська БЕСС,PCS-2.2,✓ OK,"76,5","75,7","76,7","77,2","78,6",,,,"78,6","75,7","2,9"
УЗЕ Смолінська БЕСС,PCS-3.1,✓ OK,"77,2","77,5","70,5","77,4","76,8",,,,"77,5","70,5",7
УЗЕ Смолінська БЕСС,PCS-3.2,✓ OK,"76,3","75,4","76,5","76,8","76,1",,,,"76,8","75,4","1,4"
УЗЕ Смолінська БЕСС,PCS-4.1,✓ OK,"76,4","74,4","76,3","75,6","77,1",,,,"77,1","74,4","2,7"
УЗЕ Смолінська БЕСС,PCS-4.2,✓ OK,"75,9","77,8",77,"74,2","76,8",,,,"77,8","74,2","3,6"
УЗЕ Смолінська БЕСС,PCS-5.1,✓ OK,90,89,89,91,91,91,,,91,89,2
