Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Новомиргородська БЕСС,PCS-3.2,✓ OK,95.4,94.8,96.9,96.2,92.2,,,,96.9,92.2,4.7
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Олександрійська БЕСС,PCS-1.1,✓ OK,91.9,90.0,91.3,89.8,91.9,,,,91.9,89.8,2.1
УЗЕ Олександрійська БЕСС,PCS-1.2,✓ OK,92.5,92.2,90.6,94.9,87.6,,,,94.9,87.6,7.3
УЗЕ Олександрійська БЕСС,PCS-2.1,✓ OK,93.2,90.7,86.7,89.6,91.6,,,,93.2,86.7,6.5
УЗЕ Олександрійська БЕСС,PCS-2.2,✓ OK,87.8,93.3,94.7,94.9,90.1,,,,94.9,87.8,7.1
УЗЕ Олександрійська БЕСС,PCS-3.1,✓ OK,95.3,92.3,91.0,90.2,91.1,,,,95.3,90.2,5.1
УЗЕ Олександрійська БЕСС,PCS-3.2,✓ OK,94.5,88.7,96.3,90.4,91.0,,,,96.3,88.7,7.6
УЗЕ Олександрійська БЕСС,PCS-4.1,❌ ERROR,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Салгани БЕСС,PCS-1.1,⚠ WARN,92.0,89.0,92.0,,,,,,92.0,89.0,3.0
УЗЕ Салгани БЕСС,PCS-1.2,⚠ WARN,92.0,92.0,92.0,,,,,,92.0,92.0,0.0
УЗЕ Салгани БЕСС,PCS-2.1,⚠ WARN,86.5,86.0,86.6,86.7,86.6,,,,86.7,86.0,0.7
УЗЕ Салгани БЕСС,PCS-2.2,⚠ WARN,82.1,83.5,83.7,91.8,92.3,,,,92.3,82.1,10.2
УЗЕ Салгани БЕСС,PCS-3.1,⚠ WARN,92.0,92.0,92.0,,,,,,92.0,92.0,0.0
УЗЕ Салгани БЕСС,PCS-3.2,⚠ WARN,92.0,91.0,91.0,,,,,,92.0,91.0,1.0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Знам'янська БЕСС,PCS-1.1,✓ OK,94.6,92.8,93.6,94.0,91.5,,,,94.6,91.5,3.1
УЗЕ Знам'янська БЕСС,PCS-1.2,✓ OK,93.6,91.8,95.8,94.9,95.9,,,,95.9,91.8,4.1
УЗЕ Знам'янська БЕСС,PCS-2.1,✓ OK,93.9,93.0,95.7,93.6,94.8,,,,95.7,93.0,2.7
УЗЕ Знам'янська БЕСС,PCS-2.2,✓ OK,93.5,93.2,92.2,92.7,93.9,,,,93.9,92.2,1.7
УЗЕ Знам'янська БЕСС,PCS-3.1,✓ OK,95.3,93.3,93.0,96.9,93.2,,,,96.9,93.0,3.9
УЗЕ Знам'янська БЕСС,PCS-3.2,✓ OK,93.8,93.4,91.8,90.7,94.0,,,,94.0,90.7,3.3
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Смолінська БЕСС,PCS-1.1,✓ OK,94.4,95.7,93.7,96.0,95.9,,,,96.0,93.7,2.3
УЗЕ Смолінська БЕСС,PCS-1.2,✓ OK,95.3,94.9,98.4,92.6,94.9,,,,98.4,92.6,5.8
УЗЕ Смолінська БЕСС,PCS-2.1,✓ OK,96.0,99.3,92.1,93.3,95.2,,,,99.3,92.1,7.2
УЗЕ Смолінська БЕСС,PCS-2.2,✓ OK,94.9,91.3,94.4,95.9,99.1,,,,99.1,91.3,7.8
УЗЕ Смолінська БЕСС,PCS-3.1,✓ OK,96.8,98.0,88.7,97.1,94.9,,,,98.0,88.7,9.3
УЗЕ Смолінська БЕСС,PCS-3.2,✓ OK,95.7,93.4,95.9,96.1,95.1,,,,96.1,93.4,2.7
УЗЕ Смолінська БЕСС,PCS-4.1,✓ OK,96.8,93.3,95.4,94.2,96.1,,,,96.8,93.3,3.5
УЗЕ Смолінська БЕСС,PCS-4.2,✓ OK,94.6,96.8,96.3,92.4,95.8,,,,96.8,92.4,4.4
УЗЕ Смолінська БЕСС,PCS-5.1,❌ ERROR,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Летичів БЕСС,PCS-1.1,❌ ERROR,,,,,,,,,,,
УЗЕ Летичів БЕСС,PCS-1.2,❌ ERROR,,,,,,,,,,,
