Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Зорянська БЕСС,1. УЗЕ-7,✓ OK,100,71,71,,,,,,71,71,0
УЗЕ Зорянська БЕСС,1. УЗЕ-9,✓ OK,100,71,71,,,,,,71,71,0
УЗЕ Зорянська БЕСС,1. УЗЕ-10,✓ OK,77,60,66,,,,,,66,60,6
УЗЕ Зорянська БЕСС,2. УЗЕ-1,✓ OK,100,78,78,,,,,,78,78,0
УЗЕ Зорянська БЕСС,2. УЗЕ-3,✓ OK,100,68,69,,,,,,69,68,1
УЗЕ Зорянська БЕСС,2. УЗЕ-4,✓ OK,100,69,68,,,,,,69,68,1
УЗЕ Зорянська БЕСС,2. УЗЕ-6,✓ OK,100,69,70,,,,,,70,69,1
УЗЕ Зорянська БЕСС,2. УЗЕ-8,✓ OK,100,38,68,,,,,,68,38,30


УЗЕ Новомиргородська БЕСС,PCS-1.1,✓ OK,93,93,93,93,93,93,,,93,93,0
УЗЕ Новомиргородська БЕСС,PCS-2.1,✓ OK,"81,6","81,2","81,2","81,6","81,6",,,,"81,6","81,2","0,4"
УЗЕ Новомиргородська БЕСС,PCS-2.2,✓ OK,"81,7",85,"81,4","79,2","81,7",,,,85,"79,2","5,8"
УЗЕ Новомиргородська БЕСС,PCS-3.1,✓ OK,"81,5","84,3",82,"79,2","82,2",,,,"84,3","79,2","5,1"
УЗЕ Новомиргородська БЕСС,PCS-3.2,✓ OK,82,"81,9","81,7","82,7","80,4",,,,"82,7","80,4","2,3"


УЗЕ Олександрійська БЕСС,PCS-1.1,✓ OK,83,"83,4","83,4","83,4","83,4",,,,"83,4",83,"0,4"
УЗЕ Олександрійська БЕСС,PCS-1.2,✓ OK,"84,3","83,4","82,4","85,6","80,9",,,,"85,6","80,9","4,7"
УЗЕ Олександрійська БЕСС,PCS-2.1,✓ OK,"85,2","83,9","80,7","83,5","84,8",,,,"85,2","80,7","4,5"
УЗЕ Олександрійська БЕСС,PCS-2.2,✓ OK,"81,2","84,2","85,5","85,7","82,5",,,,"85,7","81,2","4,5"
УЗЕ Олександрійська БЕСС,PCS-3.1,✓ OK,"85,1","83,6",83,"83,2","82,8",,,,"85,1","82,8","2,3"
УЗЕ Олександрійська БЕСС,PCS-3.2,✓ OK,"85,2","81,7","86,2","82,3",84,,,,"86,2","81,7","4,5"
УЗЕ Олександрійська БЕСС,PCS-4.1,✓ OK,91,89,94,94,89,89,,,94,89,5


УЗЕ Салгани БЕСС,PCS-1.1,✓ OK,89,90,91,,,,,,91,89,2
УЗЕ Салгани БЕСС,PCS-1.2,✓ OK,91,91,90,,,,,,91,90,1
УЗЕ Салгани БЕСС,PCS-2.1,✓ OK,"84,5","86,9","85,1","90,6","82,9",,,,"90,6","82,9","7,7"
УЗЕ Салгани БЕСС,PCS-2.2,✓ OK,"81,2","82,6","82,7","92,4","92,3",,,,"92,4","81,2","11,2"
УЗЕ Салгани БЕСС,PCS-3.1,✓ OK,89,90,90,,,,,,90,89,1
УЗЕ Салгани БЕСС,PCS-3.2,✓ OK,90,89,90,,,,,,90,89,1


УЗЕ Смолінська БЕСС,PCS-1.1,✓ OK,"82,5","82,5","82,1","82,5","82,5",,,,"82,5","82,1","0,4"
УЗЕ Смолінська БЕСС,PCS-1.2,✓ OK,"82,9","82,5","82,9","82,5","82,5",,,,"82,9","82,5","0,4"
УЗЕ Смолінська БЕСС,PCS-2.1,✓ OK,"83,3","83,7",83,83,"82,9",,,,"83,7","82,9","0,8"
УЗЕ Смолінська БЕСС,PCS-2.2,✓ OK,"83,4","83,4","83,4","83,8","83,8",,,,"83,8","83,4","0,4"
УЗЕ Смолінська БЕСС,PCS-3.1,✓ OK,"82,7","82,6","81,7","82,7","82,7",,,,"82,7","81,7",1
УЗЕ Смолінська БЕСС,PCS-3.2,✓ OK,"82,6","82,6","82,6","82,6",83,,,,83,"82,6","0,4"
УЗЕ Смолінська БЕСС,PCS-4.1,✓ OK,"82,9","82,9","82,9","82,9","82,9",,,,"82,9","82,9",0
УЗЕ Смолінська БЕСС,PCS-4.2,✓ OK,"82,8","83,3","83,2","82,8","82,8",,,,"83,3","82,8","0,5"
УЗЕ Смолінська БЕСС,PCS-5.1,✓ OK,91,92,90,92,94,91,,,94,90,4
