Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Бар БЕСС,1.1,✓ OK,"62,9","62,7","62,9","62,9",63,,,,63,"62,7","0,3"
УЗЕ Бар БЕСС,1.2,✓ OK,"61,2","60,8","61,2","61,6",62,,,,62,"60,8","1,2"
УЗЕ Бар БЕСС,2.1,✓ OK,"61,3","61,1","61,3",62,"60,8",,,,62,"60,8","1,2"
УЗЕ Бар БЕСС,2.2,✓ OK,"62,7","62,3","62,2","61,3","62,5",,,,"62,7","61,3","1,4"
УЗЕ Бар БЕСС,3.1,✓ OK,"61,3",61,"62,2","61,1","62,8",,,,"62,8",61,"1,8"
УЗЕ Бар БЕСС,3.2,✓ OK,"63,5","62,6","62,5",63,"63,1",,,,"63,5","62,5",1
УЗЕ Бар БЕСС,4.1,✓ OK,63,"63,2","62,1","62,8","62,9",,,,"63,2","62,1","1,1"
УЗЕ Бар БЕСС,4.2,✓ OK,"61,2","61,5","60,9","62,3","62,2",,,,"62,3","60,9","1,4"
УЗЕ Бар БЕСС,5.1,✓ OK,"63,4","63,6","62,5","63,2","63,1",,,,"63,6","62,5","1,1"
УЗЕ Бар БЕСС,5.2,✓ OK,"62,5","62,3","62,7","64,3","62,2",,,,"64,3","62,2","2,1"
УЗЕ Бар БЕСС,6.1,✓ OK,"62,6","61,3","62,5",62,62,,,,"62,6","61,3","1,3"
УЗЕ Бар БЕСС,6.2,✓ OK,"61,1","61,5","61,6","61,8",62,,,,62,"61,1","0,9"
УЗЕ Бар БЕСС,7.1,✓ OK,"62,1","62,4","62,6","62,4","62,4",,,,"62,6","62,1","0,5"
УЗЕ Бар БЕСС,7.2,✓ OK,"63,3","62,8","62,8",62,"62,2",,,,"63,3",62,"1,3"
УЗЕ Бар БЕСС,8.1,✓ OK,61,"61,8","61,6","61,8","61,2",,,,"61,8",61,"0,8"
УЗЕ Бар БЕСС,8.2,✓ OK,"61,7","61,4","61,7","61,6","60,3",,,,"61,7","60,3","1,4"
УЗЕ Бар БЕСС,9.1,✓ OK,"60,3","61,5","61,5",62,"61,5",,,,62,"60,3","1,7"
УЗЕ Бар БЕСС,9.2,✓ OK,"63,4","63,2","63,4","63,3",63,,,,"63,4",63,"0,4"
УЗЕ Бар БЕСС,10.1,✓ OK,46,44,45,,,,,,46,44,2
