Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Драбівська БЕСС,PCS-3.1,⚠ WARN,"82,9",,,,,,,,"82,9","82,9",0
УЗЕ Драбівська БЕСС,PCS-3.2,⚠ WARN,"84,5",,,,,,,,"84,5","84,5",0


УЗЕ УЗЕ Знаменська БЕСС,PCS-1.1,⚠ WARN,"83,2",,,,,,,,"83,2","83,2",0
УЗЕ УЗЕ Знаменська БЕСС,PCS-1.2,⚠ WARN,83,,,,,,,,83,83,0
УЗЕ УЗЕ Знаменська БЕСС,PCS-2.1,⚠ WARN,"82,9",,,,,,,,"82,9","82,9",0
УЗЕ УЗЕ Знаменська БЕСС,PCS-2.2,⚠ WARN,"81,9",,,,,,,,"81,9","81,9",0
УЗЕ УЗЕ Знаменська БЕСС,PCS-3.1,⚠ WARN,83,,,,,,,,83,83,0
УЗЕ УЗЕ Знаменська БЕСС,PCS-3.2,⚠ WARN,"82,3",,,,,,,,"82,3","82,3",0


УЗЕ Зорянська БЕСС,PCS-5,⚠ WARN,23,,,,,,,,23,23,0
УЗЕ Зорянська БЕСС,УЗЕ-02,⚠ WARN,74,,,,,,,,74,74,0
УЗЕ Зорянська БЕСС,УЗЕ-07,⚠ WARN,76,,,,,,,,76,76,0
УЗЕ Зорянська БЕСС,УЗЕ-09,⚠ WARN,73,,,,,,,,73,73,0
УЗЕ Зорянська БЕСС,УЗЕ-10,⚠ WARN,72,,,,,,,,72,72,0


УЗЕ Новомиргородська БЕСС,PCS-1.1,⚠ WARN,94,,,,,,,,94,94,0
УЗЕ Новомиргородська БЕСС,PCS-2.1,⚠ WARN,"83,3",,,,,,,,"83,3","83,3",0
УЗЕ Новомиргородська БЕСС,PCS-2.2,⚠ WARN,"82,9",,,,,,,,"82,9","82,9",0
УЗЕ Новомиргородська БЕСС,PCS-3.1,⚠ WARN,"83,4",,,,,,,,"83,4","83,4",0
УЗЕ Новомиргородська БЕСС,PCS-3.2,⚠ WARN,"83,2",,,,,,,,"83,2","83,2",0


УЗЕ Олександрійська БЕСС,PCS-1.1,⚠ WARN,"84,3",,,,,,,,"84,3","84,3",0
УЗЕ Олександрійська БЕСС,PCS-1.2,⚠ WARN,"84,3",,,,,,,,"84,3","84,3",0
УЗЕ Олександрійська БЕСС,PCS-2.1,⚠ WARN,"84,3",,,,,,,,"84,3","84,3",0
УЗЕ Олександрійська БЕСС,PCS-2.2,⚠ WARN,"83,9",,,,,,,,"83,9","83,9",0
УЗЕ Олександрійська БЕСС,PCS-3.1,⚠ WARN,"84,3",,,,,,,,"84,3","84,3",0
УЗЕ Олександрійська БЕСС,PCS-3.2,⚠ WARN,"84,1",,,,,,,,"84,1","84,1",0
УЗЕ Олександрійська БЕСС,PCS-4,⚠ WARN,95,,,,,,,,95,95,0


УЗЕ Салгани БЕСС,PCS-1.1,⚠ WARN,89,,,,,,,,89,89,0
УЗЕ Салгани БЕСС,PCS-1.2,⚠ WARN,89,,,,,,,,89,89,0
УЗЕ Салгани БЕСС,PCS-2.1,⚠ WARN,"78,5",,,,,,,,"78,5","78,5",0
УЗЕ Салгани БЕСС,PCS-2.2,⚠ WARN,"79,4",,,,,,,,"79,4","79,4",0
УЗЕ Салгани БЕСС,PCS-3.1,⚠ WARN,89,,,,,,,,89,89,0
УЗЕ Салгани БЕСС,PCS-3.2,⚠ WARN,89,,,,,,,,89,89,0


УЗЕ УЗЕ Смолінська БЕСС,PCS-1.1,⚠ WARN,"85,5",,,,,,,,"85,5","85,5",0
УЗЕ УЗЕ Смолінська БЕСС,PCS-1.2,⚠ WARN,"85,4",,,,,,,,"85,4","85,4",0
УЗЕ УЗЕ Смолінська БЕСС,PCS-2.1,⚠ WARN,"85,3",,,,,,,,"85,3","85,3",0
УЗЕ УЗЕ Смолінська БЕСС,PCS-2.2,⚠ WARN,"85,6",,,,,,,,"85,6","85,6",0
УЗЕ УЗЕ Смолінська БЕСС,PCS-3.1,⚠ WARN,"85,4",,,,,,,,"85,4","85,4",0
УЗЕ УЗЕ Смолінська БЕСС,PCS-3.2,⚠ WARN,"85,4",,,,,,,,"85,4","85,4",0
УЗЕ УЗЕ Смолінська БЕСС,PCS-4.1,⚠ WARN,"85,3",,,,,,,,"85,3","85,3",0
УЗЕ УЗЕ Смолінська БЕСС,PCS-4.2,⚠ WARN,"85,5",,,,,,,,"85,5","85,5",0
УЗЕ УЗЕ Смолінська БЕСС,PCS-5.1,⚠ WARN,95,,,,,,,,95,95,0
