Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Зорянська БЕСС,УЗЕ-01,✓ OK,100.0,72.0,73.0,,,,,,73.0,72.0,1.0
УЗЕ Зорянська БЕСС,УЗЕ-02,✓ OK,100.0,61.0,61.0,,,,,,61.0,61.0,0.0
УЗЕ Зорянська БЕСС,УЗЕ-03,✓ OK,100.0,66.0,66.0,,,,,,66.0,66.0,0.0
УЗЕ Зорянська БЕСС,УЗЕ-04,✓ OK,100.0,67.0,65.0,,,,,,67.0,65.0,2.0
УЗЕ Зорянська БЕСС,УЗЕ-06,✓ OK,100.0,65.0,65.0,,,,,,65.0,65.0,0.0
УЗЕ Зорянська БЕСС,УЗЕ-07,✓ OK,100.0,1.0,60.0,,,,,,60.0,1.0,59.0
УЗЕ Зорянська БЕСС,УЗЕ-08,✓ OK,100.0,54.0,65.0,,,,,,65.0,54.0,11.0
УЗЕ Зорянська БЕСС,УЗЕ-09,✓ OK,100.0,62.0,62.0,,,,,,62.0,62.0,0.0
УЗЕ Зорянська БЕСС,УЗЕ-10,✓ OK,100.0,71.0,71.0,,,,,,71.0,71.0,0.0
УЗЕ Зорянська БЕСС,PCS-5,✓ OK,82.0,83.0,84.0,83.0,81.0,,,,84.0,81.0,3.0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Бар БЕСС,PCS-1.1,✓ OK,90.5,88.3,91.2,90.2,89.2,,,,91.2,88.3,2.9
УЗЕ Бар БЕСС,PCS-2.1,✓ OK,89.5,89.3,89.0,91.0,88.1,,,,91.0,88.1,2.9
УЗЕ Бар БЕСС,PCS-2.2,✓ OK,90.5,90.1,90.0,87.6,90.4,,,,90.5,87.6,2.9
УЗЕ Бар БЕСС,PCS-1.2,✓ OK,89.9,89.9,89.9,89.9,90.3,,,,90.3,89.9,0.4
УЗЕ Бар БЕСС,PCS-3.1,✓ OK,89.0,88.9,89.8,89.5,90.7,,,,90.7,88.9,1.8
УЗЕ Бар БЕСС,PCS-3.2,✓ OK,89.9,88.5,89.9,91.2,91.3,,,,91.3,88.5,2.8
УЗЕ Бар БЕСС,PCS-4.1,✓ OK,90.4,91.2,88.0,89.9,90.7,,,,91.2,88.0,3.2
УЗЕ Бар БЕСС,PCS-4.2,✓ OK,88.3,89.6,88.8,90.8,91.1,,,,91.1,88.3,2.8
УЗЕ Бар БЕСС,PCS-5.1,✓ OK,90.8,91.1,89.5,90.3,89.8,,,,91.1,89.5,1.6
УЗЕ Бар БЕСС,PCS-5.2,✓ OK,88.6,89.0,89.6,92.9,88.2,,,,92.9,88.2,4.7
УЗЕ Бар БЕСС,PCS-6.1,✓ OK,89.1,89.1,91.4,90.5,89.4,,,,91.4,89.1,2.3
УЗЕ Бар БЕСС,PCS-6.2,✓ OK,89.8,90.6,89.4,89.8,90.3,,,,90.6,89.4,1.2
УЗЕ Бар БЕСС,PCS-7.1,✓ OK,89.3,90.3,90.5,90.3,89.1,,,,90.5,89.1,1.4
УЗЕ Бар БЕСС,PCS-7.2,✓ OK,90.8,90.3,90.4,89.4,88.5,,,,90.8,88.5,2.3
