Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Знаменська БЕСС,PCS-1.1,✓ OK,"83,7","79,6","82,1","82,6","78,4",,,,"83,7","78,4","5,3"
УЗЕ Знаменська БЕСС,PCS-1.2,✓ OK,"80,3","77,3","83,4","82,5","82,5",,,,"83,4","77,3","6,1"
УЗЕ Знаменська БЕСС,PCS-2.1,✓ OK,"81,1","78,8","83,2","79,4","81,2",,,,"83,2","78,8","4,4"
УЗЕ Знаменська БЕСС,PCS-2.2,✓ OK,"78,9","80,5",78,"78,9","81,1",,,,"81,1",78,"3,1"
УЗЕ Знаменська БЕСС,PCS-3.1,✓ OK,"82,6",80,79,86,"78,8",,,,86,"78,8","7,2"
УЗЕ Знаменська БЕСС,PCS-3.2,✓ OK,"81,3","80,8","78,9","77,9","81,3",,,,"81,3","77,9","3,4"


УЗЕ Новомиргородська БЕСС,PCS-1.1,✓ OK,89,89,90,89,89,89,,,90,89,1
УЗЕ Новомиргородська БЕСС,PCS-2.1,✓ OK,"72,1","70,6","71,3","71,7","71,7",,,,"72,1","70,6","1,5"
УЗЕ Новомиргородська БЕСС,PCS-2.2,✓ OK,"71,3","72,9","71,4","70,6","71,4",,,,"72,9","70,6","2,3"
УЗЕ Новомиргородська БЕСС,PCS-3.1,✓ OK,"70,9","71,6","71,1","70,3","71,1",,,,"71,6","70,3","1,3"
УЗЕ Новомиргородська БЕСС,PCS-3.2,✓ OK,"70,8","71,2","70,8","70,9","70,8",,,,"71,2","70,8","0,4"


УЗЕ Олександрійська БЕСС,PCS-1.1,✓ OK,"72,5","72,1","72,4","72,1","72,5",,,,"72,5","72,1","0,4"
УЗЕ Олександрійська БЕСС,PCS-1.2,✓ OK,"72,5","72,1","72,1","72,5","72,1",,,,"72,5","72,1","0,4"
УЗЕ Олександрійська БЕСС,PCS-2.1,✓ OK,"71,3","70,9","70,9","70,9","70,9",,,,"71,3","70,9","0,4"
УЗЕ Олександрійська БЕСС,PCS-2.2,✓ OK,"71,8","72,2","72,5","72,6","72,1",,,,"72,6","71,8","0,8"
УЗЕ Олександрійська БЕСС,PCS-3.1,✓ OK,"72,9","72,5","72,1","72,5","72,5",,,,"72,9","72,1","0,8"
УЗЕ Олександрійська БЕСС,PCS-3.2,✓ OK,"73,3","72,6",73,"72,6","72,6",,,,"73,3","72,6","0,7"
УЗЕ Олександрійська БЕСС,PCS-4.1,✓ OK,88,89,88,90,90,89,,,90,88,2


УЗЕ Салгани БЕСС,PCS-1.1,✓ OK,77,77,77,,,,,,77,77,0
УЗЕ Салгани БЕСС,PCS-1.2,✓ OK,77,77,77,,,,,,77,77,0
УЗЕ Салгани БЕСС,PCS-2.1,✓ OK,"57,9","58,3","58,3","59,1","57,6",,,,"59,1","57,6","1,5"
УЗЕ Салгани БЕСС,PCS-2.2,✓ OK,"56,3",57,"57,2","61,2","61,1",,,,"61,2","56,3","4,9"
УЗЕ Салгани БЕСС,PCS-3.1,✓ OK,77,77,76,,,,,,77,76,1
УЗЕ Салгани БЕСС,PCS-3.2,✓ OK,77,76,77,,,,,,77,76,1


УЗЕ Смолінська БЕСС,PCS-1.1,✓ OK,"76,1","76,2","75,7","76,1","76,2",,,,"76,2","75,7","0,5"
УЗЕ Смолінська БЕСС,PCS-1.2,✓ OK,"76,6","76,8","76,9",76,"75,9",,,,"76,9","75,9",1
УЗЕ Смолінська БЕСС,PCS-2.1,✓ OK,"77,1","77,6","76,3","76,5","76,9",,,,"77,6","76,3","1,3"
УЗЕ Смолінська БЕСС,PCS-2.2,✓ OK,"77,2","76,9","77,5","77,5","77,2",,,,"77,5","76,9","0,6"
УЗЕ Смолінська БЕСС,PCS-3.1,✓ OK,"76,9","77,2",74,"77,1","76,5",,,,"77,2",74,"3,2"
УЗЕ Смолінська БЕСС,PCS-3.2,✓ OK,"76,9","76,3","77,1","77,2","76,6",,,,"77,2","76,3","0,9"
УЗЕ Смолінська БЕСС,PCS-4.1,✓ OK,"76,7","75,9","76,7","76,1","76,8",,,,"76,8","75,9","0,9"
УЗЕ Смолінська БЕСС,PCS-4.2,✓ OK,"77,4","77,9","77,8","76,4","77,3",,,,"77,9","76,4","1,5"
УЗЕ Смолінська БЕСС,PCS-5.1,✓ OK,88,89,90,88,91,91,,,91,88,3
