Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Зорянська БЕСС,2. УЗЕ-3,✓ OK,100,72,73,,,,,,73,72,1
УЗЕ Зорянська БЕСС,2. УЗЕ-4,✓ OK,100,74,72,,,,,,74,72,2
УЗЕ Зорянська БЕСС,2. УЗЕ-6,✓ OK,100,72,74,,,,,,74,72,2
УЗЕ Зорянська БЕСС,2. УЗЕ-8,✓ OK,100,74,72,,,,,,74,72,2


УЗЕ Новомиргородська БЕСС,PCS-1.1,✓ OK,94,94,94,94,89,94,,,94,89,5
УЗЕ Новомиргородська БЕСС,PCS-2.1,✓ OK,"85,3",80,"82,5","84,5","84,2",,,,"85,3",80,"5,3"
УЗЕ Новомиргородська БЕСС,PCS-2.2,✓ OK,"83,2","86,3","82,9",81,"83,1",,,,"86,3",81,"5,3"
УЗЕ Новомиргородська БЕСС,PCS-3.1,✓ OK,"83,3","85,9","83,9","81,8","83,7",,,,"85,9","81,8","4,1"
УЗЕ Новомиргородська БЕСС,PCS-3.2,✓ OK,"83,5","83,5","83,3","83,8","82,1",,,,"83,8","82,1","1,7"


УЗЕ Олександрійська БЕСС,PCS-1.1,✓ OK,"88,8","86,7","88,2","87,1",89,,,,89,"86,7","2,3"
УЗЕ Олександрійська БЕСС,PCS-1.2,✓ OK,"88,7","88,4",88,"89,9","86,6",,,,"89,9","86,6","3,3"
УЗЕ Олександрійська БЕСС,PCS-2.1,✓ OK,"89,4","88,5","86,6","88,1","88,9",,,,"89,4","86,6","2,8"
УЗЕ Олександрійська БЕСС,PCS-2.2,✓ OK,"87,7","89,9","90,7","90,9","88,5",,,,"90,9","87,7","3,2"
УЗЕ Олександрійська БЕСС,PCS-3.1,✓ OK,"89,6","88,8","88,2","88,3","88,4",,,,"89,6","88,2","1,4"
УЗЕ Олександрійська БЕСС,PCS-3.2,✓ OK,"90,6","88,4","91,3",89,"89,7",,,,"91,3","88,4","2,9"
УЗЕ Олександрійська БЕСС,PCS-4.1,✓ OK,92,90,90,95,92,90,,,95,90,5


УЗЕ Салгани БЕСС,PCS-1.1,✓ OK,90,90,90,,,,,,90,90,0
УЗЕ Салгани БЕСС,PCS-1.2,✓ OK,90,90,90,,,,,,90,90,0
УЗЕ Салгани БЕСС,PCS-2.1,✓ OK,"81,8","83,6","81,7","85,7","81,6",,,,"85,7","81,6","4,1"
УЗЕ Салгани БЕСС,PCS-2.2,✓ OK,"80,9",82,"81,6","85,4","85,6",,,,"85,6","80,9","4,7"
УЗЕ Салгани БЕСС,PCS-3.1,✓ OK,90,90,90,,,,,,90,90,0
УЗЕ Салгани БЕСС,PCS-3.2,✓ OK,90,90,89,,,,,,90,89,1


УЗЕ Смолінська БЕСС,PCS-1.1,✓ OK,"89,3","89,7","88,9","88,9","89,3",,,,"89,7","88,9","0,8"
УЗЕ Смолінська БЕСС,PCS-1.2,✓ OK,"89,2","90,3","93,3","85,9","87,6",,,,"93,3","85,9","7,4"
УЗЕ Смолінська БЕСС,PCS-2.1,✓ OK,"89,6",90,"89,2","89,2","89,2",,,,90,"89,2","0,8"
УЗЕ Смолінська БЕСС,PCS-2.2,✓ OK,"89,2","89,2","89,6","89,6","90,3",,,,"90,3","89,2","1,1"
УЗЕ Смолінська БЕСС,PCS-3.1,✓ OK,"90,1","90,4","86,2","90,5","89,7",,,,"90,5","86,2","4,3"
УЗЕ Смолінська БЕСС,PCS-3.2,✓ OK,"89,8","86,6","89,8",91,"89,1",,,,91,"86,6","4,4"
УЗЕ Смолінська БЕСС,PCS-4.1,✓ OK,"91,2","85,8","90,3","88,1","91,3",,,,"91,3","85,8","5,5"
УЗЕ Смолінська БЕСС,PCS-4.2,✓ OK,"88,2","92,5","90,8","85,3","90,2",,,,"92,5","85,3","7,2"
УЗЕ Смолінська БЕСС,PCS-5.1,✓ OK,90,90,90,90,95,90,,,95,90,5
