Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Бар БЕСС,1.1,✓ OK,"89,6","88,9","90,1","89,9","89,6",,,,"90,1","88,9","1,2"
УЗЕ Бар БЕСС,1.2,✓ OK,"88,2","87,2",88,"89,1","89,3",,,,"89,3","87,2","2,1"
УЗЕ Бар БЕСС,2.1,✓ OK,"88,3","87,6","88,4","89,2","87,2",,,,"89,2","87,2",2
УЗЕ Бар БЕСС,2.2,✓ OK,"89,7","89,4","89,4","87,7","89,8",,,,"89,8","87,7","2,1"
УЗЕ Бар БЕСС,3.1,✓ OK,88,88,"88,5","87,9","88,7",,,,"88,7","87,9","0,8"
УЗЕ Бар БЕСС,3.2,✓ OK,"89,6","89,3","89,5","89,8","89,9",,,,"89,9","89,3","0,6"
УЗЕ Бар БЕСС,4.1,✓ OK,"89,5","90,2",88,"88,9","89,6",,,,"90,2",88,"2,2"
УЗЕ Бар БЕСС,4.2,✓ OK,"87,8","88,2","87,5","89,2","89,4",,,,"89,4","87,5","1,9"
УЗЕ Бар БЕСС,5.1,✓ OK,"90,1","90,3","88,4","89,6","89,2",,,,"90,3","88,4","1,9"
УЗЕ Бар БЕСС,5.2,✓ OK,"87,9","88,7","89,2","92,3","88,2",,,,"92,3","87,9","4,4"
УЗЕ Бар БЕСС,6.1,✓ OK,"89,4","88,5","90,4","89,6","89,5",,,,"90,4","88,5","1,9"
УЗЕ Бар БЕСС,6.2,✓ OK,88,"88,8","88,2","89,1","89,3",,,,"89,3",88,"1,3"
УЗЕ Бар БЕСС,7.1,✓ OK,"88,8","89,7","89,9",89,89,,,,"89,9","88,8","1,1"
УЗЕ Бар БЕСС,7.2,✓ OK,"90,3",90,"89,9","89,2","88,4",,,,"90,3","88,4","1,9"
УЗЕ Бар БЕСС,8.1,✓ OK,88,"88,5","88,4","89,5",88,,,,"89,5",88,"1,5"
УЗЕ Бар БЕСС,8.2,✓ OK,"88,8","88,7","88,9","88,9","86,2",,,,"88,9","86,2","2,7"
УЗЕ Бар БЕСС,9.1,✓ OK,"87,3","89,3","88,4","88,8","88,5",,,,"89,3","87,3",2
УЗЕ Бар БЕСС,9.2,✓ OK,"89,6",90,"90,1","90,6","89,4",,,,"90,6","89,4","1,2"
УЗЕ Бар БЕСС,10.1,✓ OK,87,87,86,,,,,,87,86,1
УЗЕ Бар БЕСС,10.2,✓ OK,86,86,87,,,,,,87,86,1
УЗЕ Бар БЕСС,11.1,✓ OK,84,86,87,,,,,,87,84,3
УЗЕ Бар БЕСС,11.2,✓ OK,87,87,87,,,,,,87,87,0
УЗЕ Бар БЕСС,12.1,✓ OK,86,86,87,,,,,,87,86,1
УЗЕ Бар БЕСС,12.2,✓ OK,87,87,87,,,,,,87,87,0
УЗЕ Бар БЕСС,13.1,✓ OK,86,87,87,,,,,,87,86,1
УЗЕ Бар БЕСС,13.2,✓ OK,87,87,87,,,,,,87,87,0


УЗЕ Драбівська БЕСС,PCS-1.1,✓ OK,"87,7","88,9",88,"87,7","87,6",,,,"88,9","87,6","1,3"
УЗЕ Драбівська БЕСС,PCS-1.2,✓ OK,"88,3","89,4","87,4","88,5","88,1",,,,"89,4","87,4",2
УЗЕ Драбівська БЕСС,PCS-2.1,✓ OK,"88,7","87,8","88,4","89,1","88,3",,,,"89,1","87,8","1,3"
УЗЕ Драбівська БЕСС,PCS-2.2,✓ OK,"88,7","87,9","88,9","87,7","87,9",,,,"88,9","87,7","1,2"
УЗЕ Драбівська БЕСС,PCS-3.1,✓ OK,"88,2","91,1","89,2","89,9","89,1",,,,"91,1","88,2","2,9"
УЗЕ Драбівська БЕСС,PCS-3.2,✓ OK,"88,4","87,3","87,9","88,4","88,2",,,,"88,4","87,3","1,1"


УЗЕ Знаменська БЕСС,PCS-1.1,✓ OK,"90,8","86,9","88,9","89,9","84,4",,,,"90,8","84,4","6,4"
УЗЕ Знаменська БЕСС,PCS-1.2,✓ OK,"86,8","83,3","90,8","89,3","89,7",,,,"90,8","83,3","7,5"
УЗЕ Знаменська БЕСС,PCS-2.1,✓ OK,"88,2","85,7","90,5","86,1","88,2",,,,"90,5","85,7","4,8"
УЗЕ Знаменська БЕСС,PCS-2.2,✓ OK,"86,8","88,4","85,5","86,5","88,9",,,,"88,9","85,5","3,4"
УЗЕ Знаменська БЕСС,PCS-3.1,✓ OK,"90,3",87,"86,2","94,1","85,9",,,,"94,1","85,9","8,2"
УЗЕ Знаменська БЕСС,PCS-3.2,✓ OK,"88,8",88,"85,9","84,6","88,6",,,,"88,8","84,6","4,2"


УЗЕ Зорянська БЕСС,1. УЗЕ-2,✓ OK,100,69,70,,,,,,70,69,1
УЗЕ Зорянська БЕСС,1. УЗЕ-5,✓ OK,33,34,32,31,32,30,,,34,30,4
УЗЕ Зорянська БЕСС,1. УЗЕ-7,✓ OK,100,99,99,,,,,,99,99,0
УЗЕ Зорянська БЕСС,1. УЗЕ-9,✓ OK,100,97,98,,,,,,98,97,1
УЗЕ Зорянська БЕСС,1. УЗЕ-10,✓ OK,96,72,73,,,,,,73,72,1
