Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Драбівська БЕСС,PCS-3.2,✓ OK,"82,9","78,3","80,9","81,3","81,7",,,,"82,9","78,3","4,6"


УЗЕ Знаменська БЕСС,PCS-1.1,✓ OK,"83,6","81,2","82,9","83,1","79,9",,,,"83,6","79,9","3,7"
УЗЕ Знаменська БЕСС,PCS-1.2,✓ OK,"81,6","79,3","83,9","83,1","83,1",,,,"83,9","79,3","4,6"
УЗЕ Знаменська БЕСС,PCS-2.1,✓ OK,"82,6","81,2","83,8","81,2","82,2",,,,"83,8","81,2","2,6"
УЗЕ Знаменська БЕСС,PCS-2.2,✓ OK,"81,3","81,5","80,4","80,6",82,,,,82,"80,4","1,6"
УЗЕ Знаменська БЕСС,PCS-3.1,✓ OK,"83,3","81,8","81,2","85,4","81,1",,,,"85,4","81,1","4,3"
УЗЕ Знаменська БЕСС,PCS-3.2,✓ OK,"82,4","81,5","81,1","80,4","82,2",,,,"82,4","80,4",2


УЗЕ Зорянська БЕСС,1. УЗЕ-2,✓ OK,99,17,18,,,,,,18,17,1
УЗЕ Зорянська БЕСС,1. УЗЕ-5,✓ OK,76,77,74,74,74,71,,,77,71,6
УЗЕ Зорянська БЕСС,1. УЗЕ-7,✓ OK,99,15,15,,,,,,15,15,0
УЗЕ Зорянська БЕСС,1. УЗЕ-9,✓ OK,99,6,6,,,,,,6,6,0
УЗЕ Зорянська БЕСС,1. УЗЕ-10,❌ ERROR,N/A
УЗЕ Зорянська БЕСС,2. УЗЕ-1,✓ OK,100,46,47,,,,,,47,46,1
УЗЕ Зорянська БЕСС,2. УЗЕ-3,✓ OK,100,56,55,,,,,,56,55,1
УЗЕ Зорянська БЕСС,2. УЗЕ-4,✓ OK,100,56,55,,,,,,56,55,1
УЗЕ Зорянська БЕСС,2. УЗЕ-6,✓ OK,100,55,55,,,,,,55,55,0
УЗЕ Зорянська БЕСС,2. УЗЕ-8,✓ OK,100,38,53,,,,,,53,38,15


УЗЕ Новомиргородська БЕСС,PCS-1.1,✓ OK,91,91,91,91,91,91,,,91,91,0
УЗЕ Новомиргородська БЕСС,PCS-2.1,✓ OK,"75,1","74,3","74,7","74,7","74,7",,,,"75,1","74,3","0,8"
УЗЕ Новомиргородська БЕСС,PCS-2.2,✓ OK,"73,7","77,3","73,7","71,2","73,7",,,,"77,3","71,2","6,1"
УЗЕ Новомиргородська БЕСС,PCS-3.1,✓ OK,"74,7",77,"74,3","71,6","74,9",,,,77,"71,6","5,4"
УЗЕ Новомиргородська БЕСС,PCS-3.2,✓ OK,"74,3","74,6","74,9","75,5","73,2",,,,"75,5","73,2","2,3"


УЗЕ Олександрійська БЕСС,PCS-1.1,✓ OK,"77,4","77,2","77,6","77,2","77,2",,,,"77,6","77,2","0,4"
УЗЕ Олександрійська БЕСС,PCS-1.2,✓ OK,"77,7","77,2","76,2","79,4","74,8",,,,"79,4","74,8","4,6"
УЗЕ Олександрійська БЕСС,PCS-2.1,✓ OK,"78,6","77,4","73,9","76,8","77,9",,,,"78,6","73,9","4,7"
УЗЕ Олександрійська БЕСС,PCS-2.2,✓ OK,75,"78,4","79,7",80,"77,1",,,,80,75,5
УЗЕ Олександрійська БЕСС,PCS-3.1,✓ OK,"79,6","77,9","76,9","77,1","76,7",,,,"79,6","76,7","2,9"
УЗЕ Олександрійська БЕСС,PCS-3.2,✓ OK,"79,5",76,"80,7","76,8","77,8",,,,"80,7",76,"4,7"
УЗЕ Олександрійська БЕСС,PCS-4.1,✓ OK,90,88,92,92,88,88,,,92,88,4


УЗЕ Салгани БЕСС,PCS-1.1,✓ OK,84,84,85,,,,,,85,84,1
УЗЕ Салгани БЕСС,PCS-1.2,✓ OK,84,85,84,,,,,,85,84,1
УЗЕ Салгани БЕСС,PCS-2.1,✓ OK,"71,5","73,9","71,7","77,6","69,4",,,,"77,6","69,4","8,2"
УЗЕ Салгани БЕСС,PCS-2.2,✓ OK,"67,9","69,3","69,4",79,"79,3",,,,"79,3","67,9","11,4"
УЗЕ Салгани БЕСС,PCS-3.1,✓ OK,83,84,84,,,,,,84,83,1
УЗЕ Салгани БЕСС,PCS-3.2,✓ OK,84,83,84,,,,,,84,83,1


УЗЕ Смолінська БЕСС,PCS-1.1,✓ OK,"76,5","76,9","76,5","76,5","76,9",,,,"76,9","76,5","0,4"
УЗЕ Смолінська БЕСС,PCS-1.2,✓ OK,"77,3","77,3","77,6","76,9","76,8",,,,"77,6","76,8","0,8"
УЗЕ Смолінська БЕСС,PCS-2.1,✓ OK,"77,1","77,5","76,3","76,7","76,7",,,,"77,5","76,3","1,2"
УЗЕ Смолінська БЕСС,PCS-2.2,✓ OK,"77,4","77,8","77,8","78,2","78,2",,,,"78,2","77,4","0,8"
УЗЕ Смолінська БЕСС,PCS-3.1,✓ OK,77,77,"75,3","77,1","76,7",,,,"77,1","75,3","1,8"
УЗЕ Смолінська БЕСС,PCS-3.2,✓ OK,"77,3","76,9","77,3","77,7","76,9",,,,"77,7","76,9","0,8"
УЗЕ Смолінська БЕСС,PCS-4.1,✓ OK,"76,9","76,5","76,9","76,5","76,8",,,,"76,9","76,5","0,4"
УЗЕ Смолінська БЕСС,PCS-4.2,✓ OK,"77,2",78,"77,6","77,2","77,6",,,,78,"77,2","0,8"
УЗЕ Смолінська БЕСС,PCS-5.1,✓ OK,89,90,88,90,92,89,,,92,88,4
