Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Драбівська БЕСС,PCS-1.1,✓ OK,"86,5","87,5","86,7","86,5","86,4",,,,"87,5","86,4","1,1"
УЗЕ Драбівська БЕСС,PCS-1.2,✓ OK,"86,5","87,3","85,7","86,7","86,2",,,,"87,3","85,7","1,6"
УЗЕ Драбівська БЕСС,PCS-2.1,✓ OK,"86,8",86,"86,5","87,1","86,4",,,,"87,1",86,"1,1"
УЗЕ Драбівська БЕСС,PCS-2.2,✓ OK,87,"86,3","87,1","86,2","86,3",,,,"87,1","86,2","0,9"
УЗЕ Драбівська БЕСС,PCS-3.1,✓ OK,"88,2","89,2","87,7","88,4","87,5",,,,"89,2","87,5","1,7"
УЗЕ Драбівська БЕСС,PCS-3.2,✓ OK,"86,9",86,"86,4","86,9","86,7",,,,"86,9",86,"0,9"


УЗЕ Знаменська БЕСС,PCS-1.1,✓ OK,90,"86,4","88,3","89,1","84,2",,,,90,"84,2","5,8"
УЗЕ Знаменська БЕСС,PCS-1.2,✓ OK,"86,4","83,2","90,1","88,7",89,,,,"90,1","83,2","6,9"
УЗЕ Знаменська БЕСС,PCS-2.1,✓ OK,"87,5","85,2","89,6","85,5","87,4",,,,"89,6","85,2","4,4"
УЗЕ Знаменська БЕСС,PCS-2.2,✓ OK,"85,7","87,2","84,6","85,5","87,7",,,,"87,7","84,6","3,1"
УЗЕ Знаменська БЕСС,PCS-3.1,✓ OK,"89,3","86,2","85,4","92,7","85,2",,,,"92,7","85,2","7,5"
УЗЕ Знаменська БЕСС,PCS-3.2,✓ OK,"87,6","86,9","84,9","83,7","87,4",,,,"87,6","83,7","3,9"


УЗЕ Новомиргородська БЕСС,PCS-1.1,✓ OK,93,90,90,90,90,90,,,93,90,3
УЗЕ Новомиргородська БЕСС,PCS-2.1,✓ OK,"79,2","78,9","78,9","79,3","79,2",,,,"79,3","78,9","0,4"
УЗЕ Новомиргородська БЕСС,PCS-2.2,✓ OK,"78,9","78,9","78,9","78,5","78,9",,,,"78,9","78,5","0,4"
УЗЕ Новомиргородська БЕСС,PCS-3.1,✓ OK,"78,1","78,5","78,9","78,5","78,5",,,,"78,9","78,1","0,8"
УЗЕ Новомиргородська БЕСС,PCS-3.2,✓ OK,"77,7","78,1","77,3","77,7","77,7",,,,"78,1","77,3","0,8"


УЗЕ Олександрійська БЕСС,PCS-1.1,✓ OK,"83,1","82,7","83,1","82,7","83,1",,,,"83,1","82,7","0,4"
УЗЕ Олександрійська БЕСС,PCS-1.2,✓ OK,"83,5","83,1","82,7","83,5","82,7",,,,"83,5","82,7","0,8"
УЗЕ Олександрійська БЕСС,PCS-2.1,✓ OK,"83,5","83,1","82,3","83,1","83,5",,,,"83,5","82,3","1,2"
УЗЕ Олександрійська БЕСС,PCS-2.2,✓ OK,"83,1","83,9","84,3","83,9","82,8",,,,"84,3","82,8","1,5"
УЗЕ Олександрійська БЕСС,PCS-3.1,✓ OK,"83,9","83,5","83,1","83,1","83,1",,,,"83,9","83,1","0,8"
УЗЕ Олександрійська БЕСС,PCS-3.2,✓ OK,"83,9","83,1","84,3","83,5","83,9",,,,"84,3","83,1","1,2"
УЗЕ Олександрійська БЕСС,PCS-4.1,✓ OK,91,91,89,94,90,89,,,94,89,5


УЗЕ Салгани БЕСС,PCS-1.1,✓ OK,89,88,89,,,,,,89,88,1
УЗЕ Салгани БЕСС,PCS-1.2,✓ OK,89,90,89,,,,,,90,89,1
УЗЕ Салгани БЕСС,PCS-2.1,✓ OK,"81,4","82,1","81,2","82,7","80,4",,,,"82,7","80,4","2,3"
УЗЕ Салгани БЕСС,PCS-2.2,✓ OK,"79,4","80,3","80,2","84,7","84,3",,,,"84,7","79,4","5,3"
УЗЕ Салгани БЕСС,PCS-3.1,✓ OK,88,90,89,,,,,,90,88,2
УЗЕ Салгани БЕСС,PCS-3.2,✓ OK,90,88,89,,,,,,90,88,2


УЗЕ Смолінська БЕСС,PCS-1.1,✓ OK,85,"85,1","84,5",85,"85,1",,,,"85,1","84,5","0,6"
УЗЕ Смолінська БЕСС,PCS-1.2,✓ OK,"84,9","85,4",86,"84,3","84,2",,,,86,"84,2","1,8"
УЗЕ Смолінська БЕСС,PCS-2.1,✓ OK,"85,2","86,2","84,5","84,7","85,1",,,,"86,2","84,5","1,7"
УЗЕ Смолінська БЕСС,PCS-2.2,✓ OK,"85,4","84,7","85,3","85,7","85,4",,,,"85,7","84,7",1
УЗЕ Смолінська БЕСС,PCS-3.1,✓ OK,"85,7",86,"81,6","86,3","85,3",,,,"86,3","81,6","4,7"
УЗЕ Смолінська БЕСС,PCS-3.2,✓ OK,"85,3","84,7","85,5",86,85,,,,86,"84,7","1,3"
УЗЕ Смолінська БЕСС,PCS-4.1,✓ OK,"85,5","84,3","85,5","84,9","85,6",,,,"85,6","84,3","1,3"
УЗЕ Смолінська БЕСС,PCS-4.2,✓ OK,"84,9","86,3","85,8",84,"85,7",,,,"86,3",84,"2,3"
УЗЕ Смолінська БЕСС,PCS-5.1,✓ OK,90,89,90,91,94,95,,,95,89,6
