Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Бар БЕСС,1.1,✓ OK,"84,9","83,9",85,"84,9","84,5",,,,85,"83,9","1,1"
УЗЕ Бар БЕСС,1.2,✓ OK,"82,8","82,1","82,5","83,7","83,9",,,,"83,9","82,1","1,8"
УЗЕ Бар БЕСС,2.1,✓ OK,"83,2","82,9","83,3","84,5","82,6",,,,"84,5","82,6","1,9"
УЗЕ Бар БЕСС,2.2,✓ OK,85,"84,3","84,3",83,"84,7",,,,85,83,2
УЗЕ Бар БЕСС,3.1,✓ OK,"82,5","82,9","83,4","82,4",84,,,,84,"82,4","1,6"
УЗЕ Бар БЕСС,3.2,✓ OK,"84,9","84,5","84,3","85,1","84,8",,,,"85,1","84,3","0,8"
УЗЕ Бар БЕСС,4.1,✓ OK,"84,7","85,1","83,3","83,8","84,5",,,,"85,1","83,3","1,8"
УЗЕ Бар БЕСС,4.2,✓ OK,"82,3","83,1",82,"83,7","83,9",,,,"83,9",82,"1,9"
УЗЕ Бар БЕСС,5.1,✓ OK,85,"85,2","83,3","84,4",84,,,,"85,2","83,3","1,9"
УЗЕ Бар БЕСС,5.2,✓ OK,"83,2","83,6","84,1","87,2","83,1",,,,"87,2","83,1","4,1"
УЗЕ Бар БЕСС,6.1,✓ OK,"84,7","83,8","85,3","84,9","84,5",,,,"85,3","83,8","1,5"
УЗЕ Бар БЕСС,6.2,✓ OK,"82,5","83,3","82,8","83,7","84,3",,,,"84,3","82,5","1,8"
УЗЕ Бар БЕСС,7.1,✓ OK,"84,1","84,6","85,2","84,3","83,8",,,,"85,2","83,8","1,4"
УЗЕ Бар БЕСС,7.2,✓ OK,"85,2","84,9","85,2","84,1","83,8",,,,"85,2","83,8","1,4"
УЗЕ Бар БЕСС,8.1,✓ OK,82,83,"82,8","83,6",82,,,,"83,6",82,"1,6"
УЗЕ Бар БЕСС,8.2,✓ OK,"82,9","82,8","83,4","83,4","80,6",,,,"83,4","80,6","2,8"
УЗЕ Бар БЕСС,9.1,✓ OK,"81,8","83,8","83,3","83,8","83,5",,,,"83,8","81,8",2
УЗЕ Бар БЕСС,9.2,✓ OK,85,85,85,"85,6","84,3",,,,"85,6","84,3","1,3"
УЗЕ Бар БЕСС,10.1,✓ OK,22,21,22,,,,,,22,21,1
УЗЕ Бар БЕСС,10.2,✓ OK,25,21,24,,,,,,25,21,4
УЗЕ Бар БЕСС,11.1,✓ OK,21,21,23,,,,,,23,21,2
УЗЕ Бар БЕСС,11.2,✓ OK,21,21,20,,,,,,21,20,1
УЗЕ Бар БЕСС,12.1,✓ OK,21,21,21,,,,,,21,21,0
УЗЕ Бар БЕСС,12.2,✓ OK,21,22,21,,,,,,22,21,1
УЗЕ Бар БЕСС,13.1,✓ OK,21,21,20,,,,,,21,20,1
УЗЕ Бар БЕСС,13.2,✓ OK,21,21,21,,,,,,21,21,0


УЗЕ Драбівська БЕСС,PCS-1.1,✓ OK,"86,3","87,5","86,7","86,3","85,9",,,,"87,5","85,9","1,6"
УЗЕ Драбівська БЕСС,PCS-1.2,✓ OK,"86,1","87,1","85,1","86,2","85,9",,,,"87,1","85,1",2
УЗЕ Драбівська БЕСС,PCS-2.1,✓ OK,"86,8","85,9","86,2","86,7","86,1",,,,"86,8","85,9","0,9"
УЗЕ Драбівська БЕСС,PCS-2.2,✓ OK,"86,6","85,8","87,1",86,"85,8",,,,"87,1","85,8","1,3"
УЗЕ Драбівська БЕСС,PCS-3.1,✓ OK,"88,3","89,1","87,2","87,9","87,1",,,,"89,1","87,1",2
УЗЕ Драбівська БЕСС,PCS-3.2,✓ OK,"86,8","85,7","86,3","86,7","86,6",,,,"86,8","85,7","1,1"


УЗЕ Знаменська БЕСС,PCS-1.1,✓ OK,"89,2","85,2","87,2","88,5","82,8",,,,"89,2","82,8","6,4"
УЗЕ Знаменська БЕСС,PCS-1.2,✓ OK,"85,1","81,7",89,"87,6",88,,,,89,"81,7","7,3"
УЗЕ Знаменська БЕСС,PCS-2.1,✓ OK,"86,5",84,"88,7","84,4","86,5",,,,"88,7",84,"4,7"
УЗЕ Знаменська БЕСС,PCS-2.2,✓ OK,"85,2","86,7","83,9","84,8","87,3",,,,"87,3","83,9","3,4"
УЗЕ Знаменська БЕСС,PCS-3.1,✓ OK,"88,5","85,2","84,3","92,1","84,1",,,,"92,1","84,1",8
УЗЕ Знаменська БЕСС,PCS-3.2,✓ OK,"86,8",86,"83,9","82,7","86,6",,,,"86,8","82,7","4,1"


УЗЕ Зорянська БЕСС,1. УЗЕ-2,❌ ERROR,N/A
УЗЕ Зорянська БЕСС,1. УЗЕ-5,✓ OK,24,24,22,,,,,,24,22,2
УЗЕ Зорянська БЕСС,1. УЗЕ-7,❌ ERROR,N/A
УЗЕ Зорянська БЕСС,1. УЗЕ-9,❌ ERROR,N/A
УЗЕ Зорянська БЕСС,1. УЗЕ-10,❌ ERROR,N/A
УЗЕ Зорянська БЕСС,2. УЗЕ-1,❌ ERROR,N/A
УЗЕ Зорянська БЕСС,2. УЗЕ-3,❌ ERROR,N/A
УЗЕ Зорянська БЕСС,2. УЗЕ-4,❌ ERROR,N/A
УЗЕ Зорянська БЕСС,2. УЗЕ-6,❌ ERROR,N/A
УЗЕ Зорянська БЕСС,2. УЗЕ-8,❌ ERROR,N/A


УЗЕ Новомиргородська БЕСС,PCS-1.1,✓ OK,92,92,92,92,92,92,,,92,92,0
УЗЕ Новомиргородська БЕСС,PCS-2.1,✓ OK,"80,4","79,2","79,6",80,80,,,,"80,4","79,2","1,2"
УЗЕ Новомиргородська БЕСС,PCS-2.2,✓ OK,"78,8","79,6","78,8","78,8","78,8",,,,"79,6","78,8","0,8"
УЗЕ Новомиргородська БЕСС,PCS-3.1,✓ OK,"78,8","79,2","79,2","78,8","78,8",,,,"79,2","78,8","0,4"
УЗЕ Новомиргородська БЕСС,PCS-3.2,✓ OK,78,"78,4",78,"78,8",78,,,,"78,8",78,"0,8"


УЗЕ Олександрійська БЕСС,PCS-1.1,✓ OK,"81,7","81,3","81,3","81,3","81,7",,,,"81,7","81,3","0,4"
УЗЕ Олександрійська БЕСС,PCS-1.2,✓ OK,"81,7","81,3","80,9","81,7","80,5",,,,"81,7","80,5","1,2"
УЗЕ Олександрійська БЕСС,PCS-2.1,✓ OK,"81,2","80,8",80,"80,8","81,2",,,,"81,2",80,"1,2"
УЗЕ Олександрійська БЕСС,PCS-2.2,✓ OK,"80,5","81,3","81,7","81,7","80,5",,,,"81,7","80,5","1,2"
УЗЕ Олександрійська БЕСС,PCS-3.1,✓ OK,"82,1","81,7","81,3","81,7","81,3",,,,"82,1","81,3","0,8"
УЗЕ Олександрійська БЕСС,PCS-3.2,✓ OK,"82,5","81,3","82,5","81,7","81,7",,,,"82,5","81,3","1,2"
УЗЕ Олександрійська БЕСС,PCS-4.1,✓ OK,93,94,92,94,93,93,,,94,92,2


УЗЕ Салгани БЕСС,PCS-1.1,✓ OK,89,87,89,,,,,,89,87,2
УЗЕ Салгани БЕСС,PCS-1.2,✓ OK,88,89,88,,,,,,89,88,1
УЗЕ Салгани БЕСС,PCS-2.1,✓ OK,"79,7","80,4","79,9","81,4",79,,,,"81,4",79,"2,4"
УЗЕ Салгани БЕСС,PCS-2.2,✓ OK,"77,4","78,4","78,3","83,6","83,5",,,,"83,6","77,4","6,2"
УЗЕ Салгани БЕСС,PCS-3.1,✓ OK,88,89,88,,,,,,89,88,1
УЗЕ Салгани БЕСС,PCS-3.2,✓ OK,89,87,88,,,,,,89,87,2


УЗЕ Смолінська БЕСС,PCS-1.1,✓ OK,"80,6","81,3","80,1","80,8","80,7",,,,"81,3","80,1","1,2"
УЗЕ Смолінська БЕСС,PCS-1.2,✓ OK,"81,3",82,"82,6","80,1","80,5",,,,"82,6","80,1","2,5"
УЗЕ Смолінська БЕСС,PCS-2.1,✓ OK,"81,8","82,5","80,1","80,8","81,5",,,,"82,5","80,1","2,4"
УЗЕ Смолінська БЕСС,PCS-2.2,✓ OK,"82,5","81,8","82,5","82,9","83,2",,,,"83,2","81,8","1,4"
УЗЕ Смолінська БЕСС,PCS-3.1,✓ OK,"81,6",82,"76,6","81,7","81,2",,,,82,"76,6","5,4"
УЗЕ Смолінська БЕСС,PCS-3.2,✓ OK,"81,8",81,"81,9","82,4","81,4",,,,"82,4",81,"1,4"
УЗЕ Смолінська БЕСС,PCS-4.1,✓ OK,"81,3","79,7",81,"80,5","81,7",,,,"81,7","79,7",2
УЗЕ Смолінська БЕСС,PCS-4.2,✓ OK,"81,9","83,1","82,7","80,4","82,1",,,,"83,1","80,4","2,7"
УЗЕ Смолінська БЕСС,PCS-5.1,✓ OK,91,91,91,93,93,93,,,93,91,2
