Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Знаменська БЕСС,PCS-2.2,✓ OK,"89,2","90,4","88,6","89,2","90,6",,,,"90,6","88,6",2
УЗЕ Знаменська БЕСС,PCS-3.1,✓ OK,"92,3","89,7","89,1","94,9","88,9",,,,"94,9","88,9",6
УЗЕ Знаменська БЕСС,PCS-3.2,✓ OK,"90,6","90,2","88,9","88,2","90,8",,,,"90,8","88,2","2,6"
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Новомиргородська БЕСС,PCS-1.1,✓ OK,87,87,87,87,87,,,,87,87,0
УЗЕ Новомиргородська БЕСС,PCS-2.1,✓ OK,"98,4","98,4","98,4",98,"98,4",,,,"98,4",98,"0,4"
УЗЕ Новомиргородська БЕСС,PCS-2.2,✓ OK,"98,3","98,7","98,3","98,3","98,7",,,,"98,7","98,3","0,4"
УЗЕ Новомиргородська БЕСС,PCS-3.1,✓ OK,"98,4","98,8","98,8","98,8","98,8",,,,"98,8","98,4","0,4"
УЗЕ Новомиргородська БЕСС,PCS-3.2,✓ OK,"98,3","98,7","98,7","98,3","98,7",,,,"98,7","98,3","0,4"
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Олександрійська БЕСС,PCS-1.1,✓ OK,"84,6","82,8","83,9","82,2","86,2",,,,"86,2","82,2",4
УЗЕ Олександрійська БЕСС,PCS-1.2,✓ OK,"85,5","84,2","82,8","88,2",80,,,,"88,2",80,"8,2"
УЗЕ Олександрійська БЕСС,PCS-2.1,✓ OK,87,85,"78,2","83,6","86,2",,,,87,"78,2","8,8"
УЗЕ Олександрійська БЕСС,PCS-2.2,✓ OK,"78,2","83,8",87,"87,9","82,3",,,,"87,9","78,2","9,7"
УЗЕ Олександрійська БЕСС,PCS-3.1,✓ OK,"87,1","84,1","82,2","83,1","81,8",,,,"87,1","81,8","5,3"
УЗЕ Олександрійська БЕСС,PCS-3.2,✓ OK,"83,6","86,2","79,2","88,9","80,8","83,1",,,"88,9","79,2","9,7"
УЗЕ Олександрійська БЕСС,PCS-4.1,✓ OK,92,92,90,93,90,91,,,93,90,3
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Салгани БЕСС,PCS-1.1,✓ OK,86,86,87,,,,,,87,86,1
УЗЕ Салгани БЕСС,PCS-1.2,✓ OK,86,87,86,,,,,,87,86,1
УЗЕ Салгани БЕСС,PCS-2.1,✓ OK,"94,6","97,9","96,1","98,4","93,4",,,,"98,4","93,4",5
УЗЕ Салгани БЕСС,PCS-2.2,✓ OK,"93,1","93,5","93,7","98,5","98,4",,,,"98,5","93,1","5,4"
УЗЕ Салгани БЕСС,PCS-3.1,✓ OK,86,86,86,,,,,,86,86,0
УЗЕ Салгани БЕСС,PCS-3.2,✓ OK,86,86,86,,,,,,86,86,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Смолінська БЕСС,PCS-1.1,✓ OK,"87,8","87,8","87,8","87,8","87,8",,,,"87,8","87,8",0
УЗЕ Смолінська БЕСС,PCS-1.2,✓ OK,"87,8","87,8","87,4","87,4","87,4",,,,"87,8","87,4","0,4"
УЗЕ Смолінська БЕСС,PCS-2.1,✓ OK,"88,9","88,9","89,3","88,9","89,3",,,,"89,3","88,9","0,4"
УЗЕ Смолінська БЕСС,PCS-2.2,✓ OK,"88,4","88,6","88,8","88,4","88,9",,,,"88,9","88,4","0,5"
УЗЕ Смолінська БЕСС,PCS-3.1,✓ OK,"87,8","88,2","87,8","88,2","88,2",,,,"88,2","87,8","0,4"
УЗЕ Смолінська БЕСС,PCS-3.2,✓ OK,"86,3","86,3","86,7","86,3","86,7",,,,"86,7","86,3","0,4"
УЗЕ Смолінська БЕСС,PCS-4.1,✓ OK,"88,6","88,6","88,6","88,6","88,6",,,,"88,6","88,6",0
УЗЕ Смолінська БЕСС,PCS-4.2,✓ OK,91,91,91,91,91,,,,91,91,0
УЗЕ Смолінська БЕСС,PCS-5.1,✓ OK,90,91,92,90,93,93,,,93,90,3
