Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Зорянська БЕСС,PCS-5,✓ OK,81.0,82.0,83.0,82.0,80.0,,,,83.0,80.0,3.0
УЗЕ Зорянська БЕСС,УЗЕ-02,✓ OK,100.0,82.0,91.0,,,,,,91.0,82.0,9.0
УЗЕ Зорянська БЕСС,УЗЕ-07,✓ OK,100.0,100.0,72.0,,,,,,100.0,72.0,28.0
УЗЕ Зорянська БЕСС,УЗЕ-09,✓ OK,100.0,86.0,87.0,,,,,,87.0,86.0,1.0
УЗЕ Зорянська БЕСС,УЗЕ-10,✓ OK,100.0,93.0,94.0,,,,,,94.0,93.0,1.0
УЗЕ Зорянська БЕСС,УЗЕ-01,✓ OK,100.0,90.0,90.0,,,,,,90.0,90.0,0.0
УЗЕ Зорянська БЕСС,УЗЕ-03,✓ OK,100.0,86.0,87.0,,,,,,87.0,86.0,1.0
УЗЕ Зорянська БЕСС,УЗЕ-04,✓ OK,100.0,87.0,86.0,,,,,,87.0,86.0,1.0
УЗЕ Зорянська БЕСС,УЗЕ-06,✓ OK,100.0,86.0,86.0,,,,,,86.0,86.0,0.0
УЗЕ Зорянська БЕСС,УЗЕ-08,✓ OK,100.0,59.0,87.0,,,,,,87.0,59.0,28.0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Бар БЕСС,PCS-3.1,✓ OK,84.6,84.9,85.9,85.6,86.8,,,,86.8,84.6,2.2
УЗЕ Бар БЕСС,PCS-3.2,✓ OK,86.0,84.1,85.6,86.9,86.9,,,,86.9,84.1,2.8
УЗЕ Бар БЕСС,PCS-4.1,✓ OK,86.1,86.9,83.7,86.0,86.4,,,,86.9,83.7,3.2
УЗЕ Бар БЕСС,PCS-4.2,✓ OK,84.4,85.7,84.5,86.5,87.2,,,,87.2,84.4,2.8
УЗЕ Бар БЕСС,PCS-5.1,✓ OK,86.4,86.7,85.1,85.9,85.4,,,,86.7,85.1,1.6
УЗЕ Бар БЕСС,PCS-5.2,✓ OK,84.7,84.7,85.7,89.0,84.2,,,,89.0,84.2,4.8
УЗЕ Бар БЕСС,PCS-8.1,✓ OK,85.9,86.3,86.3,86.3,86.3,,,,86.3,85.9,0.4
УЗЕ Бар БЕСС,PCS-8.2,✓ OK,86.3,86.3,86.3,86.3,86.3,,,,86.3,86.3,0.0
УЗЕ Бар БЕСС,PCS-9.1,✓ OK,78.4,89.3,85.6,89.0,86.4,,,,89.3,78.4,10.9
УЗЕ Бар БЕСС,PCS-9.2,✓ OK,85.5,87.2,85.8,88.6,82.6,,,,88.6,82.6,6.0
УЗЕ Бар БЕСС,PCS-1.1,✓ OK,86.5,84.4,86.9,85.9,85.3,,,,86.9,84.4,2.5
УЗЕ Бар БЕСС,PCS-1.2,✓ OK,86.0,86.0,86.0,86.0,86.4,,,,86.4,86.0,0.4
УЗЕ Бар БЕСС,PCS-2.1,✓ OK,86.0,85.3,85.1,87.1,84.2,,,,87.1,84.2,2.9
УЗЕ Бар БЕСС,PCS-2.2,✓ OK,86.1,86.1,85.7,83.7,86.4,,,,86.4,83.7,2.7
УЗЕ Бар БЕСС,PCS-6.1,✓ OK,84.8,85.1,87.1,86.1,85.5,,,,87.1,84.8,2.3
УЗЕ Бар БЕСС,PCS-6.2,✓ OK,85.9,86.7,85.5,85.9,86.4,,,,86.7,85.5,1.2
УЗЕ Бар БЕСС,PCS-7.1,✓ OK,85.0,86.0,86.2,86.4,84.8,,,,86.4,84.8,1.6
УЗЕ Бар БЕСС,PCS-7.2,✓ OK,86.8,86.0,86.0,85.5,84.2,,,,86.8,84.2,2.6
УЗЕ Бар БЕСС,PCS-10.1,✓ OK,71.0,70.0,70.0,,,,,,71.0,70.0,1.0
УЗЕ Бар БЕСС,PCS-10.2,✓ OK,66.0,71.0,71.0,,,,,,71.0,66.0,5.0
УЗЕ Бар БЕСС,PCS-11.1,✓ OK,67.0,69.0,71.0,,,,,,71.0,67.0,4.0
УЗЕ Бар БЕСС,PCS-11.2,✓ OK,70.0,70.0,69.0,,,,,,70.0,69.0,1.0
УЗЕ Бар БЕСС,PCS-12.1,✓ OK,70.0,70.0,70.0,,,,,,70.0,70.0,0.0
УЗЕ Бар БЕСС,PCS-12.2,✓ OK,69.0,70.0,69.0,,,,,,70.0,69.0,1.0
УЗЕ Бар БЕСС,PCS-13.1,✓ OK,69.0,70.0,70.0,,,,,,70.0,69.0,1.0
УЗЕ Бар БЕСС,PCS-13.2,✓ OK,71.0,70.0,69.0,,,,,,71.0,69.0,2.0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Драбівська БЕСС,PCS-1.1,✓ OK,88.7,89.0,88.7,88.7,88.8,,,,89.0,88.7,0.3
УЗЕ Драбівська БЕСС,PCS-1.2,✓ OK,87.7,92.7,83.4,86.4,86.6,,,,92.7,83.4,9.3
