Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Бар БЕСС,1.1,✓ OK,"90,4","89,7","90,9","90,3","90,4",,,,"90,9","89,7","1,2"
УЗЕ Бар БЕСС,1.2,✓ OK,"88,6",88,"88,4","89,5","89,7",,,,"89,7",88,"1,7"
УЗЕ Бар БЕСС,2.1,✓ OK,"89,1","88,4","89,2",90,88,,,,90,88,2
УЗЕ Бар БЕСС,2.2,✓ OK,"90,5","90,2","90,2","88,5","90,6",,,,"90,6","88,5","2,1"
УЗЕ Бар БЕСС,3.1,✓ OK,"88,4","88,8","89,3","88,3","89,5",,,,"89,5","88,3","1,2"
УЗЕ Бар БЕСС,3.2,✓ OK,"90,4","90,1","90,3","90,6","90,7",,,,"90,7","90,1","0,6"
УЗЕ Бар БЕСС,4.1,✓ OK,"90,3",91,"88,8","89,7","90,4",,,,91,"88,8","2,2"
УЗЕ Бар БЕСС,4.2,✓ OK,"88,2","88,6","87,9","89,6","89,8",,,,"89,8","87,9","1,9"
УЗЕ Бар БЕСС,5.1,✓ OK,"90,9","91,1","88,8","90,3",90,,,,"91,1","88,8","2,3"
УЗЕ Бар БЕСС,5.2,✓ OK,"88,7","89,5",90,"92,7",89,,,,"92,7","88,7",4
УЗЕ Бар БЕСС,6.1,✓ OK,"90,2","89,3","91,2","90,4","90,3",,,,"91,2","89,3","1,9"
УЗЕ Бар БЕСС,6.2,✓ OK,"88,4","89,2","88,6","89,5","90,1",,,,"90,1","88,4","1,7"
УЗЕ Бар БЕСС,7.1,✓ OK,"89,6","90,1","90,7","89,8","89,8",,,,"90,7","89,6","1,1"
УЗЕ Бар БЕСС,7.2,✓ OK,"91,1","90,8","90,7",90,"89,2",,,,"91,1","89,2","1,9"
УЗЕ Бар БЕСС,8.1,✓ OK,"88,3","88,9","89,2","89,9","88,4",,,,"89,9","88,3","1,6"
УЗЕ Бар БЕСС,8.2,✓ OK,"89,2","89,1","89,7","89,7",87,,,,"89,7",87,"2,7"
УЗЕ Бар БЕСС,9.1,✓ OK,"87,7","89,7","88,8","89,2","88,9",,,,"89,7","87,7",2
УЗЕ Бар БЕСС,9.2,✓ OK,"90,4","90,8","90,9","91,4","90,2",,,,"91,4","90,2","1,2"
УЗЕ Бар БЕСС,10.1,✓ OK,50,49,50,,,,,,50,49,1
УЗЕ Бар БЕСС,10.2,✓ OK,52,50,53,,,,,,53,50,3
УЗЕ Бар БЕСС,11.1,✓ OK,49,50,52,,,,,,52,49,3
УЗЕ Бар БЕСС,11.2,✓ OK,50,50,49,,,,,,50,49,1
УЗЕ Бар БЕСС,12.1,✓ OK,48,49,49,,,,,,49,48,1
УЗЕ Бар БЕСС,12.2,✓ OK,49,50,49,,,,,,50,49,1
УЗЕ Бар БЕСС,13.1,✓ OK,49,50,50,,,,,,50,49,1
УЗЕ Бар БЕСС,13.2,✓ OK,50,50,49,,,,,,50,49,1


УЗЕ Драбівська БЕСС,PCS-1.1,✓ OK,"87,8",89,"88,1","87,8","87,7",,,,89,"87,7","1,3"
УЗЕ Драбівська БЕСС,PCS-1.2,✓ OK,"87,7","88,8","86,8","87,9","87,6",,,,"88,8","86,8",2
УЗЕ Драбівська БЕСС,PCS-2.1,✓ OK,"88,1","87,3","87,8","88,5","87,7",,,,"88,5","87,3","1,2"
УЗЕ Драбівська БЕСС,PCS-2.2,✓ OK,"88,4","87,5","88,5","87,4","87,5",,,,"88,5","87,4","1,1"
УЗЕ Драбівська БЕСС,PCS-3.1,✓ OK,"88,2","90,3","88,8","89,5","88,3",,,,"90,3","88,2","2,1"
УЗЕ Драбівська БЕСС,PCS-3.2,✓ OK,"88,3","87,1","87,8","88,2","88,1",,,,"88,3","87,1","1,2"


УЗЕ Знаменська БЕСС,PCS-1.1,✓ OK,"90,5","86,7","88,7","89,7","84,2",,,,"90,5","84,2","6,3"
УЗЕ Знаменська БЕСС,PCS-1.2,✓ OK,"86,6","83,1","90,5","89,1","89,4",,,,"90,5","83,1","7,4"
УЗЕ Знаменська БЕСС,PCS-2.1,✓ OK,88,"85,5","90,2","85,8","87,9",,,,"90,2","85,5","4,7"
УЗЕ Знаменська БЕСС,PCS-2.2,✓ OK,"86,6","88,2","85,3","86,2","88,5",,,,"88,5","85,3","3,2"
УЗЕ Знаменська БЕСС,PCS-3.1,✓ OK,90,"86,7","85,8","93,7","85,6",,,,"93,7","85,6","8,1"
УЗЕ Знаменська БЕСС,PCS-3.2,✓ OK,"88,3","87,6","85,4","84,2","88,1",,,,"88,3","84,2","4,1"


УЗЕ Зорянська БЕСС,1. УЗЕ-2,✓ OK,100,74,75,,,,,,75,74,1
УЗЕ Зорянська БЕСС,1. УЗЕ-5,✓ OK,27,28,26,25,27,25,,,28,25,3
УЗЕ Зорянська БЕСС,1. УЗЕ-7,✓ OK,100,100,100,,,,,,100,100,0
УЗЕ Зорянська БЕСС,1. УЗЕ-9,✓ OK,100,82,85,,,,,,85,82,3
УЗЕ Зорянська БЕСС,1. УЗЕ-10,✓ OK,95,71,71,,,,,,71,71,0
УЗЕ Зорянська БЕСС,2. УЗЕ-1,✓ OK,100,89,88,,,,,,89,88,1
УЗЕ Зорянська БЕСС,2. УЗЕ-3,✓ OK,100,88,88,,,,,,88,88,0
УЗЕ Зорянська БЕСС,2. УЗЕ-4,✓ OK,100,92,88,,,,,,92,88,4
УЗЕ Зорянська БЕСС,2. УЗЕ-6,✓ OK,100,86,87,,,,,,87,86,1
УЗЕ Зорянська БЕСС,2. УЗЕ-8,✓ OK,100,38,85,,,,,,85,38,47


УЗЕ Новомиргородська БЕСС,PCS-1.1,✓ OK,93,93,93,93,93,93,,,93,93,0
УЗЕ Новомиргородська БЕСС,PCS-2.1,✓ OK,"82,7","81,6","81,9","81,9","82,3",,,,"82,7","81,6","1,1"
УЗЕ Новомиргородська БЕСС,PCS-2.2,✓ OK,"81,6",82,"81,6","81,2","81,2",,,,82,"81,2","0,8"
УЗЕ Новомиргородська БЕСС,PCS-3.1,✓ OK,"81,5","81,9","81,6","81,5","81,2",,,,"81,9","81,2","0,7"
УЗЕ Новомиргородська БЕСС,PCS-3.2,✓ OK,"81,6","81,9","81,5","82,3","81,5",,,,"82,3","81,5","0,8"


УЗЕ Олександрійська БЕСС,PCS-1.1,✓ OK,"85,7","85,3","85,2","85,3","85,6",,,,"85,7","85,2","0,5"
УЗЕ Олександрійська БЕСС,PCS-1.2,✓ OK,"85,7","85,3","84,9","86,1","84,9",,,,"86,1","84,9","1,2"
УЗЕ Олександрійська БЕСС,PCS-2.1,✓ OK,86,86,"84,8",86,86,,,,86,"84,8","1,2"
УЗЕ Олександрійська БЕСС,PCS-2.2,✓ OK,"84,5","85,7","86,1","86,1","84,5",,,,"86,1","84,5","1,6"
УЗЕ Олександрійська БЕСС,PCS-3.1,✓ OK,"86,5","86,1","85,7","85,7","85,7",,,,"86,5","85,7","0,8"
УЗЕ Олександрійська БЕСС,PCS-3.2,✓ OK,"86,5","85,3","86,9","85,7","86,1",,,,"86,9","85,3","1,6"
УЗЕ Олександрійська БЕСС,PCS-4.1,✓ OK,95,95,95,100,95,96,,,100,95,5


УЗЕ Салгани БЕСС,PCS-1.1,✓ OK,90,89,90,,,,,,90,89,1
УЗЕ Салгани БЕСС,PCS-1.2,✓ OK,89,90,90,,,,,,90,89,1
УЗЕ Салгани БЕСС,PCS-2.1,✓ OK,"81,3",82,"81,5",83,"80,6",,,,83,"80,6","2,4"
УЗЕ Салгани БЕСС,PCS-2.2,✓ OK,79,"79,9","79,8","85,1","85,1",,,,"85,1",79,"6,1"
УЗЕ Салгани БЕСС,PCS-3.1,✓ OK,89,90,89,,,,,,90,89,1
УЗЕ Салгани БЕСС,PCS-3.2,✓ OK,90,89,90,,,,,,90,89,1


УЗЕ Смолінська БЕСС,PCS-1.1,✓ OK,"86,2","86,5","85,7","86,3","86,3",,,,"86,5","85,7","0,8"
УЗЕ Смолінська БЕСС,PCS-1.2,✓ OK,"86,2","86,9","87,6","85,4","85,2",,,,"87,6","85,2","2,4"
УЗЕ Смолінська БЕСС,PCS-2.1,✓ OK,"86,7","87,2","85,3","85,7","86,3",,,,"87,2","85,3","1,9"
УЗЕ Смолінська БЕСС,PCS-2.2,✓ OK,"86,4","85,7","86,4","86,8",87,,,,87,"85,7","1,3"
УЗЕ Смолінська БЕСС,PCS-3.1,✓ OK,"87,1","87,5","82,4","87,6","86,7",,,,"87,6","82,4","5,2"
УЗЕ Смолінська БЕСС,PCS-3.2,✓ OK,"86,3","85,7","86,5","86,7","85,8",,,,"86,7","85,7",1
УЗЕ Смолінська БЕСС,PCS-4.1,✓ OK,"86,4","85,2","86,4",86,"86,8",,,,"86,8","85,2","1,6"
УЗЕ Смолінська БЕСС,PCS-4.2,✓ OK,86,87,"86,6","84,6","86,4",,,,87,"84,6","2,4"
УЗЕ Смолінська БЕСС,PCS-5.1,✓ OK,93,93,93,95,95,95,,,95,93,2
