Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Бар БЕСС,1.1,✓ OK,"91,1","91,1","91,1","91,1","91,1",,,,"91,1","91,1",0
УЗЕ Бар БЕСС,1.2,✓ OK,"93,1","93,1","93,4","93,4","93,5",,,,"93,5","93,1","0,4"
УЗЕ Бар БЕСС,2.1,✓ OK,"90,7","90,7","90,7","90,7","90,7",,,,"90,7","90,7",0
УЗЕ Бар БЕСС,2.2,✓ OK,"91,1","91,1","91,1","91,1","91,1",,,,"91,1","91,1",0
УЗЕ Бар БЕСС,3.1,✓ OK,"91,2",91,"90,8","91,2","91,3",,,,"91,3","90,8","0,5"
УЗЕ Бар БЕСС,3.2,✓ OK,"91,2","91,4","91,4","91,4","91,4",,,,"91,4","91,2","0,2"
УЗЕ Бар БЕСС,4.1,✓ OK,"90,5","90,5","90,5","90,5","90,5",,,,"90,5","90,5",0
УЗЕ Бар БЕСС,4.2,✓ OK,91,91,"90,6",91,91,,,,91,"90,6","0,4"
УЗЕ Бар БЕСС,5.1,✓ OK,"91,5","91,5","91,5","91,5","91,1",,,,"91,5","91,1","0,4"
УЗЕ Бар БЕСС,5.2,✓ OK,"91,1","90,7","91,1","91,1","91,1",,,,"91,1","90,7","0,4"
УЗЕ Бар БЕСС,6.1,✓ OK,91,"91,1","91,1","91,1","91,5",,,,"91,5",91,"0,5"
УЗЕ Бар БЕСС,6.2,✓ OK,"91,1","90,7","90,7","90,7","93,5",,,,"93,5","90,7","2,8"
УЗЕ Бар БЕСС,7.1,✓ OK,"91,5","91,5","91,1","91,5","91,5",,,,"91,5","91,1","0,4"
УЗЕ Бар БЕСС,7.2,✓ OK,"91,5","91,1","91,1","91,1","91,2",,,,"91,5","91,1","0,4"
УЗЕ Бар БЕСС,8.1,✓ OK,"90,7","90,7","90,7","90,7","90,3",,,,"90,7","90,3","0,4"
УЗЕ Бар БЕСС,8.2,✓ OK,"90,7","90,7","91,1","91,1","90,7",,,,"91,1","90,7","0,4"
