Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Драбівська БЕСС,PCS-1.2,✓ OK,"87,5","90,8","85,2","87,3","87,2",,,,"90,8","85,2","5,6"
УЗЕ Драбівська БЕСС,PCS-2.1,✓ OK,"88,1","85,8","87,4",89,"87,8",,,,89,"85,8","3,2"
УЗЕ Драбівська БЕСС,PCS-2.2,✓ OK,"90,2","87,6","90,3","86,8","87,6",,,,"90,3","86,8","3,5"
УЗЕ Драбівська БЕСС,PCS-3.1,✓ OK,"92,6","89,8","84,7","87,6","84,6",,,,"92,6","84,6",8
УЗЕ Драбівська БЕСС,PCS-3.2,✓ OK,"90,4","86,4","88,6","89,1","89,4",,,,"90,4","86,4",4


УЗЕ Знаменська БЕСС,PCS-1.1,✓ OK,"91,1","88,9","90,3","90,6","88,1",,,,"91,1","88,1",3
УЗЕ Знаменська БЕСС,PCS-1.2,✓ OK,"89,3","87,5","91,1","90,4","90,5",,,,"91,1","87,5","3,6"
УЗЕ Знаменська БЕСС,PCS-2.1,✓ OK,"90,2",89,"91,4","89,4","90,1",,,,"91,4",89,"2,4"
УЗЕ Знаменська БЕСС,PCS-2.2,✓ OK,"89,5","89,9","89,1","89,3","90,3",,,,"90,3","89,1","1,2"
УЗЕ Знаменська БЕСС,PCS-3.1,✓ OK,"90,6","89,2","88,8","92,3","88,6",,,,"92,3","88,6","3,7"
УЗЕ Знаменська БЕСС,PCS-3.2,✓ OK,"88,9","88,4","87,9","87,3","88,9",,,,"88,9","87,3","1,6"


УЗЕ Зорянська БЕСС,1. УЗЕ-2,✓ OK,100,93,94,,,,,,94,93,1
УЗЕ Зорянська БЕСС,1. УЗЕ-5,✓ OK,92,92,89,89,89,84,,,92,84,8
УЗЕ Зорянська БЕСС,1. УЗЕ-7,✓ OK,100,94,95,,,,,,95,94,1
УЗЕ Зорянська БЕСС,1. УЗЕ-9,✓ OK,100,95,96,,,,,,96,95,1
УЗЕ Зорянська БЕСС,1. УЗЕ-10,✓ OK,49,93,20,,,,,,93,20,73
УЗЕ Зорянська БЕСС,2. УЗЕ-1,✓ OK,100,98,96,,,,,,98,96,2
УЗЕ Зорянська БЕСС,2. УЗЕ-3,✓ OK,100,73,73,,,,,,73,73,0
УЗЕ Зорянська БЕСС,2. УЗЕ-4,✓ OK,100,75,72,,,,,,75,72,3
УЗЕ Зорянська БЕСС,2. УЗЕ-6,✓ OK,100,70,72,,,,,,72,70,2
УЗЕ Зорянська БЕСС,2. УЗЕ-8,✓ OK,99,38,66,,,,,,66,38,28


УЗЕ Новомиргородська БЕСС,PCS-1.1,✓ OK,95,94,93,92,94,92,,,95,92,3
УЗЕ Новомиргородська БЕСС,PCS-2.1,✓ OK,"87,8","81,5",85,"86,5","86,5",,,,"87,8","81,5","6,3"
УЗЕ Новомиргородська БЕСС,PCS-2.2,✓ OK,"84,7","89,1","84,8","82,6","84,7",,,,"89,1","82,6","6,5"
УЗЕ Новомиргородська БЕСС,PCS-3.1,✓ OK,"86,1","89,2","86,2","83,7","86,3",,,,"89,2","83,7","5,5"
УЗЕ Новомиргородська БЕСС,PCS-3.2,✓ OK,"86,1","86,1","86,3","87,3",85,,,,"87,3",85,"2,3"


УЗЕ Олександрійська БЕСС,PCS-1.1,✓ OK,"82,4","81,3","81,7","81,5","82,8",,,,"82,8","81,3","1,5"
УЗЕ Олександрійська БЕСС,PCS-1.2,✓ OK,"82,6","81,7","81,1",84,"79,6",,,,84,"79,6","4,4"
УЗЕ Олександрійська БЕСС,PCS-2.1,✓ OK,"82,9",82,"78,8","81,5","82,5",,,,"82,9","78,8","4,1"
УЗЕ Олександрійська БЕСС,PCS-2.2,✓ OK,"79,9","82,5","83,9","84,4","81,2",,,,"84,4","79,9","4,5"
УЗЕ Олександрійська БЕСС,PCS-3.1,✓ OK,"83,7","82,3","81,7","81,9","81,5",,,,"83,7","81,5","2,2"
УЗЕ Олександрійська БЕСС,PCS-3.2,✓ OK,"84,2","80,7","85,1","81,7",83,,,,"85,1","80,7","4,4"
УЗЕ Олександрійська БЕСС,PCS-4.1,✓ OK,92,92,90,94,93,91,,,94,90,4


УЗЕ Салгани БЕСС,PCS-1.1,✓ OK,88,88,89,,,,,,89,88,1
УЗЕ Салгани БЕСС,PCS-1.2,✓ OK,88,89,89,,,,,,89,88,1
УЗЕ Салгани БЕСС,PCS-2.1,✓ OK,"84,6","86,6","84,8","90,3",83,,,,"90,3",83,"7,3"
УЗЕ Салгани БЕСС,PCS-2.2,✓ OK,"82,1","83,2","83,3","92,5","92,4",,,,"92,5","82,1","10,4"
УЗЕ Салгани БЕСС,PCS-3.1,✓ OK,88,89,88,,,,,,89,88,1
УЗЕ Салгани БЕСС,PCS-3.2,✓ OK,88,86,88,,,,,,88,86,2


УЗЕ Смолінська БЕСС,PCS-1.1,✓ OK,"88,6",90,87,"89,5","88,6",,,,90,87,3
УЗЕ Смолінська БЕСС,PCS-1.2,✓ OK,"89,1","90,6","93,2","86,3","87,6",,,,"93,2","86,3","6,9"
УЗЕ Смолінська БЕСС,PCS-2.1,✓ OK,"90,4","92,9","86,5","87,9","89,6",,,,"92,9","86,5","6,4"
УЗЕ Смолінська БЕСС,PCS-2.2,✓ OK,"90,1","87,7","89,4","91,1",94,,,,94,"87,7","6,3"
УЗЕ Смолінська БЕСС,PCS-3.1,✓ OK,"91,4","92,5","77,5","92,2","90,3",,,,"92,5","77,5",15
УЗЕ Смолінська БЕСС,PCS-3.2,✓ OK,"89,8","87,3","90,1","90,7","89,1",,,,"90,7","87,3","3,4"
УЗЕ Смолінська БЕСС,PCS-4.1,✓ OK,"89,9","85,8","89,3",88,"90,6",,,,"90,6","85,8","4,8"
УЗЕ Смолінська БЕСС,PCS-4.2,✓ OK,"89,1","92,3",91,"85,3","90,4",,,,"92,3","85,3",7
УЗЕ Смолінська БЕСС,PCS-5.1,✓ OK,95,90,91,93,96,95,,,96,90,6
