Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Бар БЕСС,PCS-4.1,✓ OK,82.7,83.8,80.2,82.4,83.3,,,,83.8,80.2,3.6
УЗЕ Бар БЕСС,PCS-4.2,✓ OK,80.2,81.8,80.5,83.2,83.2,,,,83.2,80.2,3.0
УЗЕ Бар БЕСС,PCS-5.1,✓ OK,84.0,84.3,82.4,82.9,82.8,,,,84.3,82.4,1.9
УЗЕ Бар БЕСС,PCS-5.2,✓ OK,80.3,81.0,81.6,85.4,80.3,,,,85.4,80.3,5.1
УЗЕ Бар БЕСС,PCS-6.1,✓ OK,82.1,81.7,84.0,83.1,82.0,,,,84.0,81.7,2.3
УЗЕ Бар БЕСС,PCS-6.2,✓ OK,82.0,82.5,81.6,82.0,82.5,,,,82.5,81.6,0.9
УЗЕ Бар БЕСС,PCS-7.1,✓ OK,81.9,82.9,83.5,83.3,81.7,,,,83.5,81.7,1.8
УЗЕ Бар БЕСС,PCS-7.2,✓ OK,83.7,83.3,83.3,82.4,81.5,,,,83.7,81.5,2.2
УЗЕ Бар БЕСС,PCS-8.1,✓ OK,81.7,81.7,82.1,82.1,81.7,,,,82.1,81.7,0.4
УЗЕ Бар БЕСС,PCS-8.2,✓ OK,82.9,82.5,82.9,82.9,82.0,,,,82.9,82.0,0.9
УЗЕ Бар БЕСС,PCS-9.1,✓ OK,74.2,85.4,81.3,85.1,82.2,,,,85.4,74.2,11.2
УЗЕ Бар БЕСС,PCS-9.2,✓ OK,82.8,84.6,83.5,86.2,80.4,,,,86.2,80.4,5.8
УЗЕ Бар БЕСС,PCS-10.1,✓ OK,46.0,45.0,45.0,,,,,,46.0,45.0,1.0
УЗЕ Бар БЕСС,PCS-10.2,✓ OK,45.0,47.0,47.0,,,,,,47.0,45.0,2.0
УЗЕ Бар БЕСС,PCS-11.1,✓ OK,41.0,42.0,46.0,,,,,,46.0,41.0,5.0
УЗЕ Бар БЕСС,PCS-11.2,✓ OK,45.0,45.0,44.0,,,,,,45.0,44.0,1.0
УЗЕ Бар БЕСС,PCS-12.1,✓ OK,45.0,44.0,44.0,,,,,,45.0,44.0,1.0
УЗЕ Бар БЕСС,PCS-12.2,✓ OK,44.0,44.0,44.0,,,,,,44.0,44.0,0.0
УЗЕ Бар БЕСС,PCS-13.1,✓ OK,44.0,45.0,44.0,,,,,,45.0,44.0,1.0
УЗЕ Бар БЕСС,PCS-13.2,✓ OK,46.0,45.0,43.0,,,,,,46.0,43.0,3.0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Драбівська БЕСС,PCS-1.1,✓ OK,87.3,87.4,87.2,87.1,87.0,,,,87.4,87.0,0.4
УЗЕ Драбівська БЕСС,PCS-1.2,✓ OK,87.0,86.9,86.8,86.9,86.7,,,,87.0,86.7,0.3
УЗЕ Драбівська БЕСС,PCS-2.1,✓ OK,87.8,84.7,86.1,88.4,88.1,,,,88.4,84.7,3.7
УЗЕ Драбівська БЕСС,PCS-2.2,✓ OK,87.4,87.3,87.3,87.5,87.1,,,,87.5,87.1,0.4
УЗЕ Драбівська БЕСС,PCS-3.1,✓ OK,88.0,88.9,88.2,88.7,88.2,,,,88.9,88.0,0.9
УЗЕ Драбівська БЕСС,PCS-3.2,✓ OK,87.9,87.1,87.1,87.6,88.0,,,,88.0,87.1,0.9
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Новомиргородська БЕСС,PCS-1.1,✓ OK,94.0,94.0,94.0,93.0,90.0,94.0,,,94.0,90.0,4.0
УЗЕ Новомиргородська БЕСС,PCS-2.1,✓ OK,84.9,78.5,81.9,84.1,83.1,,,,84.9,78.5,6.4
УЗЕ Новомиргородська БЕСС,PCS-2.2,✓ OK,82.1,85.8,81.4,79.1,82.6,,,,85.8,79.1,6.7
УЗЕ Новомиргородська БЕСС,PCS-3.1,✓ OK,83.2,85.0,82.1,80.5,82.4,,,,85.0,80.5,4.5
УЗЕ Новомиргородська БЕСС,PCS-3.2,✓ OK,83.3,83.1,84.2,84.1,79.7,,,,84.2,79.7,4.5
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Олександрійська БЕСС,PCS-1.1,✓ OK,86.8,84.8,86.2,84.4,86.8,,,,86.8,84.4,2.4
УЗЕ Олександрійська БЕСС,PCS-1.2,✓ OK,86.6,86.5,85.0,89.4,81.5,,,,89.4,81.5,7.9
УЗЕ Олександрійська БЕСС,PCS-2.1,✓ OK,88.2,85.5,81.6,85.1,86.9,,,,88.2,81.6,6.6
УЗЕ Олександрійська БЕСС,PCS-2.2,✓ OK,82.6,88.3,89.6,90.1,84.4,,,,90.1,82.6,7.5
УЗЕ Олександрійська БЕСС,PCS-3.1,✓ OK,89.5,86.5,85.2,84.2,85.6,,,,89.5,84.2,5.3
УЗЕ Олександрійська БЕСС,PCS-3.2,✓ OK,89.2,83.2,91.5,85.2,86.1,,,,91.5,83.2,8.3
УЗЕ Олександрійська БЕСС,PCS-4.1,✓ OK,90.0,90.0,94.0,95.0,90.0,90.0,,,95.0,90.0,5.0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Салгани БЕСС,PCS-1.1,✓ OK,89.0,90.0,90.0,,,,,,90.0,89.0,1.0
УЗЕ Салгани БЕСС,PCS-1.2,✓ OK,90.0,90.0,89.0,,,,,,90.0,89.0,1.0
УЗЕ Салгани БЕСС,PCS-2.1,✓ OK,80.9,80.6,81.0,82.0,81.4,,,,82.0,80.6,1.4
УЗЕ Салгани БЕСС,PCS-2.2,✓ OK,76.4,77.7,78.1,86.9,87.3,,,,87.3,76.4,10.9
УЗЕ Салгани БЕСС,PCS-3.1,✓ OK,89.0,90.0,90.0,,,,,,90.0,89.0,1.0
УЗЕ Салгани БЕСС,PCS-3.2,✓ OK,89.0,88.0,90.0,,,,,,90.0,88.0,2.0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Знам'янська БЕСС,PCS-1.1,✓ OK,89.1,86.9,88.4,89.0,85.9,,,,89.1,85.9,3.2
УЗЕ Знам'янська БЕСС,PCS-1.2,✓ OK,88.2,85.9,90.4,89.9,90.8,,,,90.8,85.9,4.9
УЗЕ Знам'янська БЕСС,PCS-2.1,✓ OK,88.3,87.7,90.8,87.8,89.3,,,,90.8,87.7,3.1
УЗЕ Знам'янська БЕСС,PCS-2.2,✓ OK,88.0,88.2,86.4,87.0,88.5,,,,88.5,86.4,2.1
УЗЕ Знам'янська БЕСС,PCS-3.1,✓ OK,90.0,87.7,87.4,91.6,87.4,,,,91.6,87.4,4.2
УЗЕ Знам'янська БЕСС,PCS-3.2,✓ OK,88.4,87.8,86.3,85.3,88.6,,,,88.6,85.3,3.3
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Смолінська БЕСС,PCS-1.1,✓ OK,83.8,85.5,83.3,85.5,85.4,,,,85.5,83.3,2.2
УЗЕ Смолінська БЕСС,PCS-1.2,✓ OK,84.8,84.7,88.4,81.9,84.6,,,,88.4,81.9,6.5
УЗЕ Смолінська БЕСС,PCS-2.1,✓ OK,86.2,89.6,81.9,83.3,85.2,,,,89.6,81.9,7.7
УЗЕ Смолінська БЕСС,PCS-2.2,✓ OK,86.0,82.2,85.5,87.3,90.8,,,,90.8,82.2,8.6
УЗЕ Смолінська БЕСС,PCS-3.1,✓ OK,86.8,88.5,77.8,87.3,84.6,,,,88.5,77.8,10.7
УЗЕ Смолінська БЕСС,PCS-3.2,✓ OK,86.2,83.6,86.5,86.8,85.4,,,,86.8,83.6,3.2
УЗЕ Смолінська БЕСС,PCS-4.1,✓ OK,86.5,82.6,85.4,83.8,86.3,,,,86.5,82.6,3.9
УЗЕ Смолінська БЕСС,PCS-4.2,✓ OK,84.4,87.0,86.6,82.0,86.0,,,,87.0,82.0,5.0
УЗЕ Смолінська БЕСС,PCS-5.1,✓ OK,90.0,90.0,90.0,90.0,95.0,95.0,,,95.0,90.0,5.0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
