Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Драбівська БЕСС,PCS-3.2,✓ OK,"85,7","84,3","84,2","84,6","85,1",,,,"85,7","84,2","1,5"


УЗЕ Знаменська БЕСС,PCS-1.1,✓ OK,"81,5","79,7","80,8","81,1","79,5",,,,"81,5","79,5",2
УЗЕ Знаменська БЕСС,PCS-1.2,✓ OK,"80,2","78,4","81,7",81,"81,4",,,,"81,7","78,4","3,3"
УЗЕ Знаменська БЕСС,PCS-2.1,✓ OK,"80,7","79,9","81,7","80,4","80,9",,,,"81,7","79,9","1,8"
УЗЕ Знаменська БЕСС,PCS-2.2,✓ OK,"79,9","80,4","79,3","79,8","80,3",,,,"80,4","79,3","1,1"
УЗЕ Знаменська БЕСС,PCS-3.1,✓ OK,"81,1",80,"79,7","82,7","79,5",,,,"82,7","79,5","3,2"
УЗЕ Знаменська БЕСС,PCS-3.2,✓ OK,"79,3","79,3","78,6","78,4","79,5",,,,"79,5","78,4","1,1"


УЗЕ Зорянська БЕСС,1. УЗЕ-2,✓ OK,100,51,50,,,,,,51,50,1
УЗЕ Зорянська БЕСС,1. УЗЕ-5,✓ OK,83,83,81,85,85,82,,,85,81,4
УЗЕ Зорянська БЕСС,1. УЗЕ-7,✓ OK,100,53,53,,,,,,53,53,0
УЗЕ Зорянська БЕСС,1. УЗЕ-9,✓ OK,100,40,40,,,,,,40,40,0
УЗЕ Зорянська БЕСС,1. УЗЕ-10,✓ OK,100,61,62,,,,,,62,61,1
УЗЕ Зорянська БЕСС,2. УЗЕ-1,✓ OK,98,22,23,,,,,,23,22,1
УЗЕ Зорянська БЕСС,2. УЗЕ-3,✓ OK,99,30,30,,,,,,30,30,0
УЗЕ Зорянська БЕСС,2. УЗЕ-4,✓ OK,99,30,31,,,,,,31,30,1
УЗЕ Зорянська БЕСС,2. УЗЕ-6,✓ OK,99,35,36,,,,,,36,35,1
УЗЕ Зорянська БЕСС,2. УЗЕ-8,✓ OK,97,38,29,,,,,,38,29,9


УЗЕ Новомиргородська БЕСС,PCS-1.1,✓ OK,92,91,91,90,91,90,,,92,90,2
УЗЕ Новомиргородська БЕСС,PCS-2.1,✓ OK,"78,8","75,5","77,2","78,4","78,1",,,,"78,8","75,5","3,3"
УЗЕ Новомиргородська БЕСС,PCS-2.2,✓ OK,"77,1",79,"76,8","75,4","76,7",,,,79,"75,4","3,6"
УЗЕ Новомиргородська БЕСС,PCS-3.1,✓ OK,"77,2",79,"77,5","76,1","77,2",,,,79,"76,1","2,9"
УЗЕ Новомиргородська БЕСС,PCS-3.2,✓ OK,"77,8","77,4","77,8","78,1","76,8",,,,"78,1","76,8","1,3"


УЗЕ Олександрійська БЕСС,PCS-1.1,✓ OK,"76,7",75,"76,1","75,4",77,,,,77,75,2
УЗЕ Олександрійська БЕСС,PCS-1.2,✓ OK,"76,6","76,1","75,8","77,1","75,2",,,,"77,1","75,2","1,9"
УЗЕ Олександрійська БЕСС,PCS-2.1,✓ OK,"77,3","76,5","75,3","76,1","76,9",,,,"77,3","75,3",2
УЗЕ Олександрійська БЕСС,PCS-2.2,✓ OK,"74,9","76,3","77,1","77,1","75,5",,,,"77,1","74,9","2,2"
УЗЕ Олександрійська БЕСС,PCS-3.1,✓ OK,"76,6","76,1","75,5","75,7","75,7",,,,"76,6","75,5","1,1"
УЗЕ Олександрійська БЕСС,PCS-3.2,✓ OK,"76,7","75,3","77,1","75,6","75,7",,,,"77,1","75,3","1,8"
УЗЕ Олександрійська БЕСС,PCS-4.1,✓ OK,90,91,90,91,91,90,,,91,90,1


УЗЕ Салгани БЕСС,PCS-1.1,✓ OK,88,88,89,,,,,,89,88,1
УЗЕ Салгани БЕСС,PCS-1.2,✓ OK,88,89,89,,,,,,89,88,1
УЗЕ Салгани БЕСС,PCS-2.1,✓ OK,"79,4","80,5","79,6","81,8","79,4",,,,"81,8","79,4","2,4"
УЗЕ Салгани БЕСС,PCS-2.2,✓ OK,"79,5","79,9","79,3","81,9","82,1",,,,"82,1","79,3","2,8"
УЗЕ Салгани БЕСС,PCS-3.1,✓ OK,88,89,88,,,,,,89,88,1
УЗЕ Салгани БЕСС,PCS-3.2,✓ OK,89,88,89,,,,,,89,88,1


УЗЕ Смолінська БЕСС,PCS-1.1,✓ OK,"75,7","77,2","75,2","76,7","76,3",,,,"77,2","75,2",2
УЗЕ Смолінська БЕСС,PCS-1.2,✓ OK,"77,1","77,8","81,2","74,4","75,5",,,,"81,2","74,4","6,8"
УЗЕ Смолінська БЕСС,PCS-2.1,✓ OK,"78,3","80,9","73,9","75,6","76,7",,,,"80,9","73,9",7
УЗЕ Смолінська БЕСС,PCS-2.2,✓ OK,"76,7","74,5",76,"77,9","80,8",,,,"80,8","74,5","6,3"
УЗЕ Смолінська БЕСС,PCS-3.1,✓ OK,"77,2","76,9",76,"77,1","76,8",,,,"77,2",76,"1,2"
УЗЕ Смолінська БЕСС,PCS-3.2,✓ OK,"77,7","74,9","77,6","78,4","76,7",,,,"78,4","74,9","3,5"
УЗЕ Смолінська БЕСС,PCS-4.1,✓ OK,"78,1","73,7","77,3","75,6","78,1",,,,"78,1","73,7","4,4"
УЗЕ Смолінська БЕСС,PCS-4.2,✓ OK,76,"79,5","78,4","73,8","78,1",,,,"79,5","73,8","5,7"
УЗЕ Смолінська БЕСС,PCS-5.1,✓ OK,89,90,90,91,91,91,,,91,89,2
