Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Бар БЕСС,9.1,✓ OK,"35,8","37,8","37,7","38,6","38,3",,,,"38,6","35,8","2,8"
УЗЕ Бар БЕСС,9.2,✓ OK,"39,4","39,4","39,4","39,6","38,7",,,,"39,6","38,7","0,9"
УЗЕ Бар БЕСС,10.1,✓ OK,43,42,43,,,,,,43,42,1
УЗЕ Бар БЕСС,10.2,✓ OK,42,39,42,,,,,,42,39,3
УЗЕ Бар БЕСС,11.1,✓ OK,41,42,43,,,,,,43,41,2
УЗЕ Бар БЕСС,11.2,✓ OK,42,42,42,,,,,,42,42,0
УЗЕ Бар БЕСС,12.1,✓ OK,42,42,42,,,,,,42,42,0
УЗЕ Бар БЕСС,12.2,✓ OK,41,42,41,,,,,,42,41,1
УЗЕ Бар БЕСС,13.1,✓ OK,42,42,42,,,,,,42,42,0
УЗЕ Бар БЕСС,13.2,✓ OK,42,41,42,,,,,,42,41,1


УЗЕ Драбівська БЕСС,PCS-1.1,✓ OK,"43,5","44,6","44,3","43,8",44,,,,"44,6","43,5","1,1"
УЗЕ Драбівська БЕСС,PCS-1.2,✓ OK,"44,3","45,2","42,9","44,3","44,1",,,,"45,2","42,9","2,3"
УЗЕ Драбівська БЕСС,PCS-2.1,✓ OK,"43,9","43,2","44,4","44,1","44,4",,,,"44,4","43,2","1,2"
УЗЕ Драбівська БЕСС,PCS-2.2,✓ OK,"44,9","43,9","44,7","43,5","43,7",,,,"44,9","43,5","1,4"
УЗЕ Драбівська БЕСС,PCS-3.1,✓ OK,"88,2","39,8","38,6",39,"38,1",,,,"88,2","38,1","50,1"
УЗЕ Драбівська БЕСС,PCS-3.2,✓ OK,"44,7","43,6","43,9","44,3","44,3",,,,"44,7","43,6","1,1"


УЗЕ Знаменська БЕСС,PCS-1.1,✓ OK,"47,9","44,2","46,2","47,2","41,9",,,,"47,9","41,9",6
УЗЕ Знаменська БЕСС,PCS-1.2,✓ OK,"44,3","40,8","47,9","46,5","46,9",,,,"47,9","40,8","7,1"
УЗЕ Знаменська БЕСС,PCS-2.1,✓ OK,"45,2","42,6","47,3","42,9","45,3",,,,"47,3","42,6","4,7"
УЗЕ Знаменська БЕСС,PCS-2.2,✓ OK,44,"45,4","42,4","43,2","45,7",,,,"45,7","42,4","3,3"
УЗЕ Знаменська БЕСС,PCS-3.1,✓ OK,"47,2","44,1","43,3","50,8","43,4",,,,"50,8","43,3","7,5"
УЗЕ Знаменська БЕСС,PCS-3.2,✓ OK,"45,9","44,9","42,8","41,5","45,5",,,,"45,9","41,5","4,4"


УЗЕ Новомиргородська БЕСС,PCS-1.1,✓ OK,36,35,35,35,35,35,,,36,35,1
УЗЕ Новомиргородська БЕСС,PCS-2.1,✓ OK,"46,3","45,9","45,9","45,9","45,9",,,,"46,3","45,9","0,4"
УЗЕ Новомиргородська БЕСС,PCS-2.2,✓ OK,"45,5","45,5","45,1","45,1","45,1",,,,"45,5","45,1","0,4"
УЗЕ Новомиргородська БЕСС,PCS-3.1,✓ OK,"45,1","45,2","45,2","45,2","45,1",,,,"45,2","45,1","0,1"
УЗЕ Новомиргородська БЕСС,PCS-3.2,✓ OK,"44,8","44,8","44,4","44,8","44,4",,,,"44,8","44,4","0,4"


УЗЕ Олександрійська БЕСС,PCS-1.1,✓ OK,"50,2","49,4","49,8","49,8","50,2",,,,"50,2","49,4","0,8"
УЗЕ Олександрійська БЕСС,PCS-1.2,✓ OK,"50,2","49,9","49,4","50,3","49,4",,,,"50,3","49,4","0,9"
УЗЕ Олександрійська БЕСС,PCS-2.1,✓ OK,"50,3","49,9","49,1","49,1","49,9",,,,"50,3","49,1","1,2"
УЗЕ Олександрійська БЕСС,PCS-2.2,✓ OK,"48,8","49,5","49,9","49,9","49,5",,,,"49,9","48,8","1,1"
УЗЕ Олександрійська БЕСС,PCS-3.1,✓ OK,"50,6","50,2","49,8","50,2","49,8",,,,"50,6","49,8","0,8"
УЗЕ Олександрійська БЕСС,PCS-3.2,✓ OK,51,"49,4",51,"49,8","49,4",,,,51,"49,4","1,6"
УЗЕ Олександрійська БЕСС,PCS-4.1,✓ OK,20,20,18,22,21,19,,,22,18,4


УЗЕ Салгани БЕСС,PCS-1.1,✓ OK,20,20,20,,,,,,20,20,0
УЗЕ Салгани БЕСС,PCS-1.2,✓ OK,20,21,21,,,,,,21,20,1
УЗЕ Салгани БЕСС,PCS-2.1,✓ OK,"33,6","33,9","33,7","35,2","33,2",,,,"35,2","33,2",2
УЗЕ Салгани БЕСС,PCS-2.2,✓ OK,"32,5","33,4","33,3","38,2","38,2",,,,"38,2","32,5","5,7"
УЗЕ Салгани БЕСС,PCS-3.1,✓ OK,20,21,20,,,,,,21,20,1
УЗЕ Салгани БЕСС,PCS-3.2,✓ OK,20,20,22,,,,,,22,20,2


УЗЕ Смолінська БЕСС,PCS-1.1,✓ OK,"43,6","43,9","43,1","43,7","43,7",,,,"43,9","43,1","0,8"
УЗЕ Смолінська БЕСС,PCS-1.2,✓ OK,"43,9","44,4","44,9","42,9",43,,,,"44,9","42,9",2
УЗЕ Смолінська БЕСС,PCS-2.1,✓ OK,"44,3","45,1","43,4","43,5","44,4",,,,"45,1","43,4","1,7"
УЗЕ Смолінська БЕСС,PCS-2.2,✓ OK,"44,6","43,8","44,5","44,8","47,2",,,,"47,2","43,8","3,4"
УЗЕ Смолінська БЕСС,PCS-3.1,✓ OK,44,"44,8","39,6","44,8","44,3",,,,"44,8","39,6","5,2"
УЗЕ Смолінська БЕСС,PCS-3.2,✓ OK,"44,1","43,3","44,2","44,3","44,5",,,,"44,5","43,3","1,2"
УЗЕ Смолінська БЕСС,PCS-4.1,✓ OK,"44,1","42,8","44,1","43,6","44,4",,,,"44,4","42,8","1,6"
УЗЕ Смолінська БЕСС,PCS-4.2,✓ OK,44,45,"44,6","43,4","44,3",,,,45,"43,4","1,6"
УЗЕ Смолінська БЕСС,PCS-5.1,✓ OK,20,20,20,21,24,24,,,24,20,4
