Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Бар БЕСС,1.1,✓ OK,"69,1","68,4","69,3","69,3","68,5",,,,"69,3","68,4","0,9"
УЗЕ Бар БЕСС,1.2,✓ OK,"67,1","66,7",67,68,68,,,,68,"66,7","1,3"
УЗЕ Бар БЕСС,2.1,✓ OK,"67,4",67,"67,4","67,8","66,6",,,,"67,8","66,6","1,2"
УЗЕ Бар БЕСС,2.2,✓ OK,"69,1","68,6","68,7","67,5","68,8",,,,"69,1","67,5","1,6"
УЗЕ Бар БЕСС,3.1,✓ OK,"67,3","67,1","67,9","67,2","68,4",,,,"68,4","67,1","1,3"
УЗЕ Бар БЕСС,3.2,✓ OK,"69,3","68,8",69,"68,9","68,9",,,,"69,3","68,8","0,5"
УЗЕ Бар БЕСС,4.1,✓ OK,"68,8","69,7","68,1","68,9","69,2",,,,"69,7","68,1","1,6"
УЗЕ Бар БЕСС,4.2,✓ OK,"66,8","67,5","66,5","68,5","68,2",,,,"68,5","66,5",2
УЗЕ Бар БЕСС,5.1,✓ OK,"69,2","69,4","68,2","68,6","68,5",,,,"69,4","68,2","1,2"
УЗЕ Бар БЕСС,5.2,✓ OK,67,"67,4","67,8","69,7","67,3",,,,"69,7",67,"2,7"
УЗЕ Бар БЕСС,6.1,✓ OK,"68,9","67,3","68,6","68,5","68,2",,,,"68,9","67,3","1,6"
УЗЕ Бар БЕСС,6.2,✓ OK,"67,4","67,7","67,4","67,8",68,,,,68,"67,4","0,6"
УЗЕ Бар БЕСС,7.1,✓ OK,"68,6","69,1","69,1","68,8","68,4",,,,"69,1","68,4","0,7"
УЗЕ Бар БЕСС,7.2,✓ OK,"69,1","69,4","69,1","68,6","68,7",,,,"69,4","68,6","0,8"
УЗЕ Бар БЕСС,8.1,✓ OK,"66,7",67,"67,1","67,5","66,7",,,,"67,5","66,7","0,8"
УЗЕ Бар БЕСС,8.2,✓ OK,"67,5","67,3","67,5","67,5","66,2",,,,"67,5","66,2","1,3"
УЗЕ Бар БЕСС,9.1,✓ OK,"66,1","67,7","67,1","67,6","67,2",,,,"67,7","66,1","1,6"
УЗЕ Бар БЕСС,9.2,✓ OK,"68,4","68,8","68,7","69,2","69,1",,,,"69,2","68,4","0,8"
УЗЕ Бар БЕСС,10.1,✓ OK,31,27,28,,,,,,31,27,4
УЗЕ Бар БЕСС,10.2,✓ OK,29,27,29,,,,,,29,27,2
УЗЕ Бар БЕСС,11.1,✓ OK,30,31,27,,,,,,31,27,4
УЗЕ Бар БЕСС,11.2,✓ OK,28,27,28,,,,,,28,27,1
УЗЕ Бар БЕСС,12.1,✓ OK,27,26,27,,,,,,27,26,1
УЗЕ Бар БЕСС,12.2,✓ OK,26,26,27,,,,,,27,26,1
УЗЕ Бар БЕСС,13.1,✓ OK,27,27,27,,,,,,27,27,0
УЗЕ Бар БЕСС,13.2,✓ OK,29,29,29,,,,,,29,29,0


