Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Бар БЕСС,9.1,✓ OK,"84,2","84,6","84,6","84,3","84,6",,,,"84,6","84,2","0,4"
УЗЕ Бар БЕСС,9.2,✓ OK,"86,1","86,3","86,3","86,5","86,3",,,,"86,5","86,1","0,4"
УЗЕ Бар БЕСС,10.1,✓ OK,32,31,31,,,,,,32,31,1
УЗЕ Бар БЕСС,10.2,✓ OK,33,31,33,,,,,,33,31,2
УЗЕ Бар БЕСС,11.1,✓ OK,30,30,30,,,,,,30,30,0
УЗЕ Бар БЕСС,11.2,✓ OK,30,30,30,,,,,,30,30,0
УЗЕ Бар БЕСС,12.1,✓ OK,31,30,30,,,,,,31,30,1
УЗЕ Бар БЕСС,12.2,✓ OK,30,30,30,,,,,,30,30,0
УЗЕ Бар БЕСС,13.1,✓ OK,31,31,30,,,,,,31,30,1
УЗЕ Бар БЕСС,13.2,✓ OK,30,30,30,,,,,,30,30,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Драбівська БЕСС,PCS-1.1,✓ OK,"84,2","84,6","84,6","84,6","84,2",,,,"84,6","84,2","0,4"
УЗЕ Драбівська БЕСС,PCS-1.2,✓ OK,"83,8","84,2","83,4","84,2","83,8",,,,"84,2","83,4","0,8"
УЗЕ Драбівська БЕСС,PCS-2.1,✓ OK,"84,2","83,8","83,8","84,2","83,8",,,,"84,2","83,8","0,4"
УЗЕ Драбівська БЕСС,PCS-2.2,✓ OK,"84,1","84,1","84,1","84,1","84,1",,,,"84,1","84,1",0
УЗЕ Драбівська БЕСС,PCS-3.1,✓ OK,"88,4","81,8","81,5","81,8","81,4",,,,"88,4","81,4",7
УЗЕ Драбівська БЕСС,PCS-3.2,✓ OK,"84,9","84,9","84,5","84,9","84,9",,,,"84,9","84,5","0,4"
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Знаменська БЕСС,PCS-1.1,✓ OK,"83,9","80,6","82,7","83,2","79,3",,,,"83,9","79,3","4,6"
УЗЕ Знаменська БЕСС,PCS-1.2,✓ OK,"80,9","78,2",84,"83,1","83,1",,,,84,"78,2","5,8"
УЗЕ Знаменська БЕСС,PCS-2.1,✓ OK,82,"80,4","84,1","80,7","82,1",,,,"84,1","80,4","3,7"
УЗЕ Знаменська БЕСС,PCS-2.2,✓ OK,"80,1","81,3","79,2","80,2","81,5",,,,"81,5","79,2","2,3"
УЗЕ Знаменська БЕСС,PCS-3.1,✓ OK,"83,3","80,7","80,1","85,9","79,9",,,,"85,9","79,9",6
УЗЕ Знаменська БЕСС,PCS-3.2,✓ OK,"81,5",81,"79,5","78,6","81,5",,,,"81,5","78,6","2,9"
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Новомиргородська БЕСС,PCS-1.1,✓ OK,91,91,91,91,91,91,,,91,91,0
УЗЕ Новомиргородська БЕСС,PCS-2.1,✓ OK,"79,1","78,3","78,7","78,7","79,1",,,,"79,1","78,3","0,8"
УЗЕ Новомиргородська БЕСС,PCS-2.2,✓ OK,79,"79,8",79,"78,7","79,4",,,,"79,8","78,7","1,1"
УЗЕ Новомиргородська БЕСС,PCS-3.1,✓ OK,"79,2","79,5","79,4","79,4","79,4",,,,"79,5","79,2","0,3"
УЗЕ Новомиргородська БЕСС,PCS-3.2,✓ OK,"79,8","80,3","79,7","79,8","79,8",,,,"80,3","79,7","0,6"
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Олександрійська БЕСС,PCS-1.1,✓ OK,"83,5","83,5","83,5","83,5","83,9",,,,"83,9","83,5","0,4"
УЗЕ Олександрійська БЕСС,PCS-1.2,✓ OK,"82,7","82,3","81,9","82,3","82,3",,,,"82,7","81,9","0,8"
УЗЕ Олександрійська БЕСС,PCS-2.1,✓ OK,"86,8","86,8","86,8","86,8","86,8",,,,"86,8","86,8",0
УЗЕ Олександрійська БЕСС,PCS-2.2,✓ OK,"83,7","83,7","83,7","83,7","83,3",,,,"83,7","83,3","0,4"
УЗЕ Олександрійська БЕСС,PCS-3.1,✓ OK,"83,4","83,9","83,5","83,5","83,5",,,,"83,9","83,4","0,5"
УЗЕ Олександрійська БЕСС,PCS-3.2,✓ OK,"83,9","83,5","83,9","83,5","83,5",,,,"83,9","83,5","0,4"
УЗЕ Олександрійська БЕСС,PCS-4.1,✓ OK,87,87,87,92,88,87,,,92,87,5
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Салгани БЕСС,PCS-1.1,✓ OK,92,92,92,,,,,,92,92,0
УЗЕ Салгани БЕСС,PCS-1.2,✓ OK,91,91,91,,,,,,91,91,0
УЗЕ Салгани БЕСС,PCS-2.1,✓ OK,"84,9","85,3","84,9","85,3","84,3",,,,"85,3","84,3",1
УЗЕ Салгани БЕСС,PCS-2.2,✓ OK,"83,3","84,1","83,9","87,4","87,4",,,,"87,4","83,3","4,1"
УЗЕ Салгани БЕСС,PCS-3.1,✓ OK,92,92,92,,,,,,92,92,0
УЗЕ Салгани БЕСС,PCS-3.2,✓ OK,88,88,93,,,,,,93,88,5
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Смолінська БЕСС,PCS-1.1,✓ OK,"85,8","85,8","85,8","85,8","85,8",,,,"85,8","85,8",0
УЗЕ Смолінська БЕСС,PCS-1.2,✓ OK,"86,2","86,6","86,6","86,2","86,1",,,,"86,6","86,1","0,5"
УЗЕ Смолінська БЕСС,PCS-2.1,✓ OK,"86,6","86,6","86,2","86,2","86,2",,,,"86,6","86,2","0,4"
УЗЕ Смолінська БЕСС,PCS-2.2,✓ OK,"86,9",87,"87,2","87,2","86,9",,,,"87,2","86,9","0,3"
УЗЕ Смолінська БЕСС,PCS-3.1,✓ OK,"85,8","85,8","84,6","85,8","85,4",,,,"85,8","84,6","1,2"
УЗЕ Смолінська БЕСС,PCS-3.2,✓ OK,"86,2","86,2","86,6","86,6","85,8",,,,"86,6","85,8","0,8"
УЗЕ Смолінська БЕСС,PCS-4.1,✓ OK,"85,8","85,4","85,8","85,4","85,8",,,,"85,8","85,4","0,4"
УЗЕ Смолінська БЕСС,PCS-4.2,✓ OK,"86,2","86,6","86,6","85,8","86,6",,,,"86,6","85,8","0,8"
УЗЕ Смолінська БЕСС,PCS-5.1,✓ OK,88,89,89,88,91,91,,,91,88,3
