Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Бар БЕСС,PCS-5.1,✓ OK,87.2,87.1,85.9,86.3,86.2,,,,87.2,85.9,1.3
УЗЕ Бар БЕСС,PCS-5.2,✓ OK,85.1,85.4,86.1,89.4,84.6,,,,89.4,84.6,4.8
УЗЕ Бар БЕСС,PCS-6.1,✓ OK,85.6,85.5,87.5,86.9,85.9,,,,87.5,85.5,2.0
УЗЕ Бар БЕСС,PCS-6.2,✓ OK,86.3,87.1,85.9,86.3,86.8,,,,87.1,85.9,1.2
УЗЕ Бар БЕСС,PCS-7.1,✓ OK,85.8,86.4,87.0,86.8,85.6,,,,87.0,85.6,1.4
УЗЕ Бар БЕСС,PCS-7.2,✓ OK,87.2,86.8,86.4,85.9,85.0,,,,87.2,85.0,2.2
УЗЕ Бар БЕСС,PCS-8.1,✓ OK,86.7,86.7,87.1,86.7,86.7,,,,87.1,86.7,0.4
УЗЕ Бар БЕСС,PCS-8.2,✓ OK,87.1,86.7,87.1,86.7,86.7,,,,87.1,86.7,0.4
УЗЕ Бар БЕСС,PCS-9.1,✓ OK,79.2,90.1,86.0,89.8,86.8,,,,90.1,79.2,10.9
УЗЕ Бар БЕСС,PCS-9.2,✓ OK,85.9,87.6,86.2,89.3,83.0,,,,89.3,83.0,6.3
УЗЕ Бар БЕСС,PCS-10.1,✓ OK,79.0,78.0,78.0,,,,,,79.0,78.0,1.0
УЗЕ Бар БЕСС,PCS-10.2,✓ OK,74.0,79.0,79.0,,,,,,79.0,74.0,5.0
УЗЕ Бар БЕСС,PCS-11.1,✓ OK,75.0,77.0,79.0,,,,,,79.0,75.0,4.0
УЗЕ Бар БЕСС,PCS-11.2,✓ OK,78.0,78.0,77.0,,,,,,78.0,77.0,1.0
УЗЕ Бар БЕСС,PCS-12.1,✓ OK,78.0,78.0,78.0,,,,,,78.0,78.0,0.0
УЗЕ Бар БЕСС,PCS-12.2,✓ OK,78.0,78.0,77.0,,,,,,78.0,77.0,1.0
УЗЕ Бар БЕСС,PCS-13.1,✓ OK,77.0,79.0,79.0,,,,,,79.0,77.0,2.0
УЗЕ Бар БЕСС,PCS-13.2,✓ OK,79.0,78.0,77.0,,,,,,79.0,77.0,2.0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Драбівська БЕСС,PCS-1.1,✓ OK,89.5,89.4,89.5,89.1,89.2,,,,89.5,89.1,0.4
УЗЕ Драбівська БЕСС,PCS-1.2,✓ OK,88.5,93.5,84.2,86.8,87.0,,,,93.5,84.2,9.3
УЗЕ Драбівська БЕСС,PCS-2.1,✓ OK,88.6,85.6,86.8,89.3,88.8,,,,89.3,85.6,3.7
УЗЕ Драбівська БЕСС,PCS-2.2,✓ OK,91.3,86.8,90.5,85.5,85.7,,,,91.3,85.5,5.8
УЗЕ Драбівська БЕСС,PCS-3.1,✓ OK,90.5,93.0,84.2,87.8,84.0,,,,93.0,84.0,9.0
УЗЕ Драбівська БЕСС,PCS-3.2,✓ OK,89.8,89.4,89.4,89.6,89.9,,,,89.9,89.4,0.5
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Новомиргородська БЕСС,PCS-1.1,✓ OK,86.0,87.0,87.0,86.0,82.0,87.0,,,87.0,82.0,5.0
УЗЕ Новомиргородська БЕСС,PCS-2.1,✓ OK,87.2,81.9,84.9,86.9,85.9,,,,87.2,81.9,5.3
УЗЕ Новомиргородська БЕСС,PCS-2.2,✓ OK,85.2,88.3,84.4,82.7,85.8,,,,88.3,82.7,5.6
УЗЕ Новомиргородська БЕСС,PCS-3.1,✓ OK,86.0,87.5,85.0,83.3,85.6,,,,87.5,83.3,4.2
УЗЕ Новомиргородська БЕСС,PCS-3.2,✓ OK,85.8,85.2,86.9,86.3,82.2,,,,86.9,82.2,4.7
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Олександрійська БЕСС,PCS-1.1,✓ OK,87.1,85.5,86.9,85.0,87.5,,,,87.5,85.0,2.5
УЗЕ Олександрійська БЕСС,PCS-1.2,✓ OK,87.7,87.8,86.2,90.5,82.7,,,,90.5,82.7,7.8
УЗЕ Олександрійська БЕСС,PCS-2.1,✓ OK,88.8,86.3,82.3,85.6,87.6,,,,88.8,82.3,6.5
УЗЕ Олександрійська БЕСС,PCS-2.2,✓ OK,83.0,88.9,89.9,90.5,85.3,,,,90.5,83.0,7.5
УЗЕ Олександрійська БЕСС,PCS-3.1,✓ OK,90.4,87.5,86.2,85.4,86.7,,,,90.4,85.4,5.0
УЗЕ Олександрійська БЕСС,PCS-3.2,✓ OK,90.1,83.9,91.9,85.6,86.6,,,,91.9,83.9,8.0
УЗЕ Олександрійська БЕСС,PCS-4.1,✓ OK,90.0,90.0,90.0,95.0,90.0,90.0,,,95.0,90.0,5.0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Салгани БЕСС,PCS-1.1,✓ OK,92.0,89.0,92.0,,,,,,92.0,89.0,3.0
УЗЕ Салгани БЕСС,PCS-1.2,✓ OK,92.0,92.0,92.0,,,,,,92.0,92.0,0.0
УЗЕ Салгани БЕСС,PCS-2.1,✓ OK,86.1,85.6,86.2,86.7,86.6,,,,86.7,85.6,1.1
УЗЕ Салгани БЕСС,PCS-2.2,✓ OK,81.6,83.5,83.3,91.8,91.9,,,,91.9,81.6,10.3
УЗЕ Салгани БЕСС,PCS-3.1,✓ OK,92.0,92.0,92.0,,,,,,92.0,92.0,0.0
УЗЕ Салгани БЕСС,PCS-3.2,✓ OK,92.0,91.0,92.0,,,,,,92.0,91.0,1.0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Знам'янська БЕСС,PCS-1.1,✓ OK,89.4,87.7,88.9,89.3,86.3,,,,89.4,86.3,3.1
УЗЕ Знам'янська БЕСС,PCS-1.2,✓ OK,88.9,86.6,90.6,90.2,91.1,,,,91.1,86.6,4.5
УЗЕ Знам'янська БЕСС,PCS-2.1,✓ OK,88.8,88.2,91.0,88.4,89.6,,,,91.0,88.2,2.8
УЗЕ Знам'янська БЕСС,PCS-2.2,✓ OK,88.3,88.4,87.0,87.5,88.8,,,,88.8,87.0,1.8
УЗЕ Знам'янська БЕСС,PCS-3.1,✓ OK,90.2,88.1,87.8,91.8,88.0,,,,91.8,87.8,4.0
УЗЕ Знам'янська БЕСС,PCS-3.2,✓ OK,89.1,88.3,86.6,85.6,88.8,,,,89.1,85.6,3.5
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Смолінська БЕСС,PCS-1.1,✓ OK,88.4,90.1,87.7,90.0,90.2,,,,90.2,87.7,2.5
УЗЕ Смолінська БЕСС,PCS-1.2,✓ OK,88.1,87.7,91.2,85.0,87.7,,,,91.2,85.0,6.2
УЗЕ Смолінська БЕСС,PCS-2.1,✓ OK,90.0,93.3,86.5,87.3,89.2,,,,93.3,86.5,6.8
УЗЕ Смолінська БЕСС,PCS-2.2,✓ OK,88.9,85.3,88.8,89.9,93.5,,,,93.5,85.3,8.2
УЗЕ Смолінська БЕСС,PCS-3.1,✓ OK,90.8,92.4,82.6,91.1,89.3,,,,92.4,82.6,9.8
УЗЕ Смолінська БЕСС,PCS-3.2,✓ OK,89.7,87.4,89.9,90.1,89.5,,,,90.1,87.4,2.7
УЗЕ Смолінська БЕСС,PCS-4.1,✓ OK,90.8,87.3,89.8,88.6,90.5,,,,90.8,87.3,3.5
УЗЕ Смолінська БЕСС,PCS-4.2,✓ OK,87.4,89.6,89.1,85.2,88.6,,,,89.6,85.2,4.4
УЗЕ Смолінська БЕСС,PCS-5.1,✓ OK,89.0,86.0,86.0,86.0,90.0,90.0,,,90.0,86.0,4.0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
