Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Новомиргородська БЕСС,PCS-2.2,✓ OK,"66,7","68,6","66,6","65,4","66,5",,,,"68,6","65,4","3,2"
УЗЕ Новомиргородська БЕСС,PCS-3.1,✓ OK,"67,3","68,7","67,2",66,"67,2",,,,"68,7",66,"2,7"
УЗЕ Новомиргородська БЕСС,PCS-3.2,✓ OK,"67,1","67,6","67,2",68,"66,5",,,,68,"66,5","1,5"


УЗЕ Олександрійська БЕСС,PCS-1.1,✓ OK,"59,5","58,9","59,3","59,3","60,1",,,,"60,1","58,9","1,2"
УЗЕ Олександрійська БЕСС,PCS-1.2,✓ OK,"59,7",59,"58,5","60,1","58,1",,,,"60,1","58,1",2
УЗЕ Олександрійська БЕСС,PCS-2.1,✓ OK,"58,8","58,1","56,6","57,4","58,2",,,,"58,8","56,6","2,2"
УЗЕ Олександрійська БЕСС,PCS-2.2,✓ OK,"57,8","59,4","60,2","60,1","59,1",,,,"60,2","57,8","2,4"
УЗЕ Олександрійська БЕСС,PCS-3.1,✓ OK,"60,3","59,7","59,3","59,3","58,9",,,,"60,3","58,9","1,4"
УЗЕ Олександрійська БЕСС,PCS-3.2,✓ OK,"61,2","58,8","61,3","59,4","59,7",,,,"61,3","58,8","2,5"
УЗЕ Олександрійська БЕСС,PCS-4.1,✓ OK,84,85,85,86,85,86,,,86,84,2


УЗЕ Салгани БЕСС,PCS-1.1,✓ OK,76,76,76,,,,,,76,76,0
УЗЕ Салгани БЕСС,PCS-1.2,✓ OK,76,78,77,,,,,,78,76,2
УЗЕ Салгани БЕСС,PCS-2.1,✓ OK,"58,2","59,4","58,8","61,5","57,7",,,,"61,5","57,7","3,8"
УЗЕ Салгани БЕСС,PCS-2.2,✓ OK,"57,3","58,1","58,1","64,5","64,6",,,,"64,6","57,3","7,3"
УЗЕ Салгани БЕСС,PCS-3.1,✓ OK,75,76,75,,,,,,76,75,1
УЗЕ Салгани БЕСС,PCS-3.2,✓ OK,76,76,76,,,,,,76,76,0


УЗЕ Смолінська БЕСС,PCS-1.1,✓ OK,"65,8","66,3","64,9","66,3","65,7",,,,"66,3","64,9","1,4"
УЗЕ Смолінська БЕСС,PCS-1.2,✓ OK,"67,2","68,2","69,5","65,2","66,1",,,,"69,5","65,2","4,3"
УЗЕ Смолінська БЕСС,PCS-2.1,✓ OK,"67,6","68,8","65,3","66,1","67,2",,,,"68,8","65,3","3,5"
УЗЕ Смолінська БЕСС,PCS-2.2,✓ OK,"68,4","66,8","68,2",69,"70,4",,,,"70,4","66,8","3,6"
УЗЕ Смолінська БЕСС,PCS-3.1,✓ OK,"67,1","67,7","59,1","67,7","66,6",,,,"67,7","59,1","8,6"
УЗЕ Смолінська БЕСС,PCS-3.2,✓ OK,"67,4","66,1","67,7",68,"67,2",,,,68,"66,1","1,9"
УЗЕ Смолінська БЕСС,PCS-4.1,✓ OK,"66,9","64,4","66,7",66,"67,1",,,,"67,1","64,4","2,7"
УЗЕ Смолінська БЕСС,PCS-4.2,✓ OK,"67,8","69,7","68,9","65,7","68,3",,,,"69,7","65,7",4
УЗЕ Смолінська БЕСС,PCS-5.1,✓ OK,87,86,86,88,88,88,,,88,86,2
