Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Новомиргородська БЕСС,PCS-2.2,✓ OK,"81,5","81,9","81,5","81,1","81,5",,,,"81,9","81,1","0,8"
УЗЕ Новомиргородська БЕСС,PCS-3.1,✓ OK,"81,2","81,1","81,4",81,81,,,,"81,4",81,"0,4"
УЗЕ Новомиргородська БЕСС,PCS-3.2,✓ OK,"81,8","81,9","81,7","81,8","81,8",,,,"81,9","81,7","0,2"
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Олександрійська БЕСС,PCS-1.1,✓ OK,"95,2","95,2","95,2","95,2","95,2",,,,"95,2","95,2",0
УЗЕ Олександрійська БЕСС,PCS-1.2,✓ OK,"95,6","95,2","95,2","95,2","95,2",,,,"95,6","95,2","0,4"
УЗЕ Олександрійська БЕСС,PCS-2.1,✓ OK,"99,1","99,1","99,1","99,1","99,1",,,,"99,1","99,1",0
УЗЕ Олександрійська БЕСС,PCS-2.2,✓ OK,"95,3","95,3","95,3","95,3","95,3",,,,"95,3","95,3",0
УЗЕ Олександрійська БЕСС,PCS-3.1,✓ OK,"94,9","95,3","94,9","94,9","95,2",,,,"95,3","94,9","0,4"
УЗЕ Олександрійська БЕСС,PCS-3.2,✓ OK,"95,3","94,9","95,3","95,3","94,9",,,,"95,3","94,9","0,4"
УЗЕ Олександрійська БЕСС,PCS-4.1,✓ OK,95,95,93,96,93,94,,,96,93,3
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Салгани БЕСС,PCS-1.1,✓ OK,75,75,76,,,,,,76,75,1
УЗЕ Салгани БЕСС,PCS-1.2,✓ OK,75,76,75,,,,,,76,75,1
УЗЕ Салгани БЕСС,PCS-2.1,✓ OK,"76,9","77,3","76,9",77,"76,2",,,,"77,3","76,2","1,1"
УЗЕ Салгани БЕСС,PCS-2.2,✓ OK,"75,3","76,1","76,2","79,5","79,4",,,,"79,5","75,3","4,2"
УЗЕ Салгани БЕСС,PCS-3.1,✓ OK,75,76,75,,,,,,76,75,1
УЗЕ Салгани БЕСС,PCS-3.2,✓ OK,76,75,75,,,,,,76,75,1
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Смолінська БЕСС,PCS-1.1,✓ OK,"77,5","77,9","77,9","77,5","77,9",,,,"77,9","77,5","0,4"
УЗЕ Смолінська БЕСС,PCS-1.2,✓ OK,"78,3","78,3","78,3","78,3","77,9",,,,"78,3","77,9","0,4"
УЗЕ Смолінська БЕСС,PCS-2.1,✓ OK,"78,3","78,3","78,3","77,9","78,3",,,,"78,3","77,9","0,4"
УЗЕ Смолінська БЕСС,PCS-2.2,✓ OK,"78,6","78,7","78,9","78,9","78,6",,,,"78,9","78,6","0,3"
УЗЕ Смолінська БЕСС,PCS-3.1,✓ OK,"77,6","77,2","76,4","77,6","77,2",,,,"77,6","76,4","1,2"
УЗЕ Смолінська БЕСС,PCS-3.2,✓ OK,78,78,"78,4","78,4","77,6",,,,"78,4","77,6","0,8"
УЗЕ Смолінська БЕСС,PCS-4.1,✓ OK,"77,2","77,2","77,2","77,2","77,2",,,,"77,2","77,2",0
УЗЕ Смолінська БЕСС,PCS-4.2,✓ OK,"77,6","78,3","78,3","77,6",78,,,,"78,3","77,6","0,7"
УЗЕ Смолінська БЕСС,PCS-5.1,✓ OK,88,90,91,89,92,92,,,92,88,4
