Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Драбівська БЕСС,PCS-3.1,✓ OK,"84,8","84,4","82,3","83,3",82,,,,"84,8",82,"2,8"
УЗЕ Драбівська БЕСС,PCS-3.2,✓ OK,"81,5","79,6","80,9","81,3","81,3",,,,"81,5","79,6","1,9"
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Знаменська БЕСС,PCS-1.1,✓ OK,"82,6","78,4","80,8","81,8","75,9",,,,"82,6","75,9","6,7"
УЗЕ Знаменська БЕСС,PCS-1.2,✓ OK,"78,7","74,8","82,6","81,2","81,5",,,,"82,6","74,8","7,8"
УЗЕ Знаменська БЕСС,PCS-2.1,✓ OK,80,"77,2","82,3","77,5",80,,,,"82,3","77,2","5,1"
УЗЕ Знаменська БЕСС,PCS-2.2,✓ OK,"78,6","80,2","76,9","77,9","80,7",,,,"80,7","76,9","3,8"
УЗЕ Знаменська БЕСС,PCS-3.1,✓ OK,"81,8","78,5","77,2","85,9","76,9",,,,"85,9","76,9",9
УЗЕ Знаменська БЕСС,PCS-3.2,✓ OK,"80,2","79,4","77,3","75,7",80,,,,"80,2","75,7","4,5"
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Зорянська БЕСС,1. УЗЕ-2,✓ OK,100,35,35,,,,,,35,35,0
УЗЕ Зорянська БЕСС,1. УЗЕ-5,✓ OK,32,33,31,30,31,29,,,33,29,4
УЗЕ Зорянська БЕСС,1. УЗЕ-7,✓ OK,100,35,35,,,,,,35,35,0
УЗЕ Зорянська БЕСС,1. УЗЕ-9,✓ OK,100,87,88,,,,,,88,87,1
УЗЕ Зорянська БЕСС,1. УЗЕ-10,✓ OK,93,32,33,,,,,,33,32,1
УЗЕ Зорянська БЕСС,2. УЗЕ-1,✓ OK,100,46,46,,,,,,46,46,0
УЗЕ Зорянська БЕСС,2. УЗЕ-3,✓ OK,100,39,40,,,,,,40,39,1
УЗЕ Зорянська БЕСС,2. УЗЕ-4,✓ OK,100,40,40,,,,,,40,40,0
УЗЕ Зорянська БЕСС,2. УЗЕ-6,✓ OK,100,41,43,,,,,,43,41,2
УЗЕ Зорянська БЕСС,2. УЗЕ-8,✓ OK,99,38,40,,,,,,40,38,2
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Новомиргородська БЕСС,PCS-1.1,✓ OK,92,92,92,91,92,91,,,92,91,1
УЗЕ Новомиргородська БЕСС,PCS-2.1,✓ OK,"78,8","77,3",78,"78,4","78,4",,,,"78,8","77,3","1,5"
УЗЕ Новомиргородська БЕСС,PCS-2.2,✓ OK,78,"79,2",78,"77,6",78,,,,"79,2","77,6","1,6"
УЗЕ Новомиргородська БЕСС,PCS-3.1,✓ OK,"78,7","79,5","78,8","78,4","78,7",,,,"79,5","78,4","1,1"
УЗЕ Новомиргородська БЕСС,PCS-3.2,✓ OK,78,"78,7","78,4","78,8","78,2",,,,"78,8",78,"0,8"
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Олександрійська БЕСС,PCS-1.1,✓ OK,"77,3","76,7","77,1","76,7","77,5",,,,"77,5","76,7","0,8"
УЗЕ Олександрійська БЕСС,PCS-1.2,✓ OK,"77,5","76,8","76,7","77,9","76,3",,,,"77,9","76,3","1,6"
УЗЕ Олександрійська БЕСС,PCS-2.1,✓ OK,"77,3","76,9","75,9","76,6",77,,,,"77,3","75,9","1,4"
УЗЕ Олександрійська БЕСС,PCS-2.2,✓ OK,"76,3","77,5","77,9","78,2","76,8",,,,"78,2","76,3","1,9"
УЗЕ Олександрійська БЕСС,PCS-3.1,✓ OK,"77,7","77,5","76,7","77,1","76,7",,,,"77,7","76,7",1
УЗЕ Олександрійська БЕСС,PCS-3.2,✓ OK,"78,2","76,6","78,3","77,2","77,1",,,,"78,3","76,6","1,7"
УЗЕ Олександрійська БЕСС,PCS-4.1,✓ OK,90,91,90,91,90,91,,,91,90,1
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Салгани БЕСС,PCS-1.1,✓ OK,84,83,84,,,,,,84,83,1
УЗЕ Салгани БЕСС,PCS-1.2,✓ OK,84,85,84,,,,,,85,84,1
УЗЕ Салгани БЕСС,PCS-2.1,✓ OK,"71,1","72,6","71,7","73,6","70,2",,,,"73,6","70,2","3,4"
УЗЕ Салгани БЕСС,PCS-2.2,✓ OK,"68,3","69,7","69,6","75,3","75,2",,,,"75,3","68,3",7
УЗЕ Салгани БЕСС,PCS-3.1,✓ OK,83,84,84,,,,,,84,83,1
УЗЕ Салгани БЕСС,PCS-3.2,✓ OK,85,84,84,,,,,,85,84,1
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Смолінська БЕСС,PCS-1.1,✓ OK,"78,6","79,4","78,2","78,8","78,7",,,,"79,4","78,2","1,2"
УЗЕ Смолінська БЕСС,PCS-1.2,✓ OK,"78,9",80,"80,7","77,8","78,1",,,,"80,7","77,8","2,9"
УЗЕ Смолінська БЕСС,PCS-2.1,✓ OK,"79,6","80,6",78,"78,4",79,,,,"80,6",78,"2,6"
УЗЕ Смолінська БЕСС,PCS-2.2,✓ OK,"80,1","79,3","80,1","80,5","81,5",,,,"81,5","79,3","2,2"
УЗЕ Смолінська БЕСС,PCS-3.1,✓ OK,"80,2","80,3",74,"80,4","79,4",,,,"80,4",74,"6,4"
УЗЕ Смолінська БЕСС,PCS-3.2,✓ OK,"80,3","79,3","80,4",81,80,,,,81,"79,3","1,7"
УЗЕ Смолінська БЕСС,PCS-4.1,✓ OK,"79,2","77,5","79,2","78,4","79,5",,,,"79,5","77,5",2
УЗЕ Смолінська БЕСС,PCS-4.2,✓ OK,"78,9","80,7","80,2","77,5","79,6",,,,"80,7","77,5","3,2"
УЗЕ Смолінська БЕСС,PCS-5.1,✓ OK,90,89,89,91,92,91,,,92,89,3
