Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Знаменська БЕСС,PCS-2.1,✓ OK,"80,5","78,9","82,2","79,4","80,5",,,,"82,2","78,9","3,3"
УЗЕ Знаменська БЕСС,PCS-2.2,✓ OK,"78,9","79,2","77,6","78,2","79,9",,,,"79,9","77,6","2,3"
УЗЕ Знаменська БЕСС,PCS-3.1,✓ OK,"81,4","79,3","78,6","83,7","78,5",,,,"83,7","78,5","5,2"
УЗЕ Знаменська БЕСС,PCS-3.2,✓ OK,"79,8","78,9","77,9","77,2","79,6",,,,"79,8","77,2","2,6"


УЗЕ Зорянська БЕСС,1. УЗЕ-2,✓ OK,100,59,58,,,,,,59,58,1
УЗЕ Зорянська БЕСС,1. УЗЕ-5,✓ OK,53,54,52,50,52,49,,,54,49,5
УЗЕ Зорянська БЕСС,1. УЗЕ-7,✓ OK,100,71,61,,,,,,71,61,10
УЗЕ Зорянська БЕСС,1. УЗЕ-9,✓ OK,100,55,58,,,,,,58,55,3
УЗЕ Зорянська БЕСС,1. УЗЕ-10,✓ OK,100,47,48,,,,,,48,47,1
УЗЕ Зорянська БЕСС,2. УЗЕ-1,✓ OK,100,38,39,,,,,,39,38,1
УЗЕ Зорянська БЕСС,2. УЗЕ-3,✓ OK,100,61,62,,,,,,62,61,1
УЗЕ Зорянська БЕСС,2. УЗЕ-4,✓ OK,100,71,62,,,,,,71,62,9
УЗЕ Зорянська БЕСС,2. УЗЕ-6,✓ OK,100,54,62,,,,,,62,54,8
УЗЕ Зорянська БЕСС,2. УЗЕ-8,✓ OK,100,38,54,,,,,,54,38,16


УЗЕ Новомиргородська БЕСС,PCS-1.1,✓ OK,88,89,89,88,89,88,,,89,88,1
УЗЕ Новомиргородська БЕСС,PCS-2.1,✓ OK,"68,8","66,6","67,6","68,2","68,3",,,,"68,8","66,6","2,2"
УЗЕ Новомиргородська БЕСС,PCS-2.2,✓ OK,"67,7","72,2","67,4","64,2","67,7",,,,"72,2","64,2",8
УЗЕ Новомиргородська БЕСС,PCS-3.1,✓ OK,"67,9","70,7","67,2",64,"68,1",,,,"70,7",64,"6,7"
УЗЕ Новомиргородська БЕСС,PCS-3.2,✓ OK,"67,6","67,8","68,1","68,8",66,,,,"68,8",66,"2,8"


УЗЕ Олександрійська БЕСС,PCS-1.1,✓ OK,"66,8","66,5","66,8","66,5","67,1",,,,"67,1","66,5","0,6"
УЗЕ Олександрійська БЕСС,PCS-1.2,✓ OK,"67,9",67,"66,3","69,8","64,4",,,,"69,8","64,4","5,4"
УЗЕ Олександрійська БЕСС,PCS-2.1,✓ OK,"69,1","67,3","63,9","66,2","67,8",,,,"69,1","63,9","5,2"
УЗЕ Олександрійська БЕСС,PCS-2.2,✓ OK,"63,4",67,"68,9","69,3","66,2",,,,"69,3","63,4","5,9"
УЗЕ Олександрійська БЕСС,PCS-3.1,✓ OK,69,67,"65,9","66,2","65,8",,,,69,"65,8","3,2"
УЗЕ Олександрійська БЕСС,PCS-3.2,✓ OK,"68,8","64,6","69,9","65,5","66,4",,,,"69,9","64,6","5,3"
УЗЕ Олександрійська БЕСС,PCS-4.1,✓ OK,87,88,88,88,88,87,,,88,87,1


УЗЕ Салгани БЕСС,PCS-1.1,✓ OK,75,75,75,,,,,,75,75,0
УЗЕ Салгани БЕСС,PCS-1.2,✓ OK,76,75,76,,,,,,76,75,1
УЗЕ Салгани БЕСС,PCS-2.1,✓ OK,"64,7","67,7","65,6","72,6","63,5",,,,"72,6","63,5","9,1"
УЗЕ Салгани БЕСС,PCS-2.2,✓ OK,"62,4","63,9",64,"74,8","75,1",,,,"75,1","62,4","12,7"
УЗЕ Салгани БЕСС,PCS-3.1,✓ OK,75,76,74,,,,,,76,74,2
УЗЕ Салгани БЕСС,PCS-3.2,✓ OK,75,75,75,,,,,,75,75,0


УЗЕ Смолінська БЕСС,PCS-1.1,✓ OK,"64,2","64,6","63,9","64,4","64,7",,,,"64,7","63,9","0,8"
УЗЕ Смолінська БЕСС,PCS-1.2,✓ OK,"64,5","64,5","65,6","63,6","63,7",,,,"65,6","63,6",2
УЗЕ Смолінська БЕСС,PCS-2.1,✓ OK,"65,2","66,1","63,8",64,"64,6",,,,"66,1","63,8","2,3"
УЗЕ Смолінська БЕСС,PCS-2.2,✓ OK,"64,5","64,1","64,4","65,3","66,5",,,,"66,5","64,1","2,4"
УЗЕ Смолінська БЕСС,PCS-3.1,✓ OK,"64,8","65,1","61,3","64,9","64,3",,,,"65,1","61,3","3,8"
УЗЕ Смолінська БЕСС,PCS-3.2,✓ OK,"64,6","63,4","64,5","64,8","64,7",,,,"64,8","63,4","1,4"
УЗЕ Смолінська БЕСС,PCS-4.1,✓ OK,"64,5",63,"64,4","63,5","64,3",,,,"64,5",63,"1,5"
УЗЕ Смолінська БЕСС,PCS-4.2,✓ OK,64,"65,1","64,8","63,6","64,8",,,,"65,1","63,6","1,5"
УЗЕ Смолінська БЕСС,PCS-5.1,✓ OK,84,85,84,86,87,86,,,87,84,3
