Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Знаменська БЕСС,PCS-1.2,✓ OK,"82,8","82,4","83,7","83,2","83,3",,,,"83,7","82,4","1,3"
УЗЕ Знаменська БЕСС,PCS-2.1,✓ OK,83,"82,6","83,4",83,83,,,,"83,4","82,6","0,8"
УЗЕ Знаменська БЕСС,PCS-2.2,✓ OK,"82,3","82,1","82,2",82,82,,,,"82,3",82,"0,3"
УЗЕ Знаменська БЕСС,PCS-3.1,✓ OK,"83,6","83,2","82,8","83,9",83,,,,"83,9","82,8","1,1"
УЗЕ Знаменська БЕСС,PCS-3.2,✓ OK,"82,6","82,3","82,2","81,9","82,6",,,,"82,6","81,9","0,7"


УЗЕ Зорянська БЕСС,1. УЗЕ-2,✓ OK,100,82,81,,,,,,82,81,1
УЗЕ Зорянська БЕСС,1. УЗЕ-5,✓ OK,25,26,25,23,25,23,,,26,23,3
УЗЕ Зорянська БЕСС,1. УЗЕ-7,✓ OK,100,95,82,,,,,,95,82,13
УЗЕ Зорянська БЕСС,1. УЗЕ-9,✓ OK,100,81,82,,,,,,82,81,1
УЗЕ Зорянська БЕСС,1. УЗЕ-10,✓ OK,99,79,78,,,,,,79,78,1
УЗЕ Зорянська БЕСС,2. УЗЕ-1,✓ OK,100,94,94,,,,,,94,94,0
УЗЕ Зорянська БЕСС,2. УЗЕ-3,✓ OK,100,83,94,,,,,,94,83,11
УЗЕ Зорянська БЕСС,2. УЗЕ-4,✓ OK,100,97,95,,,,,,97,95,2
УЗЕ Зорянська БЕСС,2. УЗЕ-6,✓ OK,100,83,85,,,,,,85,83,2
УЗЕ Зорянська БЕСС,2. УЗЕ-8,✓ OK,100,38,95,,,,,,95,38,57


УЗЕ Новомиргородська БЕСС,PCS-1.1,✓ OK,94,94,93,93,94,93,,,94,93,1
УЗЕ Новомиргородська БЕСС,PCS-2.1,✓ OK,85,"81,5","83,1","83,9","83,8",,,,85,"81,5","3,5"
УЗЕ Новомиргородська БЕСС,PCS-2.2,✓ OK,83,"85,2","83,2",82,"83,1",,,,"85,2",82,"3,2"
УЗЕ Новомиргородська БЕСС,PCS-3.1,✓ OK,"83,6","85,3","83,5","82,3","83,5",,,,"85,3","82,3",3
УЗЕ Новомиргородська БЕСС,PCS-3.2,✓ OK,"83,4","83,9","83,5","84,3","82,8",,,,"84,3","82,8","1,5"


УЗЕ Олександрійська БЕСС,PCS-1.1,✓ OK,"84,7","84,1","84,5","84,1","84,9",,,,"84,9","84,1","0,8"
УЗЕ Олександрійська БЕСС,PCS-1.2,✓ OK,85,"84,7","83,8","85,8","83,4",,,,"85,8","83,4","2,4"
УЗЕ Олександрійська БЕСС,PCS-2.1,✓ OK,"85,3","84,9","82,7","84,7","85,1",,,,"85,3","82,7","2,6"
УЗЕ Олександрійська БЕСС,PCS-2.2,✓ OK,"82,7","84,3","85,5","85,4","83,4",,,,"85,5","82,7","2,8"
УЗЕ Олександрійська БЕСС,PCS-3.1,✓ OK,"85,6","84,6","84,2","84,6","84,2",,,,"85,6","84,2","1,4"
УЗЕ Олександрійська БЕСС,PCS-3.2,✓ OK,"85,3","83,3","85,8","83,9","84,6",,,,"85,8","83,3","2,5"
УЗЕ Олександрійська БЕСС,PCS-4.1,✓ OK,92,92,90,95,92,90,,,95,90,5


УЗЕ Салгани БЕСС,PCS-1.1,✓ OK,88,88,89,,,,,,89,88,1
УЗЕ Салгани БЕСС,PCS-1.2,✓ OK,87,89,88,,,,,,89,87,2
УЗЕ Салгани БЕСС,PCS-2.1,✓ OK,"78,2","79,3","78,4","81,5","76,9",,,,"81,5","76,9","4,6"
УЗЕ Салгани БЕСС,PCS-2.2,✓ OK,"75,9",77,77,"83,8","83,8",,,,"83,8","75,9","7,9"
УЗЕ Салгани БЕСС,PCS-3.1,✓ OK,87,89,88,,,,,,89,87,2
УЗЕ Салгани БЕСС,PCS-3.2,✓ OK,89,89,89,,,,,,89,89,0


УЗЕ Смолінська БЕСС,PCS-1.1,✓ OK,"85,8","86,4","84,6","86,3","85,8",,,,"86,4","84,6","1,8"
УЗЕ Смолінська БЕСС,PCS-1.2,✓ OK,"85,7","86,8","88,1","83,9","84,6",,,,"88,1","83,9","4,2"
УЗЕ Смолінська БЕСС,PCS-2.1,✓ OK,"86,3","87,9","83,8","84,8","85,7",,,,"87,9","83,8","4,1"
УЗЕ Смолінська БЕСС,PCS-2.2,✓ OK,"85,9","84,3","85,7","86,5","87,6",,,,"87,6","84,3","3,3"
УЗЕ Смолінська БЕСС,PCS-3.1,✓ OK,"87,7","88,1","78,6","87,9","86,6",,,,"88,1","78,6","9,5"
УЗЕ Смолінська БЕСС,PCS-3.2,✓ OK,"85,9","84,6","86,2","86,9","85,4",,,,"86,9","84,6","2,3"
УЗЕ Смолінська БЕСС,PCS-4.1,✓ OK,"86,5","83,6",86,"85,1","86,7",,,,"86,7","83,6","3,1"
УЗЕ Смолінська БЕСС,PCS-4.2,✓ OK,"85,4","87,7","86,9",83,"86,4",,,,"87,7",83,"4,7"
УЗЕ Смолінська БЕСС,PCS-5.1,✓ OK,95,90,90,92,95,95,,,95,90,5
