Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Бар БЕСС,13.2,✓ OK,20,20,21,,,,,,21,20,1
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Драбівська БЕСС,PCS-1.1,✓ OK,"81,5","81,9","81,5","81,9","81,1",,,,"81,9","81,1","0,8"
УЗЕ Драбівська БЕСС,PCS-1.2,✓ OK,"81,5","81,5","81,2","81,5","81,1",,,,"81,5","81,1","0,4"
УЗЕ Драбівська БЕСС,PCS-2.1,✓ OK,"81,5","81,1","81,5","81,5","81,1",,,,"81,5","81,1","0,4"
УЗЕ Драбівська БЕСС,PCS-2.2,✓ OK,"81,5","81,5","81,4","81,5","81,4",,,,"81,5","81,4","0,1"
УЗЕ Драбівська БЕСС,PCS-3.1,✓ OK,"88,4","84,9","84,6","84,9","84,5",,,,"88,4","84,5","3,9"
УЗЕ Драбівська БЕСС,PCS-3.2,✓ OK,"81,8","81,8","81,8","82,2","81,8",,,,"82,2","81,8","0,4"
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Знаменська БЕСС,PCS-1.1,✓ OK,"82,3","78,6","80,7","81,7","77,4",,,,"82,3","77,4","4,9"
УЗЕ Знаменська БЕСС,PCS-1.2,✓ OK,"79,4","76,7","82,5","81,1","81,1",,,,"82,5","76,7","5,8"
УЗЕ Знаменська БЕСС,PCS-2.1,✓ OK,"80,5","78,5","82,2","78,8","80,5",,,,"82,2","78,5","3,7"
УЗЕ Знаменська БЕСС,PCS-2.2,✓ OK,"78,2","79,8","77,7","78,2",80,,,,80,"77,7","2,3"
УЗЕ Знаменська БЕСС,PCS-3.1,✓ OK,81,"78,8","77,8",84,78,,,,84,"77,8","6,2"
УЗЕ Знаменська БЕСС,PCS-3.2,✓ OK,"79,3","78,9","77,6","76,5","79,4",,,,"79,4","76,5","2,9"
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Новомиргородська БЕСС,PCS-1.1,✓ OK,92,93,93,93,93,93,,,93,92,1
УЗЕ Новомиргородська БЕСС,PCS-2.1,✓ OK,"81,2","80,4","80,8","80,8","80,8",,,,"81,2","80,4","0,8"
УЗЕ Новомиргородська БЕСС,PCS-2.2,✓ OK,"81,1","81,9","81,1","81,1","81,5",,,,"81,9","81,1","0,8"
УЗЕ Новомиргородська БЕСС,PCS-3.1,✓ OK,"80,8","81,2","81,1","81,1",81,,,,"81,2","80,8","0,4"
УЗЕ Новомиргородська БЕСС,PCS-3.2,✓ OK,"81,4","81,9","81,8","81,4","81,4",,,,"81,9","81,4","0,5"
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Олександрійська БЕСС,PCS-1.1,✓ OK,"78,7","76,6",78,"76,3","79,9",,,,"79,9","76,3","3,6"
УЗЕ Олександрійська БЕСС,PCS-1.2,✓ OK,"79,2","78,3","76,9","82,3","74,1",,,,"82,3","74,1","8,2"
УЗЕ Олександрійська БЕСС,PCS-2.1,✓ OK,"81,2","78,8","71,9","76,9",80,,,,"81,2","71,9","9,3"
УЗЕ Олександрійська БЕСС,PCS-2.2,✓ OK,"72,3","78,3","81,5","82,4","76,8",,,,"82,4","72,3","10,1"
УЗЕ Олександрійська БЕСС,PCS-3.1,✓ OK,"81,6",79,"76,7","77,6","76,3",,,,"81,6","76,3","5,3"
УЗЕ Олександрійська БЕСС,PCS-3.2,✓ OK,"81,1","74,2","83,8","75,3","77,6",,,,"83,8","74,2","9,6"
УЗЕ Олександрійська БЕСС,PCS-4.1,✓ OK,91,92,90,92,90,91,,,92,90,2
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Салгани БЕСС,PCS-1.1,✓ OK,66,66,67,,,,,,67,66,1
УЗЕ Салгани БЕСС,PCS-1.2,✓ OK,66,67,66,,,,,,67,66,1
УЗЕ Салгани БЕСС,PCS-2.1,✓ OK,"76,5","76,9","76,5","76,5","75,8",,,,"76,9","75,8","1,1"
УЗЕ Салгани БЕСС,PCS-2.2,✓ OK,"74,9","75,7","75,8",79,"78,6",,,,79,"74,9","4,1"
УЗЕ Салгани БЕСС,PCS-3.1,✓ OK,66,66,66,,,,,,66,66,0
УЗЕ Салгани БЕСС,PCS-3.2,✓ OK,66,66,66,,,,,,66,66,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
УЗЕ Смолінська БЕСС,PCS-1.1,✓ OK,"77,5","77,5","77,5","77,5","77,5",,,,"77,5","77,5",0
УЗЕ Смолінська БЕСС,PCS-1.2,✓ OK,"77,9","77,9","77,9","77,9","77,5",,,,"77,9","77,5","0,4"
УЗЕ Смолінська БЕСС,PCS-2.1,✓ OK,"77,9","77,9","77,9","77,5","77,9",,,,"77,9","77,5","0,4"
УЗЕ Смолінська БЕСС,PCS-2.2,✓ OK,"78,2","78,3","78,9","78,5","78,2",,,,"78,9","78,2","0,7"
УЗЕ Смолінська БЕСС,PCS-3.1,✓ OK,"77,2","77,2","76,4","77,6","76,8",,,,"77,6","76,4","1,2"
УЗЕ Смолінська БЕСС,PCS-3.2,✓ OK,"77,6","77,6",78,78,"77,6",,,,78,"77,6","0,4"
УЗЕ Смолінська БЕСС,PCS-4.1,✓ OK,"77,2","76,8","77,2","76,8","77,2",,,,"77,2","76,8","0,4"
УЗЕ Смолінська БЕСС,PCS-4.2,✓ OK,"77,6",78,78,"77,2","77,6",,,,78,"77,2","0,8"
УЗЕ Смолінська БЕСС,PCS-5.1,✓ OK,88,90,90,89,92,92,,,92,88,4
