Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Бар БЕСС,1.1,✓ OK,"91,9","91,9","91,9","91,9","91,9",,,,"91,9","91,9",0
УЗЕ Бар БЕСС,1.2,✓ OK,"93,8","93,7",94,"93,9","94,2",,,,"94,2","93,7","0,5"
УЗЕ Бар БЕСС,2.1,✓ OK,"91,5","91,9","91,5","91,9","91,5",,,,"91,9","91,5","0,4"
УЗЕ Бар БЕСС,2.2,✓ OK,"91,9","91,9","91,9","91,9","91,9",,,,"91,9","91,9",0
УЗЕ Бар БЕСС,3.1,✓ OK,"91,9","91,8","91,6",92,92,,,,92,"91,6","0,4"
УЗЕ Бар БЕСС,3.2,✓ OK,92,"92,2","92,2","92,2","92,2",,,,"92,2",92,"0,2"
УЗЕ Бар БЕСС,4.1,✓ OK,"91,7","91,7","91,7","91,7","91,7",,,,"91,7","91,7",0
УЗЕ Бар БЕСС,4.2,✓ OK,"91,8","91,8","91,8","91,8","91,8",,,,"91,8","91,8",0
УЗЕ Бар БЕСС,5.1,✓ OK,"92,3","92,3","91,9","92,3","91,9",,,,"92,3","91,9","0,4"
УЗЕ Бар БЕСС,5.2,✓ OK,"91,9","91,9","91,9","91,9","91,9",,,,"91,9","91,9",0
УЗЕ Бар БЕСС,6.1,✓ OK,"91,8","91,9","91,9","91,9","92,3",,,,"92,3","91,8","0,5"
УЗЕ Бар БЕСС,6.2,✓ OK,"91,9","91,9","91,5","91,9","94,2",,,,"94,2","91,5","2,7"
УЗЕ Бар БЕСС,7.1,✓ OK,"92,3","91,9","91,9","92,3","92,3",,,,"92,3","91,9","0,4"
УЗЕ Бар БЕСС,7.2,✓ OK,"92,3","91,9","91,9","91,9",92,,,,"92,3","91,9","0,4"
УЗЕ Бар БЕСС,8.1,✓ OK,"91,5","91,9","91,5","91,5","91,5",,,,"91,9","91,5","0,4"
УЗЕ Бар БЕСС,8.2,✓ OK,"91,9","91,5","91,9","91,9","91,5",,,,"91,9","91,5","0,4"
УЗЕ Бар БЕСС,9.1,✓ OK,"91,3","91,6","91,5",92,92,,,,92,"91,3","0,7"
УЗЕ Бар БЕСС,9.2,✓ OK,"92,4","92,3","92,3","92,3","92,4",,,,"92,4","92,3","0,1"
УЗЕ Бар БЕСС,10.1,✓ OK,43,42,43,,,,,,43,42,1
УЗЕ Бар БЕСС,10.2,✓ OK,42,42,42,,,,,,42,42,0
УЗЕ Бар БЕСС,11.1,✓ OK,42,43,44,,,,,,44,42,2
УЗЕ Бар БЕСС,11.2,✓ OK,42,42,42,,,,,,42,42,0
УЗЕ Бар БЕСС,12.1,✓ OK,42,42,42,,,,,,42,42,0
УЗЕ Бар БЕСС,12.2,✓ OK,42,42,42,,,,,,42,42,0
УЗЕ Бар БЕСС,13.1,✓ OK,43,42,43,,,,,,43,42,1
УЗЕ Бар БЕСС,13.2,✓ OK,42,42,42,,,,,,42,42,0


УЗЕ Драбівська БЕСС,PCS-1.1,✓ OK,"90,4","93,3","91,7","90,2","90,9",,,,"93,3","90,2","3,1"
УЗЕ Драбівська БЕСС,PCS-1.2,✓ OK,"91,5","92,9","88,6",91,91,,,,"92,9","88,6","4,3"
УЗЕ Драбівська БЕСС,PCS-2.1,✓ OK,90,"90,1","90,1","90,1","90,1",,,,"90,1",90,"0,1"
УЗЕ Драбівська БЕСС,PCS-2.2,✓ OK,93,90,"93,1","89,3","90,1",,,,"93,1","89,3","3,8"
УЗЕ Драбівська БЕСС,PCS-3.1,✓ OK,"93,7","93,4","88,3",91,"87,9",,,,"93,7","87,9","5,8"
УЗЕ Драбівська БЕСС,PCS-3.2,✓ OK,"93,2",89,"91,3","91,7",92,,,,"93,2",89,"4,2"


УЗЕ Знаменська БЕСС,PCS-1.1,✓ OK,"86,8","84,7","85,6","86,6","82,9",,,,"86,8","82,9","3,9"
УЗЕ Знаменська БЕСС,PCS-1.2,✓ OK,"84,9","82,5","86,8","85,7",86,,,,"86,8","82,5","4,3"
УЗЕ Знаменська БЕСС,PCS-2.1,✓ OK,"85,5",84,"86,6","84,3","85,8",,,,"86,6",84,"2,6"
УЗЕ Знаменська БЕСС,PCS-2.2,✓ OK,"84,2","84,6","83,3","83,6","84,8",,,,"84,8","83,3","1,5"
УЗЕ Знаменська БЕСС,PCS-3.1,✓ OK,"86,4","84,9","84,4","87,8","84,3",,,,"87,8","84,3","3,5"
УЗЕ Знаменська БЕСС,PCS-3.2,✓ OK,"85,7","85,1","84,4","83,6","85,7",,,,"85,7","83,6","2,1"


УЗЕ Зорянська БЕСС,1. УЗЕ-2,✓ OK,100,76,77,,,,,,77,76,1
УЗЕ Зорянська БЕСС,1. УЗЕ-5,✓ OK,92,92,89,88,88,84,,,92,84,8
УЗЕ Зорянська БЕСС,1. УЗЕ-7,✓ OK,100,66,73,,,,,,73,66,7
УЗЕ Зорянська БЕСС,1. УЗЕ-9,✓ OK,100,74,75,,,,,,75,74,1
УЗЕ Зорянська БЕСС,1. УЗЕ-10,✓ OK,84,68,74,,,,,,74,68,6
УЗЕ Зорянська БЕСС,2. УЗЕ-1,✓ OK,100,86,86,,,,,,86,86,0
УЗЕ Зорянська БЕСС,2. УЗЕ-3,✓ OK,100,78,78,,,,,,78,78,0
УЗЕ Зорянська БЕСС,2. УЗЕ-4,✓ OK,100,80,78,,,,,,80,78,2
УЗЕ Зорянська БЕСС,2. УЗЕ-6,✓ OK,100,73,75,,,,,,75,73,2
УЗЕ Зорянська БЕСС,2. УЗЕ-8,✓ OK,100,38,80,,,,,,80,38,42


УЗЕ Новомиргородська БЕСС,PCS-1.1,✓ OK,93,93,93,93,93,93,,,93,93,0
УЗЕ Новомиргородська БЕСС,PCS-2.1,✓ OK,"80,4",80,"79,6",80,80,,,,"80,4","79,6","0,8"
УЗЕ Новомиргородська БЕСС,PCS-2.2,✓ OK,"79,7","83,4","79,4","77,2","79,7",,,,"83,4","77,2","6,2"
УЗЕ Новомиргородська БЕСС,PCS-3.1,✓ OK,"79,9","82,8","80,4","77,6","80,6",,,,"82,8","77,6","5,2"
УЗЕ Новомиргородська БЕСС,PCS-3.2,✓ OK,"79,9","80,3","80,1","81,2","78,8",,,,"81,2","78,8","2,4"


УЗЕ Олександрійська БЕСС,PCS-1.1,✓ OK,"78,7","78,7","79,1","79,1","79,1",,,,"79,1","78,7","0,4"
УЗЕ Олександрійська БЕСС,PCS-1.2,✓ OK,80,"79,1","77,7","81,3","76,6",,,,"81,3","76,6","4,7"
УЗЕ Олександрійська БЕСС,PCS-2.1,✓ OK,"80,5","79,2",76,"79,1","80,1",,,,"80,5",76,"4,5"
УЗЕ Олександрійська БЕСС,PCS-2.2,✓ OK,"76,9","79,4","81,2","81,4","77,8",,,,"81,4","76,9","4,5"
УЗЕ Олександрійська БЕСС,PCS-3.1,✓ OK,"80,7","79,3","78,3","78,5","78,1",,,,"80,7","78,1","2,6"
УЗЕ Олександрійська БЕСС,PCS-3.2,✓ OK,"80,9",77,"81,8",78,"79,7",,,,"81,8",77,"4,8"
УЗЕ Олександрійська БЕСС,PCS-4.1,✓ OK,89,87,92,92,87,87,,,92,87,5


УЗЕ Салгани БЕСС,PCS-1.1,✓ OK,91,91,92,,,,,,92,91,1
УЗЕ Салгани БЕСС,PCS-1.2,✓ OK,92,92,92,,,,,,92,92,0
УЗЕ Салгани БЕСС,PCS-2.1,✓ OK,"86,5","88,8","87,1","92,6","84,9",,,,"92,6","84,9","7,7"
УЗЕ Салгани БЕСС,PCS-2.2,✓ OK,"83,6","84,6","84,7","94,4","94,3",,,,"94,4","83,6","10,8"
УЗЕ Салгани БЕСС,PCS-3.1,✓ OK,90,92,91,,,,,,92,90,2
УЗЕ Салгани БЕСС,PCS-3.2,✓ OK,91,90,91,,,,,,91,90,1


УЗЕ Смолінська БЕСС,PCS-1.1,✓ OK,"84,1","84,1","84,1","84,1","84,5",,,,"84,5","84,1","0,4"
УЗЕ Смолінська БЕСС,PCS-1.2,✓ OK,"84,1","84,1","84,5","84,1","83,7",,,,"84,5","83,7","0,8"
УЗЕ Смолінська БЕСС,PCS-2.1,✓ OK,"84,1","84,5","83,7","83,7","84,1",,,,"84,5","83,7","0,8"
УЗЕ Смолінська БЕСС,PCS-2.2,✓ OK,"84,2","84,2","84,2","84,6","84,6",,,,"84,6","84,2","0,4"
УЗЕ Смолінська БЕСС,PCS-3.1,✓ OK,"84,6","84,6","83,7","84,3","84,2",,,,"84,6","83,7","0,9"
УЗЕ Смолінська БЕСС,PCS-3.2,✓ OK,"84,1","84,1","84,1","84,6","84,5",,,,"84,6","84,1","0,5"
УЗЕ Смолінська БЕСС,PCS-4.1,✓ OK,"84,1","84,1","84,1","84,1","84,5",,,,"84,5","84,1","0,4"
УЗЕ Смолінська БЕСС,PCS-4.2,✓ OK,84,"84,4","84,4","83,6",84,,,,"84,4","83,6","0,8"
УЗЕ Смолінська БЕСС,PCS-5.1,✓ OK,91,92,90,92,94,92,,,94,90,4
