Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Бар БЕСС,1.1,✓ OK,"89,2","88,2","89,3","89,2","88,8",,,,"89,3","88,2","1,1"
УЗЕ Бар БЕСС,1.2,✓ OK,"87,1","86,4","86,8",88,"88,6",,,,"88,6","86,4","2,2"
УЗЕ Бар БЕСС,2.1,✓ OK,"87,5","86,9","87,6","88,4","86,5",,,,"88,4","86,5","1,9"
УЗЕ Бар БЕСС,2.2,✓ OK,89,"88,6","88,6","87,3",89,,,,89,"87,3","1,7"
УЗЕ Бар БЕСС,3.1,✓ OK,"86,8","87,2","87,7","86,7",88,,,,88,"86,7","1,3"
УЗЕ Бар БЕСС,3.2,✓ OK,"88,8","88,9","88,7","89,4","89,1",,,,"89,4","88,7","0,7"
УЗЕ Бар БЕСС,4.1,✓ OK,"88,7","89,4","87,6","88,2","88,8",,,,"89,4","87,6","1,8"
УЗЕ Бар БЕСС,4.2,✓ OK,"86,6","87,1","86,3","88,1","88,3",,,,"88,3","86,3",2
УЗЕ Бар БЕСС,5.1,✓ OK,"89,3","89,5","87,6","88,8","88,4",,,,"89,5","87,6","1,9"
УЗЕ Бар БЕСС,5.2,✓ OK,"87,1","87,9","88,4","91,5","87,4",,,,"91,5","87,1","4,4"
УЗЕ Бар БЕСС,6.1,✓ OK,"88,6","87,7","89,6","89,2","88,8",,,,"89,6","87,7","1,9"
УЗЕ Бар БЕСС,6.2,✓ OK,"86,8","87,6","87,1",88,"88,6",,,,"88,6","86,8","1,8"
УЗЕ Бар БЕСС,7.1,✓ OK,88,"88,9","89,1","88,2","88,2",,,,"89,1",88,"1,1"
УЗЕ Бар БЕСС,7.2,✓ OK,"89,5","89,2","89,1","88,4","87,7",,,,"89,5","87,7","1,8"
УЗЕ Бар БЕСС,8.1,✓ OK,"87,1","87,7","87,6","88,3","86,8",,,,"88,3","86,8","1,5"
УЗЕ Бар БЕСС,8.2,✓ OK,88,"87,9","88,1","88,1","85,8",,,,"88,1","85,8","2,3"
УЗЕ Бар БЕСС,9.1,✓ OK,"86,1","88,1","87,6","87,7","87,4",,,,"88,1","86,1",2
УЗЕ Бар БЕСС,9.2,✓ OK,"88,9","89,3","89,3","89,9","88,6",,,,"89,9","88,6","1,3"
УЗЕ Бар БЕСС,10.1,✓ OK,41,40,41,,,,,,41,40,1
УЗЕ Бар БЕСС,10.2,✓ OK,43,40,44,,,,,,44,40,4
УЗЕ Бар БЕСС,11.1,✓ OK,40,41,43,,,,,,43,40,3
УЗЕ Бар БЕСС,11.2,✓ OK,41,41,41,,,,,,41,41,0
УЗЕ Бар БЕСС,12.1,✓ OK,39,40,40,,,,,,40,39,1
УЗЕ Бар БЕСС,12.2,✓ OK,40,41,40,,,,,,41,40,1
УЗЕ Бар БЕСС,13.1,✓ OK,40,41,41,,,,,,41,40,1
УЗЕ Бар БЕСС,13.2,✓ OK,41,41,41,,,,,,41,41,0


УЗЕ Драбівська БЕСС,PCS-1.1,✓ OK,"87,8",89,"88,1","87,8","87,7",,,,89,"87,7","1,3"
УЗЕ Драбівська БЕСС,PCS-1.2,✓ OK,"87,7","88,8","86,8","87,9","87,6",,,,"88,8","86,8",2
УЗЕ Драбівська БЕСС,PCS-2.1,✓ OK,"88,1","87,3","87,8","88,5","87,7",,,,"88,5","87,3","1,2"
УЗЕ Драбівська БЕСС,PCS-2.2,✓ OK,"88,4","87,5","88,5","87,4","87,5",,,,"88,5","87,4","1,1"
УЗЕ Драбівська БЕСС,PCS-3.1,✓ OK,"88,2","89,9","88,4","89,1","88,3",,,,"89,9","88,2","1,7"
УЗЕ Драбівська БЕСС,PCS-3.2,✓ OK,"88,3","87,1","87,8","88,2","88,1",,,,"88,3","87,1","1,2"


УЗЕ Знаменська БЕСС,PCS-1.1,✓ OK,"90,5","86,7","88,7","89,7","84,2",,,,"90,5","84,2","6,3"
УЗЕ Знаменська БЕСС,PCS-1.2,✓ OK,"86,6","83,1","90,5","89,1","89,4",,,,"90,5","83,1","7,4"
УЗЕ Знаменська БЕСС,PCS-2.1,✓ OK,88,"85,5","90,2","85,8","87,9",,,,"90,2","85,5","4,7"
УЗЕ Знаменська БЕСС,PCS-2.2,✓ OK,"86,6","88,2","85,3","86,2","88,5",,,,"88,5","85,3","3,2"
УЗЕ Знаменська БЕСС,PCS-3.1,✓ OK,90,"86,7","85,8","93,7","85,6",,,,"93,7","85,6","8,1"
УЗЕ Знаменська БЕСС,PCS-3.2,✓ OK,"88,3","87,6","85,4","84,2","88,1",,,,"88,3","84,2","4,1"


УЗЕ Зорянська БЕСС,1. УЗЕ-2,✓ OK,100,71,72,,,,,,100,71,29
УЗЕ Зорянська БЕСС,1. УЗЕ-5,✓ OK,25,27,25,24,26,24,,,27,24,3
УЗЕ Зорянська БЕСС,1. УЗЕ-7,✓ OK,100,98,96,,,,,,100,96,4
УЗЕ Зорянська БЕСС,1. УЗЕ-9,✓ OK,100,82,85,,,,,,100,82,18
УЗЕ Зорянська БЕСС,1. УЗЕ-10,✓ OK,95,66,66,,,,,,95,66,29
УЗЕ Зорянська БЕСС,2. УЗЕ-1,✓ OK,100,81,80,,,,,,100,80,20
УЗЕ Зорянська БЕСС,2. УЗЕ-3,✓ OK,100,82,82,,,,,,100,82,18
УЗЕ Зорянська БЕСС,2. УЗЕ-4,✓ OK,100,86,81,,,,,,100,81,19
УЗЕ Зорянська БЕСС,2. УЗЕ-6,✓ OK,100,74,79,,,,,,100,74,26
УЗЕ Зорянська БЕСС,2. УЗЕ-8,✓ OK,100,38,85,,,,,,100,38,62


УЗЕ Новомиргородська БЕСС,PCS-1.1,✓ OK,93,93,93,92,93,92,,,93,92,1
УЗЕ Новомиргородська БЕСС,PCS-2.1,✓ OK,"81,9","81,2","81,5","81,5","81,9",,,,"81,9","81,2","0,7"
УЗЕ Новомиргородська БЕСС,PCS-2.2,✓ OK,"80,8","81,6","81,2","80,8","80,7",,,,"81,6","80,7","0,9"
УЗЕ Новомиргородська БЕСС,PCS-3.1,✓ OK,"81,1","81,5","81,2","81,2","80,8",,,,"81,5","80,8","0,7"
УЗЕ Новомиргородська БЕСС,PCS-3.2,✓ OK,"81,2","81,5","81,2","81,9","81,1",,,,"81,9","81,1","0,8"


УЗЕ Олександрійська БЕСС,PCS-1.1,✓ OK,"84,9","84,5","84,5","84,5","84,9",,,,"84,9","84,5","0,4"
УЗЕ Олександрійська БЕСС,PCS-1.2,✓ OK,"84,9","84,5","84,1","85,3","83,7",,,,"85,3","83,7","1,6"
