Станція,Назва інвертора,Статус,SoC 1,SoC 2,SoC 3,SoC 4,SoC 5,SoC 6,,,Макс,Мін,різниця
УЗЕ Бар БЕСС,1.1,✓ OK,"71,7","70,4",72,"71,7","71,4",,,,72,"70,4","1,6"
УЗЕ Бар БЕСС,1.2,✓ OK,"70,2","68,8","69,6","71,3","71,8",,,,"71,8","68,8",3
УЗЕ Бар БЕСС,2.1,✓ OK,70,"69,3","70,1","71,6","68,7",,,,"71,6","68,7","2,9"
УЗЕ Бар БЕСС,2.2,✓ OK,"72,2","71,6","71,3","69,4","72,1",,,,"72,2","69,4","2,8"
УЗЕ Бар БЕСС,3.1,✓ OK,"69,7","69,4","71,2","69,3","72,1",,,,"72,1","69,3","2,8"
УЗЕ Бар БЕСС,3.2,✓ OK,"72,2","70,8","70,8","71,5","71,5",,,,"72,2","70,8","1,4"
УЗЕ Бар БЕСС,4.1,✓ OK,"71,1","71,9","69,2","70,2","71,4",,,,"71,9","69,2","2,7"
УЗЕ Бар БЕСС,4.2,✓ OK,"69,1","69,9","68,5","71,2","71,1",,,,"71,2","68,5","2,7"
УЗЕ Бар БЕСС,5.1,✓ OK,"72,6","72,7","69,6","71,8","71,6",,,,"72,7","69,6","3,1"
УЗЕ Бар БЕСС,5.2,✓ OK,"69,1","69,9","70,6",75,"69,1",,,,75,"69,1","5,9"
УЗЕ Бар БЕСС,6.1,✓ OK,71,"69,6",72,"71,6","71,1",,,,72,"69,6","2,4"
УЗЕ Бар БЕСС,6.2,✓ OK,"70,4","71,4","70,7","71,9","71,8",,,,"71,9","70,4","1,5"
УЗЕ Бар БЕСС,7.1,✓ OK,"70,5","71,4",72,"70,7","70,4",,,,72,"70,4","1,6"
УЗЕ Бар БЕСС,7.2,✓ OK,"72,2","72,1",72,"70,8","69,9",,,,"72,2","69,9","2,3"
УЗЕ Бар БЕСС,8.1,✓ OK,"68,9","69,7","69,5","71,1","68,7",,,,"71,1","68,7","2,4"
УЗЕ Бар БЕСС,8.2,✓ OK,"70,3","70,2","70,7","70,6","67,1",,,,"70,7","67,1","3,6"
